source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,ruwe,average_rv,average_rv_error,num_clean_epochs_rv
2027971514401523456,297.09917637973905,27.28648093789545,-3.3666602646698056,0.014103282,-6.086128135856182,0.019649232,1.0346047,2.8633554,0.53193927,34.0
1828410119582276480,297.5192113468421,23.886907473816787,-2.7406825107670434,0.014728167,-6.507871242789402,0.01912395,0.9735469,,,
2020550566812933376,296.54764360368904,24.151038092950134,-3.243071275601107,0.011717658,-5.907304835826684,0.014963107,0.9970607,,,
2020825238579057280,296.1704354502935,24.924145081708367,-2.5825031568853936,0.008790784,-5.337917706096826,0.014548331,0.86398304,-1.2968168,1.1134365,37.0
2020911515865479168,297.02881146765714,25.321941100022972,-2.5005715205967736,0.028886763,-4.959642990312411,0.041385964,0.94837517,,,
2021920214732420096,294.3678021713012,25.992423918763222,-2.284685670498884,0.021764481,-4.166995110713183,0.030871281,0.94002837,,,
2022044940581106816,295.64865378822225,26.85913323628668,-1.88759695330092,0.040916275,-3.3969430448086437,0.051777642,0.97091526,,,
2027995875457531136,297.515176187082,27.46282245193765,-2.803463776934685,0.029389717,-5.030317046105492,0.03335035,0.90976816,,,
2028182345770307200,296.7658999959809,27.60148227886196,-2.277215893772815,0.021208026,-4.480197473071279,0.02528642,0.99060756,,,
2028224024136014464,296.93528048837754,27.918230473453452,-2.5826232259648463,0.015086581,-4.689294711944578,0.018590955,0.9820165,18.523176,3.1156738,14.0
2021476836664511872,294.35340808892545,25.43632721458547,-2.346854669855428,0.012679035,-4.139126366082279,0.017702881,1.0034969,,,
2021590361225324032,295.69267819042085,25.08273273832419,-2.761960602420622,0.022730492,-4.928892363099908,0.030247595,0.9593089,,,
2022001887826609536,295.3089746214569,26.28096086010356,-2.0693653381867128,0.012151306,-3.4604610610473534,0.016350206,1.0924736,,,
2027896163491279744,297.60790730788625,26.862463793481545,-2.487010183458994,0.09633612,-5.311355315956272,0.11870328,1.0006189,,,
2028031296019028352,296.13050815150376,26.834210175307383,-2.117788155755502,0.09496498,-3.51930568608766,0.121235386,1.1154742,,,
2028213922372336000,297.2160692917749,27.91558917238692,-2.261447774391742,0.020714622,-3.9892593295710257,0.02595622,0.980496,,,
2028246632845460352,296.35563426267623,27.881464805293064,-2.1897968552594334,0.07155669,-4.626898274508872,0.084964804,1.0900728,,,
2031182225818404992,295.352879643031,27.98213777778462,-2.213081352356354,0.012961531,-3.835231361436943,0.015206818,1.0246453,,,
2021682376607146112,295.0124828343132,25.62692194210381,-2.053855031048893,0.028325453,-4.10311914186519,0.038148057,1.0293837,,,
2021985257711981568,295.53457370262004,26.20114666431516,-1.2683826879264812,0.010287766,-4.552442743954416,0.013887638,0.9480871,,,
2025048600205442176,294.21973708359207,26.97613867470616,-1.950964259215075,0.014706897,-3.893657032711636,0.019595616,1.007194,,,
2027939731641963776,297.5849658305182,27.16649997689701,-2.558377687330972,0.064147405,-4.985907198937861,0.07632783,1.0673587,,,
2027951173435143680,297.8787641285739,27.46020619100544,-2.157591750180237,0.015675854,-5.961524323393032,0.02095573,1.2031212,-0.86723495,1.3233024,33.0
2020444635734830208,296.91246423071243,23.763739500825714,-2.9640866208371044,0.012360951,-5.456778539449068,0.016570298,0.92949563,,,
2021725738587162496,295.947235322444,25.794733163290704,-2.026981658579305,0.027904013,-4.166453631031174,0.045786012,0.96621877,,,
2021905989800139520,294.29499462370313,25.7008014024542,-1.921217852616031,0.061833207,-3.710174193720573,0.08302315,1.0197941,,,
2028100260338794496,295.7441723070706,27.084723556419483,-2.04647214296904,0.045482047,-3.702362708103189,0.06415529,0.9794538,,,
2036471357742521728,288.997893164772,27.9263037674546,4.112359772777432,0.014336226,0.456298273132054,0.018946137,1.0969217,,,
2021562564163100800,295.48113340077003,24.84426586482147,-1.9775652065571576,0.09672827,-4.163250150240753,0.14494039,1.0100044,,,
2022038820208030080,295.67235465613817,26.72432459194252,-2.0966127439909776,0.10938227,-3.396426103597181,0.14427824,1.0356658,,,
2027827959400312832,296.6598537271211,26.60727199999357,-2.7099520256755216,0.017451325,-5.228479967468516,0.026688106,1.0749687,6.692906,1.3195379,27.0
2027883965776597376,296.65324934200424,27.17036367955,-2.47369765095121,0.039936684,-4.547916525414448,0.05429688,0.9610654,,,
2020519093290493312,296.24519855302105,23.996269339503296,-3.0638298024944457,0.0121420445,-5.382854966084136,0.017089121,0.95622903,,,
2020531394077194240,296.40277713979617,24.20244713017978,-3.0132687580940005,0.022907943,-5.14348816797599,0.030959282,1.2985151,,,
2020816545564697856,296.0062670162095,24.764474276578877,-2.910485476253949,0.058395553,-5.322570397070654,0.092324,1.0267489,,,
2021952787767289344,294.8095550134693,26.29055664524645,-2.23182739754376,0.04640244,-3.834263584039381,0.062110446,1.0025303,,,
2025085188965647104,294.6728074479867,26.89685264408488,-2.29201142848429,0.081504606,-5.322480428287992,0.10500175,1.0140089,,,
1861245556872133504,305.2023380839003,29.776749178965986,-1.7655382630178005,0.036155086,-2.5475769958169137,0.04728774,0.9897131,,,
2030647210296808832,300.80848314552213,30.78587695678148,-2.7620636115921866,0.019596735,-4.901849836030916,0.025107607,1.1723583,,,
2030939096283566336,299.8559596048503,31.43750241015053,-2.6044572267609096,0.07134427,-4.378061662525023,0.089390576,0.9593773,,,
2031982665929461504,296.05399031447047,29.68729545258683,-2.070516441916848,0.032901507,-3.4608791272557715,0.04418807,1.0614809,,,
2033636644993530240,298.8908341594016,31.763869777206427,-2.6251729994108084,0.014907138,-5.117485388415245,0.017367627,1.1531569,20.900658,1.5378035,14.0
2034098439860103808,300.0397079056476,32.387515955483586,-2.727798118323796,0.03491995,-4.510690143548692,0.03785391,1.4563171,,,
2027564901238481792,298.572376884664,27.465335147415185,-2.4766002634277755,0.024081647,-4.758112308988849,0.029905817,1.0934561,,,
2030513688385210752,298.8625501313257,30.708796533666703,-2.413212371661487,0.0817472,-3.7192165829770554,0.08924927,1.1192245,,,
2030773619760699264,301.2728349861971,31.17913239900914,-2.470780316345349,0.0163214,-4.904142295679488,0.020161234,1.002168,,,
2031690097101894016,296.75911877775764,28.813632177715668,-1.7896971064299956,0.02164662,-3.3905636143875406,0.02361178,0.97603756,,,
2028435851914281728,298.064848796303,28.328535235096336,-2.737126804171181,0.022964206,-4.911778305874598,0.025630893,1.0925217,,,
2030403324896259712,298.6017229639327,30.235042155486735,-3.037484505366597,0.011968505,-5.481024289128475,0.014781432,1.1080945,,,
2031054785516761472,300.57553070084714,31.856414466326665,-2.701687781080966,0.020933092,-4.885835157542256,0.023302484,1.1332725,-43.287136,1.9517365,24.0
2028615965670076288,297.2025604316948,28.41008521059732,-2.399837322268927,0.024569472,-4.5614921066083465,0.031803764,2.2867858,,,
2028616000029745536,297.2368818658369,28.387937291895856,-1.8771998267141967,0.040175226,-3.169814216082109,0.04872266,0.9836171,,,
2031061996739576320,300.78913888433675,31.950422096824195,-2.0218688980904127,0.09377929,-3.3197619409747787,0.11369889,0.9864883,,,
2031590552598614784,295.8701768521358,29.238099985892674,-1.7093905403975862,0.076213844,-3.226710279546477,0.07904596,6.08195,,,
2034684200359279488,297.82200727189536,32.67552925494259,-1.9233859395808537,0.0130914645,-3.5792650210275947,0.015278946,1.3521054,-92.13048,9.923835,10.0
2028750823290456192,298.06214999074564,28.92297775137418,-2.852306371575563,0.012879747,-5.193276517292393,0.016052822,1.1149925,-45.350117,0.86520165,26.0
2030247503476809856,300.25563304418705,30.18808537493529,-2.759758315027284,0.031441964,-4.706680747195145,0.037627634,0.9845922,,,
2031070522276352512,300.7616325641128,32.2275455646223,-2.679844691665208,0.029979339,-4.563643969480822,0.03465054,1.0276207,,,
2030628209360193792,301.20176466561173,30.90466867338154,-2.415246672758367,0.026430331,-4.042565310892308,0.02860985,1.0177865,,,
2030706549549437952,301.566345985788,30.874337751399377,-2.3588830717725853,0.08377555,-3.797742212104573,0.09732653,0.9832905,,,
2031745858613175040,296.8870314589,29.343694166972423,-1.8496164885041624,0.07648652,-3.367752286574803,0.09550535,1.0191141,,,
1835180289396243456,300.6146079863284,26.8529236478296,-3.430309565299823,0.060264654,-5.411751848256878,0.07927198,0.9509152,,,
2029228462334431360,299.8511393123117,28.43399686763633,-2.6370778863255917,0.029688414,-4.555301001108939,0.033371978,1.0455629,,,
2030916212696285440,299.97780109232167,31.236882455466024,-2.737488666025069,0.04220942,-5.387507816964743,0.04909082,1.0249326,,,
2030957410025032064,300.3672922393767,31.617737946329687,-2.6545355876305665,0.022421418,-4.718256526871637,0.028439764,1.0481508,-28.0279,1.8882711,18.0
2031102270676822272,301.04542800092304,32.42842929668849,-3.0886211673940904,0.019783227,-5.346120061262729,0.021984395,1.0136725,,,
2034155854985643520,299.7875713694942,32.69541555283156,-3.4387339914566857,0.016234303,-6.103095043281666,0.019064602,1.2367065,3.3978355,0.83448327,7.0
2028787695633981952,298.420555522601,29.35891211343064,-2.9477563188365377,0.026515037,-5.413791187241652,0.028523523,0.9877883,,,
2030351785284906112,298.5802142537242,29.78165612496399,-2.1112699656249783,0.036572758,-3.6310826741175273,0.04473246,0.93134147,,,
2030848897634605440,300.19314078827875,30.9075895086751,-3.73457144886096,0.022572841,-6.068523460743862,0.029321924,2.1363628,,,
2031901336423618560,297.15858601834447,29.83320763434186,-2.171150418011951,0.057389587,-3.606845497893121,0.06118608,1.0274271,,,
2034229590995812352,298.9711413604743,32.32336013318013,-2.350575743118329,0.04891844,-4.254008563712805,0.058909647,1.5509793,,,
2035139127627183360,297.66181562381405,33.27663499202328,-2.664454138713676,0.01273449,-2.9326798975883133,0.013471438,0.88228804,,,
2029246535556644864,299.67117698994,28.66171057176577,-3.1320777621688487,0.013143519,-5.291350838357802,0.016428722,0.95785695,,,
2029984891969850752,302.1234896031167,30.996891086456515,-3.817472138374612,0.10052519,-5.494014486966225,0.10318505,1.003293,,,
2030002003130970368,299.43406430555655,28.73349683970769,-3.198622627779349,0.019044528,-5.707788503162158,0.022240316,1.0144488,,,
2030419027297340544,298.7618989676436,30.619290776115083,-2.5933061955608707,0.012129641,-4.550071680838103,0.015853,1.0441906,,,
2030955829476829952,300.21654582517664,31.67164848854473,-3.151532100300684,0.028593328,-5.310188915387694,0.032490175,0.9829096,,,
2033589572148408832,298.5974363116605,31.226910553040305,-3.586989032650066,0.0112956725,-6.1102962228379765,0.012316209,0.9678611,0.22081442,1.4827411,20.0
2028300577640816768,296.7848694159317,28.36957870814421,-2.293658717788423,0.022847902,-3.67086393831289,0.02783248,1.1163679,,,
2030094327752121984,299.1836695004473,29.337942373071957,-2.8307252686987274,0.06860074,-4.828864708410933,0.08760239,0.87028563,,,
2030290040830566016,299.1040263351877,29.584122992906188,-2.926555687566178,0.01479158,-4.9858312130902505,0.015717648,0.9765315,,,
2031906632170632064,297.2101547945266,29.868539135186783,-1.890586743953696,0.061542585,-3.178836427274258,0.06485154,1.0323594,,,
2033997422238545792,299.6195340240311,32.14473044979318,-2.6547322913780698,0.014998561,-4.80206263785472,0.016589463,1.0413338,,,
2028596037019997824,297.27476195322754,28.13321010183808,-2.3121187284901232,0.014433548,-4.413726905484633,0.01736451,0.988788,,,
2029401360533136128,300.92544015720364,29.433142457754915,-2.8005624943704306,0.042738263,-5.48526772789631,0.049803622,0.9556459,,,
2030413735897352832,298.9694124286279,30.491458993275906,-3.1567196867227905,0.016052492,-5.402093569557923,0.016542943,1.0276703,,,
2031776202613700480,296.2030594851332,29.264678772203364,0.1069748570830351,0.04396064,-3.2471959261552024,0.056155153,3.4429314,,,
2032117841477824384,296.90542001884484,30.23846134492478,-2.087889853299644,0.013542697,-4.113338706667953,0.016983308,1.0102633,,,
2034016079579652352,299.2062818904203,32.0112627568889,-2.2240083455427357,0.02277763,-3.618158570442085,0.025708603,0.9951816,,,
2029911155968094592,302.45999720416785,30.628937457290508,-3.0760923047799484,0.012008776,-5.250475291293809,0.013350836,1.1015618,-1.6840074,0.8139365,20.0
2030036736506607616,300.0102940370691,29.186867318155336,-2.502611566820156,0.032522447,-6.171583874919753,0.034813877,0.95970607,0.5073245,1.9431993,14.0
2030063919381336832,299.7949761560388,29.450723167184098,-2.3548928443151125,0.011828422,-5.079738722183487,0.014555862,1.0734607,-2.355092,1.4157009,18.0
2030198128528780160,300.4034732114,30.058891491467406,-2.5738187412186155,0.036629133,-4.405670041081528,0.03976109,0.9973328,,,
2030291037263184640,299.1228906730162,29.66933624630056,-2.7504410083085564,0.021874528,-4.567810905492054,0.024154957,1.0888817,,,
2030663806051548672,300.4991772659366,30.93836129719884,-2.7039510049989093,0.032946177,-4.628257218230379,0.035704494,0.92813677,,,
2032113615229389440,296.6689253152588,30.149267513024,-2.3510588033061546,0.059423346,-2.708870179840949,0.0720083,3.1166646,,,
2028392902238062464,297.9134777362701,27.944234201936208,-2.748047086421375,0.016834972,-5.00769595268285,0.020686546,1.064095,,,
2028609810928392320,297.2515263873354,28.256655607605342,-3.193538407435048,0.018267183,-4.920961418889176,0.022063637,1.7557384,,,
2028731925444850816,298.1682988039081,28.73770144616538,-1.8224574374033653,0.06811952,-3.743911894696825,0.077820614,0.9703447,,,
2030737404595950208,302.04441257709414,31.14208669124225,-2.2139959873450685,0.030733427,-3.844091794366985,0.03728226,0.9662155,,,
2033842562903693184,298.61331861041657,31.98443477224332,-2.1051442638093647,0.026784834,-3.399321655915708,0.03331765,1.0215515,,,
2034159600197463552,300.01225075063826,32.71621009506647,-2.4377565601746523,0.034663048,-3.9017107595827287,0.034819063,1.0063115,,,
2027577339464362112,298.85547394069,27.543811001397287,-2.338536689280008,0.056473672,-4.274213080859509,0.06689529,0.9430185,,,
2028504262141764352,299.0120881601424,28.598992558038653,-2.4189256498452965,0.05564313,-4.016833643594801,0.06880154,0.8587585,,,
2028559478242340736,298.7402998446739,28.746518092464587,-3.025307828160136,0.023719046,-5.169010641305528,0.030954814,1.0013454,,,
2030128270848802560,299.4098535748766,29.75768483354761,-2.805309572329553,0.021351576,-5.165325337574076,0.024893139,1.2795533,,,
2031724937879409024,297.10233607182937,29.122481814214066,-2.0388218217028258,0.057755068,-3.683682554133499,0.06540287,1.0338359,,,
2031995207234409344,296.0639328377364,29.755708109574684,-1.946504994287908,0.01352302,-3.512762774628527,0.016117755,1.0214851,,,
2033615857350085888,298.5863111493855,31.57567882673862,-2.138328710860951,0.047995895,-3.525566127942376,0.053737044,1.036255,,,
2027621594813939840,299.6673536046732,27.683665136381634,-2.853934137241927,0.023617266,-4.892645169602179,0.02900658,0.9296018,5.627574,1.0343591,16.0
2028502303636578048,299.00486391417405,28.49482614104089,-1.7145562712413187,0.06815946,-4.273289367830544,0.08066793,1.3678871,,,
2030069554379369344,299.17628461206414,29.07383700630856,-2.5369756111966337,0.043260295,-4.4554228952391846,0.054417003,1.0184479,,,
2030270112186111232,300.0703625832379,30.494265088579905,-2.336190832591676,0.029269505,-3.8604444117987793,0.031061135,0.96682197,,,
2030893432165189760,300.77929224673306,31.47130803244094,-2.099993234637217,0.05866032,-3.9097628897061822,0.06799255,0.92889124,,,
2033008274099620480,296.2653420602628,31.330773231417616,-4.365099430708818,0.00963888,-7.933261907792488,0.01223096,1.0181291,1.7139124,2.1137342,20.0
2033483641084424448,298.2505562499149,30.857177570810663,-2.2821618494835274,0.019906007,-3.8968797920031726,0.022110792,1.0924348,,,
2045359534871088384,294.548250840713,32.48954920893652,-3.497188066513496,0.009892469,-4.463814449625958,0.012077234,0.84971404,,,
2028532918167049600,298.7276200763713,28.696791837031213,-2.748704686061032,0.04181502,-4.94555040968979,0.049762674,1.6021435,,,
2028782365541654016,298.6547511251897,29.39982149059897,-2.296289402264903,0.07733547,-3.917829139847228,0.09650601,0.95961183,,,
2030056806915235840,299.6299248779976,29.386347177050613,-2.5530346451442663,0.03685537,-4.425664922223138,0.039565563,0.94212526,,,
2030637898807177344,300.59737384289417,30.5731474562965,-2.8632583583751594,0.014664665,-5.621965442730792,0.017414324,1.0751542,,,
2031058668167367424,300.45014729479755,31.90048997077136,-3.1721176288723614,0.028370284,-5.5065732317269545,0.03236061,0.9884984,,,
2031928622382219008,296.94536934387503,30.13478825450205,-2.032679125539839,0.033606242,-3.520787312284092,0.04140251,1.0371829,,,
2034288586671365120,299.2247702937418,33.0631211913559,-2.0774235888932617,0.03448098,-3.3158734471979763,0.03964382,1.0674475,,,
2030824197297134848,301.8000888392825,31.87574536642177,-3.0981533645698907,0.045874253,-5.239299801533754,0.05210329,1.1625828,-38.18191,3.102209,30.0
2030931842043705344,299.6875015177621,31.332520694937863,-2.148115000827304,0.09111636,-3.4187571761541244,0.10508722,1.0292617,,,
2031896392967385216,297.7259351348229,30.228969233108696,-2.1625131703591807,0.032954883,-3.4815287879335504,0.036088966,1.0176268,,,
2032022768099764736,296.18524579421023,29.979005625328856,-2.000956607454168,0.015219356,-3.5238159953258315,0.015959099,0.95537585,,,
2028518693232367488,299.13260616697346,28.849741540596245,-2.8651393379735386,0.03342439,-4.892119324258327,0.037093543,1.0159383,,,
2028759039615668992,298.12704737476105,29.0857199263209,-2.150748984637427,0.06000993,-3.5639575164976534,0.07530813,0.9622321,,,
2028781025505284096,298.5549241648619,29.344183483942235,-2.742079813488151,0.014612212,-4.516340187974556,0.016821818,1.0069804,,,
2030034541804569600,299.91190355067414,29.096626686166765,-2.4923573868219417,0.0751949,-4.326362045731575,0.0835863,0.944295,,,
2030367281528186240,298.2928449474742,29.873946397711173,-3.202665538890965,0.016259333,-5.777906486842003,0.0187186,1.4416268,,,
2030427789038000256,299.4541915907618,30.26589476174652,-2.4932945170314627,0.015102441,-4.657774018512189,0.016114011,0.88774985,,,
2031815780684926464,296.465782051842,29.707019299823298,-2.1226263511654544,0.023654003,-3.801815045126296,0.028194984,1.0576755,,,
2033407151960642432,297.9990087843186,30.494138594374192,-2.075400981780822,0.06499193,-3.71845771966044,0.06871193,0.9567703,,,
2058874388200159872,302.8066266646477,35.41354167513492,-2.279368786880916,0.014683992,-4.147206014073978,0.018137442,0.99664867,-1.6354042,0.3220811,22.0
2061265104428264704,304.20260618396713,38.34326672334596,-2.6954633747124346,0.016035717,-4.2695837915495,0.017388713,1.0254406,-74.31962,3.0237622,19.0
2055014277739104896,303.0951055522788,32.871599665362666,-3.293417147799245,0.018070878,-5.1853940550774,0.023220219,1.2079984,,,
2058712656900550272,302.23325508859506,34.35424667887414,-3.267058476799163,0.051965795,-5.579349539190427,0.05583873,1.2944666,,,
2058835870926145408,302.04687509103184,35.26865621250348,-2.7793128572283323,0.035699766,-4.22214635179299,0.041046824,1.0616199,,,
2055669174360401152,303.157961232918,34.200469632860425,-2.74287186935252,0.02307041,-4.587952056160749,0.029473407,0.98243064,,,
2058374144759464064,301.11066128539693,34.11224946615463,-1.9701947511424207,0.016201328,-5.58259136129065,0.016106097,1.0073757,-6.3548365,1.9461302,14.0
2059001995949587840,301.8726316334706,35.346342822838984,-2.933092830094113,0.011894577,-5.279643027762849,0.013447681,1.0281863,-23.555145,0.9259146,20.0
2055275720987014528,302.1685694717196,33.55787625512324,-3.212109840000987,0.010555014,-5.802470244226043,0.01149789,1.0919257,,,
2056068193989793792,307.2423181327481,34.135083478343844,-0.7187992116398839,0.012031335,-3.9045910806346407,0.013631075,1.0316485,-23.545715,1.5306222,14.0
2060699023430721792,302.97510154253484,36.81184636172433,-2.0192666777842945,0.12953714,-3.173491503173812,0.16379939,1.0396532,,,
2054966758219377024,303.0899897018997,32.81364766002148,-2.3016928370949703,0.040598206,-3.902891815951604,0.045552727,0.9915501,,,
2057392418305405824,304.0126834046141,35.702031544849774,-2.9551580800117114,0.014675908,-4.887928136436472,0.01733361,0.9765701,,,
2058811471197043200,302.01805309890176,35.1749759089097,-2.611873860228273,0.083169386,-3.8047791113609737,0.09844283,1.0831338,,,
2031102786072941824,301.0090229220885,32.45068428807132,-2.6885411684263003,0.02064412,-4.652238215366097,0.021393342,1.1494758,-38.429962,0.4050006,16.0
2058857380129393152,303.0475400589899,35.28747374203044,-3.121086039863646,0.03062213,-4.872696088270175,0.03483273,0.9853774,,,
2060470294961437568,303.49742391778153,36.24311308967005,-3.223024334673554,0.021159671,-5.095167297518714,0.03139185,1.6166756,,,
2060581925433448064,304.9563232147054,37.04762017697394,-2.462736030370635,0.09268172,-3.789385431534992,0.1040003,1.0583184,,,
2055076881193162496,301.65276084984924,32.553084935104955,-3.322567871932697,0.024385266,-5.776752740526697,0.024728458,1.0022186,-10.840181,2.2085495,19.0
2060431262296354432,303.6797353798786,36.32761469378622,-2.154822543791876,0.059023328,-3.5484848915928904,0.06507192,1.045039,,,
2061560460747431680,302.74442998987786,37.68254905826317,-2.7501725100311107,0.024750218,-4.208227214356567,0.02791301,1.0470864,,,
2060460704279873536,304.1978817600792,36.5499421215892,-3.041387319149816,0.016116532,-4.323549364621477,0.017053314,1.0872109,-2.0851138,3.1524458,12.0
2060907591353171840,303.27774844333067,37.80625671375141,-3.66214917574925,0.01628891,-6.449760144311012,0.016060594,0.97698164,-11.137692,0.7174078,22.0
2061051764802118144,304.7486934870202,37.9652374637108,-2.8024699915094327,0.041631598,-3.983396843552823,0.047195386,0.94659936,,,
2072329902270080128,299.387021460724,38.09177135676574,-2.3269301804589926,0.0122993635,-3.746713919326333,0.014047915,1.0144302,-122.22809,1.8432273,17.0
2059517087110475392,299.8874471154815,36.021522590985555,-1.8892269536390016,0.019684553,-2.6518424540365078,0.026456341,0.97035974,,,
2059756952458853120,299.98133569141504,36.53332080037583,-2.863886839722945,0.015363044,-5.606831306324926,0.015582543,1.0026572,,,
2060021625508894592,302.2823184152868,37.15195204657491,-2.3967714325819194,0.012058867,-3.790586731006085,0.013151575,0.9197293,-14.008195,3.9969807,13.0
2061001496504157184,305.4048032948973,37.80974728984656,-2.445268809751066,0.10913715,-4.13687011988167,0.1261605,0.96652097,,,
2055809495218465152,303.9930131637633,35.01469729735733,-2.907470744189837,0.015614163,-5.999490927991054,0.021110734,1.317636,-8.641617,0.54429257,20.0
2058348306221766144,302.0365328306036,34.32882253994828,-2.719198327138717,0.07481448,-4.515958642096981,0.09155036,0.92704105,,,
2058817140554449664,302.3688395591338,35.13277090098383,-2.6198028294245708,0.104153946,-4.505487071448601,0.10402015,2.8839211,,,
2059250863535534848,302.40761840006,36.83199668486968,-1.9030879502408515,0.095415235,-3.355375718224357,0.10178848,1.024689,,,
2061857741206793344,301.8739317647297,38.591394921238894,-1.8947337892281932,0.035182565,-3.076558056550425,0.047285225,1.0452905,,,
2034124415823880064,300.7211008493899,32.71903531267426,-2.710721342985722,0.050642744,-4.111191032759291,0.06323113,0.8905589,,,
2034137060207366272,300.364657717927,32.80330820201654,-3.664701534833036,0.011728011,-5.768551146445226,0.015514617,1.2591871,,,
2057347063450228864,305.0445165231881,35.633059060513126,-2.9325677441049773,0.080259725,-4.925873615124432,0.09790393,1.1045047,,,
2058299412325989504,301.7408551813406,33.84411859953223,-1.9749275515884683,0.07021171,-3.5031627145793305,0.077363364,1.075284,,,
2059137377637802752,302.4052184615795,35.94059073012448,-2.441712730298136,0.07520741,-3.940747976427384,0.089299865,0.9587653,,,
2061051627363169536,304.7290238066478,37.947998665537874,-2.4953391905457085,0.028313372,-3.745126312116427,0.030446118,1.0320191,-78.60281,3.4200892,27.0
1864289722299688448,308.5228737673112,34.17385197937308,-1.4605240565987212,0.047144163,-4.638100972626913,0.05764203,0.97475266,,,
2055855953892449792,303.3965434544068,35.16175140031458,-2.908955631042611,0.021653323,-4.521253666247143,0.026519585,0.9793868,,,
2057541745728763776,304.8116302345936,36.60971251626441,-3.345155700164409,0.014337225,-5.792467016557452,0.01576176,1.1367574,-2.1420584,0.70698327,24.0
2058788351406525824,302.1209028456397,34.853750069700034,-2.8576390730427232,0.030648028,-5.310252099589468,0.03672066,1.0355327,,,
2060739297359725056,303.1758666805651,37.29201120319386,-4.80690074222927,0.043210477,-5.64504219221943,0.046194386,0.9329632,,,
2055115673339101056,301.9117694266789,32.97099985888943,-2.426578011694555,0.040517494,-4.39496352266962,0.050796263,0.9959919,,,
2058494747452777856,300.57119649837136,34.43377660960638,-2.4236522496509783,0.031940963,-4.046477603319617,0.0388587,1.0236529,,,
2058546110935628800,300.3527422158133,34.596149652123444,-2.2521183940299863,0.026213057,-3.8755462134024015,0.03209833,0.9683302,,,
2058807249262867328,302.0684226861204,35.089542324788646,-1.9596274540276075,0.10759668,-3.4279740499239466,0.12940684,0.95470244,,,
2060323853772180352,301.22043220422086,38.1403045269763,-1.879203762633928,0.023536377,-3.0015693375439847,0.024259606,0.9548433,,,
2073186559250383744,295.8598978107851,38.92023049685231,-1.4590514187828194,0.0152708255,0.9119408396612908,0.015932914,1.0173895,,,
2055324236938822272,302.471016596902,34.01164263770468,-2.993993638364856,0.021094762,-5.2807699552057015,0.021086454,0.9660388,,,
2058098648362796288,305.9123190903554,37.96070568050627,-2.967594996303055,0.08005412,-4.580964378332865,0.08704278,1.0929437,,,
2059881712659581056,301.5554401271722,36.43125856773953,-2.8079076292581164,0.025551708,-4.518001114637582,0.027796354,0.98778236,,,
2060680954521999488,303.14767728938585,36.58603245527119,-2.337952595073703,0.026887495,-3.904785974636967,0.027005047,1.0945008,,,
2060780322889127808,302.635050187332,37.35422625681761,-2.3090814629383103,0.057658155,-3.678168915386096,0.066545635,0.99658525,,,
2034422039862658432,299.8743800383264,33.530406345841804,-1.8449048642667245,0.029152794,-2.83948593914371,0.034136247,1.7727956,,,
2055122987639665664,301.33608817135536,32.65908829753464,-3.072758748096639,0.024159014,-5.559563910194268,0.026311103,1.9949772,-8.2443695,1.3401817,16.0
2060865328873146240,304.3667505856644,37.85287407625191,-2.2165001481918734,0.08386951,-3.066053783050589,0.09901873,1.0243211,,,
2061341073812605952,304.2237909242791,38.8670438205311,-2.729671640552795,0.028374575,-3.9801855715850367,0.029794687,1.0371844,,,
2062016551910446592,301.971634553472,39.1584105261668,-1.6644240257625436,0.05684603,-2.210597517861716,0.057449155,1.0700777,,,
2054832033681200384,302.80705729553387,32.26819208267686,-3.026841044836825,0.017606067,-5.255373878824042,0.019434199,1.047909,-26.995056,1.9131904,22.0
2055317536790012416,302.08483252839864,33.84324642000033,-2.8299730423930383,0.045135256,-4.613847402214866,0.052045777,0.978343,,,
2055563964829548928,303.90009741199583,34.210107268785855,-3.2845553672195105,0.02367552,-4.996638525319424,0.033180322,1.0143824,,,
2055835819085546752,303.6470370909459,34.99396086960726,-3.030069105323784,0.02527742,-4.685223378806295,0.028998794,1.100379,,,
2058664553270235392,300.63110855670726,35.01687390816686,-1.8163954216199587,0.043791696,-3.425562230243733,0.051672656,1.0316447,,,
2060526198257651072,303.51552355682225,36.83680749767048,-2.436130729825544,0.024031375,-4.02832087637978,0.02579788,0.9822263,,,
2034490755035369344,299.3843073566638,33.9367000335234,-2.024000281180084,0.023825534,-2.9407408156332995,0.029703675,1.0093647,,,
2054798739094005760,302.28671234672146,31.88985215690312,-3.169866378192973,0.03249086,-5.227545908615316,0.031808108,1.0774072,,,
2073071522843025664,296.0072400401649,38.233573737087056,0.3586995461284974,0.011706483,-5.54837716289722,0.011941784,0.9553253,20.262384,0.70903695,29.0
2054948959874129408,303.2877567188969,32.61974245925783,-3.2307172716050565,0.014224863,-5.809436528340002,0.016085057,1.2486999,,,
2054961363740203520,303.2266035042932,32.70117852922993,-3.423647853185499,0.021339934,-5.781808949749643,0.02427278,1.0715997,,,
2055255306992598656,302.74556038351005,33.7276800207026,-2.717140631855348,0.013913983,-5.332824361797983,0.015517122,1.035064,-11.685385,0.38930357,24.0
2058724304851958016,302.5416633379408,34.695888136038114,-3.1535718987865837,0.060276657,-5.3550536912722695,0.0659625,0.9749903,,,
1857884212378132096,312.867677061018,28.25048193690742,3.400613993883587,0.049757883,-5.290632608857161,0.05911721,1.1997378,1.1540384,0.7947459,29.0
