WZ Sgr              18 16 59 -19 04 32 4094784475310672128   7.5  1.8 FU F 119  13.0  21.849418 3.1e-05  57465.549378 3.9e-10
X Cyg               20 43 24 +35 35 16 1870258975238302208   6.1  1.4 FU T  50  13.0  16.386561 5.7e-05  57659.182189 3.1e-09
X Lac               22 49 03 +56 25 41 2004036486267748352   8.1  1.2 FU F  18   3.0   5.445379 5.6e-05  57612.373886 4.5e-09
X Pup               07 32 47 -20 54 34 5620098679741674496   7.6  1.7 FU F 173  13.0  25.969705 2.0e-05  58298.498515 1.6e-11
X Sgr               17 47 33 -27 49 50 4057701830728920064   4.3  1.1 FU F 344   8.0   7.012805 2.8e-06  57908.043735 3.5e-14
XX Car              10 57 09 -65 08 05 5238808628736339584   9.0  1.4 FU F 104  13.0  15.705209 3.1e-05  58244.888867 1.4e-08
XX Cen              13 40 18 -57 36 47 5871922507947292032   7.5  1.3 FU T 141  10.0  10.951956 1.7e-05  57855.756679 1.2e-08
XY Car              11 02 16 -64 15 46 5240441472232302848   8.9  1.5 FU F  78  12.0  12.436660 7.2e-06  57329.066675 9.2e-11
XZ Car              11 04 13 -60 58 47 5338036117182452096   8.1  1.6 FU T 139  15.0  16.652069 2.8e-05  56985.891357 4.1e-09
Y Oph               17 52 38 -06 08 36 4175017625462647168   5.5  1.9 FU F  92   4.0  17.127487 4.6e-05  58809.815166 2.3e-08
Y Sct               18 38 03 -08 22 08 4156450099578283776   8.9  2.0 FU F  68  11.0  10.341356 1.8e-05  58006.344477 2.1e-10
Y Sgr               18 21 22 -18 51 35 4096107909387492992   5.5  1.2 FU F  50   9.0   5.773356 5.4e-04  57862.430209 3.7e-09
YZ Aur              05 15 21 +40 04 40 188724234539584256    9.8  1.9 FU F  46   8.0  18.194309 1.2e-04  58023.891986 7.4e-09
YZ Car              10 28 16 -59 21 00 5255254711361371520   8.3  1.5 FU T  75   8.0  18.169553 1.5e-04  57613.783785 1.1e-12
YZ Sgr              18 49 28 -16 43 22 4099189015819292800   7.0  1.3 FU F  76  11.0   9.553892 6.2e-06  58048.870815 1.3e-08
Z Lac               22 40 52 +56 49 46 2007201567928631296   8.0  1.5 FU T  56  12.0  10.885884 7.7e-05  58184.678394 4.2e-09
Z Sct               18 42 57 -05 49 15 4253435825622331392   9.1  1.7 FU F 104  12.0  12.901854 4.5e-05  57429.935255 5.6e-09
alf UMi             02 31 49 +89 15 50 -                              -  T 186   2.0   3.972013 1.3e-05  57430.454716 5.2e-09
bet Dor             05 33 37 -62 29 23 4757601523650165120   3.6  1.0 -  T 305  13.0   9.842732 1.8e-06  57359.570895 7.8e-09
del Cep             22 29 10 +58 24 54 2200153454733285248   3.8  1.0 FU T 310  12.0   5.366267 2.3e-06  57046.304754 7.6e-10
eta Aql             19 52 28 +01 00 20 4240272953377646592   3.6  1.1 FU T  55  10.0   7.176834 1.3e-02  57851.033002 2.3e-11
l Car               09 45 14 -62 30 28 5250032958818831360   3.4  1.5 FU F 929  13.0  35.560325 3.6e-05  57158.653052 1.2e-10
zet Gem             07 04 06 +20 34 13 3366754155291545344   3.5  1.0 -  F  92  11.0  10.149531 4.7e-05  56916.738597 9.3e-10
AP Cas              00 33 16 +62 54 25 430766016998901376   11.0  1.8 FU F   1                                               
ASAS J074902-1906.8 07 49 01 -19 06 47 5715901567412202496   9.5  1.1 FO F   2                                               
ASAS J075345-3658.2 07 53 45 -36 58 14 5539107450645759232  10.6  1.7 FU F   2                                               
ASAS J082710-3825.9 08 27 10 -38 25 54 5541688691633168384  10.5  1.8 -  F   2                                               
ASAS J084304-5117.9 08 43 04 -51 17 53 5321764135331264768  11.2  1.3 FO F   7                                               
ASAS J094827-5801.1 09 48 27 -58 01 06 5257911092756471936  11.3  1.8 FU F   1                                               
ASAS J103052-5903.7 10 30 52 -59 03 42 5255309098485373824  12.2  2.1 FU F   2                                               
ASAS J115701-6218.7 11 57 01 -62 18 42 5334675185024180864  11.9  2.6 FU U   1                                               
ASAS J122511-6120.9 12 25 10 -61 20 53 6057943520139661184   9.8  1.3 FO F   3                                               
ASAS J181215-2029.1 18 12 14 -20 29 00 4094205337582956416  10.7  2.3 FO F   7                                               
ASAS J183347-0448.6 18 33 46 -04 48 35 4256464464696335616  10.1  2.0 FO F   6                                               
ASAS J183652-0907.1 18 36 52 -09 07 04 4155550943909053696  10.7  2.0 FO F   6                                               
ASAS J191351+0251.3 19 13 50 +02 51 20 4268198624632052352  10.9  1.4 FO F   2                                               
ASAS J192310+1351.4 19 23 10 +13 51 24 4319599865468760832  10.1  2.1 FO F   4                                               
BR Vul              19 46 35 +22 53 23 1827869808377481216  10.0  2.0 FU F   6                                               
CG Cas              00 00 59 +60 57 32 429385923752386944   10.8  1.7 FU F   1                                               
DW Cas              23 38 48 +59 23 30 2011315528113463808  10.5  1.9 FU F   5                                               
EV Aql              19 06 46 +14 55 46 4512633184897230336  11.2  1.9 FU F   1                                               
GM Cas              02 26 56 +60 34 17 465365517618881536   10.8  2.4 FU F   6                                               
GSC 03996-00312     22 46 21 +59 57 31 2008577744163053696  11.1  1.8 FO F   5                                               
TV CMa              07 09 15 -13 47 09 3044483895581000192  10.1  1.7 FU F   4                                               
U Aql               19 29 21 -07 02 38 4207681367143932800   6.1  1.4 FU F   3                                               
V0335 Aur           05 42 29 +37 38 46 189739251272296192   12.0  1.6 FU F   5                                               
V0458 Sct           18 22 27 -10 07 29 4154536747505387648   9.3  1.6 FU F   2                                               
V0493 Aql           18 57 24 -00 43 48 4265371574109405824  10.5  1.7 FU F   2                                               
V0600 Aql           19 21 02 +08 30 58 4307944836090489600   9.3  1.9 FU F   1                                               
V1954 Sgr           18 15 26 -20 37 46 4093976334264606976  10.2  1.9 FU F   5                                               
X Sct               18 31 19 -13 06 29 4104857784196182400   9.5  1.7 FU F   8                                               
ER Aur              05 13 09 +41 59 26 201222280134342144   11.1  1.5 FU F   9                                               
SU Cas              02 51 58 +68 53 18 541716257882226560    5.7  1.0 FO F  11                                               
ASAS J103158-5814.7 10 31 58 -58 14 41 5351436724362450304  11.1  1.2 FO T 144                                               
RS Pup              08 13 04 -34 34 42 5546476927338700416   6.5  1.9 FU F 460                                               
SU Cyg              19 44 48 +29 15 52 2031776202613700480   6.7  0.9 FU T  18                                               
V0473 Lyr           19 15 59 +27 55 34 2036471357742521728   6.0  0.8 FO F  91                                               
MS Mus              11 49 19 -66 00 38 5236267691745145088   9.9  1.0 FO F  44                                               
TU Cas              00 26 19 +51 16 49 394818721274314112    7.6  0.9 MU F  65                                               
V1048 Cen           11 28 42 -59 25 43 5336171517280056448  10.4  1.0 MU F  61                                               
V1210 Cen           14 36 55 -58 15 41 5891313563729348480   9.6  1.6 FO F  54                                               
Y Car               10 33 10 -58 29 55 5351428787262634624   8.0  0.9 MU U  13                                               
