galaxy,stationary_role,sample_index,source_artifact,source_radius_value,source_radius_unit,radius_kpc_frozen,sigma_source_msun_pc2,sigma_source_err_minus_msun_pc2,sigma_source_err_plus_msun_pc2,surface_density_multiplier_to_common_1p33,sigma_neutral_1p33_msun_pc2,sigma_neutral_1p33_err_minus_msun_pc2,sigma_neutral_1p33_err_plus_msun_pc2,radius_mapping_method,helium_mapping_method,inclination_amplitude_rescale,source_note
NGC6946,blind,17,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5,kpc_source,4.6779661017,9.6,1.1,1.1,0.977941176471,9.38823529412,1.07573529412,1.07573529412,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,18,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5.3,kpc_source,4.9586440678,9.5,1.1,1.1,0.977941176471,9.29044117647,1.07573529412,1.07573529412,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,19,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5.6,kpc_source,5.2393220339,9.3,0.9,0.9,0.977941176471,9.09485294118,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,20,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5.9,kpc_source,5.52,9.3,0.8,0.8,0.977941176471,9.09485294118,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,21,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.1,kpc_source,5.70711864407,9.3,0.8,0.8,0.977941176471,9.09485294118,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,22,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.4,kpc_source,5.98779661017,9.1,0.8,0.8,0.977941176471,8.89926470589,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,23,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.7,kpc_source,6.26847457627,8.8,0.8,0.8,0.977941176471,8.60588235294,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,24,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7,kpc_source,6.54915254237,8.4,0.8,0.8,0.977941176471,8.21470588236,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,25,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7.3,kpc_source,6.82983050847,8.1,0.9,0.9,0.977941176471,7.92132352942,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,26,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7.6,kpc_source,7.11050847458,8,1,1,0.977941176471,7.82352941177,0.977941176471,0.977941176471,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,27,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7.9,kpc_source,7.39118644068,8,1.1,1.1,0.977941176471,7.82352941177,1.07573529412,1.07573529412,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,28,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.2,kpc_source,7.67186440678,7.9,1,1,0.977941176471,7.72573529412,0.977941176471,0.977941176471,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,29,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.4,kpc_source,7.85898305085,7.4,0.9,0.9,0.977941176471,7.23676470589,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,30,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.7,kpc_source,8.13966101695,6.9,0.8,0.8,0.977941176471,6.74779411765,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,31,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9,kpc_source,8.42033898305,6.3,0.7,0.7,0.977941176471,6.16102941177,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,32,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9.3,kpc_source,8.70101694915,5.8,0.6,0.6,0.977941176471,5.67205882353,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,33,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9.6,kpc_source,8.98169491525,5.3,0.6,0.6,0.977941176471,5.1830882353,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,34,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9.9,kpc_source,9.26237288136,4.8,0.5,0.5,0.977941176471,4.69411764706,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,35,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,10.2,kpc_source,9.54305084746,4.5,0.5,0.5,0.977941176471,4.40073529412,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,36,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,10.4,kpc_source,9.73016949153,4.1,0.5,0.5,0.977941176471,4.00955882353,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,37,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,10.7,kpc_source,10.0108474576,3.9,0.5,0.5,0.977941176471,3.81397058824,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,38,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11,kpc_source,10.2915254237,3.7,0.4,0.4,0.977941176471,3.61838235294,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,39,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11.3,kpc_source,10.5722033898,3.6,0.4,0.4,0.977941176471,3.5205882353,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC6946,blind,40,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11.6,kpc_source,10.8528813559,3.6,0.4,0.4,0.977941176471,3.5205882353,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,0,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.4,kpc_source,0.4,3.6,1.3,1.3,0.977941176471,3.5205882353,1.27132352941,1.27132352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,1,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.1,kpc_source,1.1,3.1,0.7,0.7,0.977941176471,3.03161764706,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,2,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.8,kpc_source,1.8,3.3,0.6,0.6,0.977941176471,3.22720588235,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,3,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.5,kpc_source,2.5,4.5,0.8,0.8,0.977941176471,4.40073529412,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,4,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.2,kpc_source,3.2,5.6,0.8,0.8,0.977941176471,5.47647058824,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,5,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.9,kpc_source,3.9,5.9,0.5,0.5,0.977941176471,5.76985294118,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,6,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,4.6,kpc_source,4.6,6.5,0.4,0.4,0.977941176471,6.35661764706,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,7,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5.3,kpc_source,5.3,6.5,0.3,0.3,0.977941176471,6.35661764706,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,8,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.1,kpc_source,6.1,6.6,0.5,0.5,0.977941176471,6.45441176471,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,9,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.8,kpc_source,6.8,7.3,0.6,0.6,0.977941176471,7.13897058824,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,10,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7.5,kpc_source,7.5,8.1,0.7,0.7,0.977941176471,7.92132352942,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,11,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.2,kpc_source,8.2,8.5,0.5,0.5,0.977941176471,8.3125,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,12,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.9,kpc_source,8.9,8.2,0.6,0.6,0.977941176471,8.01911764706,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,13,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9.6,kpc_source,9.6,8.3,0.7,0.7,0.977941176471,8.11691176471,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,14,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,10.3,kpc_source,10.3,8.8,0.7,0.7,0.977941176471,8.60588235294,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,15,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11,kpc_source,11,8.6,0.6,0.6,0.977941176471,8.41029411765,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,16,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11.8,kpc_source,11.8,8.1,0.6,0.6,0.977941176471,7.92132352942,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,17,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,12.5,kpc_source,12.5,7.4,0.6,0.6,0.977941176471,7.23676470589,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,18,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,13.2,kpc_source,13.2,6.9,0.5,0.5,0.977941176471,6.74779411765,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,19,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,13.9,kpc_source,13.9,7.2,0.5,0.5,0.977941176471,7.04117647059,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,20,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,14.6,kpc_source,14.6,7.1,0.4,0.4,0.977941176471,6.94338235294,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,21,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,15.3,kpc_source,15.3,7.1,0.4,0.4,0.977941176471,6.94338235294,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,22,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,16,kpc_source,16,7.2,0.5,0.5,0.977941176471,7.04117647059,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,23,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,16.7,kpc_source,16.7,7.3,0.6,0.6,0.977941176471,7.13897058824,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,24,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,17.5,kpc_source,17.5,6.9,0.6,0.6,0.977941176471,6.74779411765,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,25,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,18.2,kpc_source,18.2,6.5,0.6,0.6,0.977941176471,6.35661764706,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,26,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,18.9,kpc_source,18.9,6.4,0.7,0.7,0.977941176471,6.25882352941,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,27,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,19.6,kpc_source,19.6,6.1,0.7,0.7,0.977941176471,5.96544117647,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,28,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,20.3,kpc_source,20.3,5.5,0.7,0.7,0.977941176471,5.37867647059,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,29,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,21,kpc_source,21,4.5,0.6,0.6,0.977941176471,4.40073529412,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,30,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,21.7,kpc_source,21.7,3.6,0.5,0.5,0.977941176471,3.5205882353,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,31,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,22.4,kpc_source,22.4,3.1,0.4,0.4,0.977941176471,3.03161764706,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7331,calibration,32,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,23.2,kpc_source,23.2,2.7,0.3,0.3,0.977941176471,2.64044117647,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,0,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.1,kpc_source,0.0925641025641,8.8,0.4,0.4,0.977941176471,8.60588235294,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,1,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.3,kpc_source,0.277692307692,8.7,0.4,0.4,0.977941176471,8.5080882353,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,2,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.5,kpc_source,0.462820512821,8.6,0.6,0.6,0.977941176471,8.41029411765,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,3,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.7,kpc_source,0.647948717949,8.5,0.6,0.6,0.977941176471,8.3125,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,4,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.9,kpc_source,0.833076923077,8.8,0.7,0.7,0.977941176471,8.60588235294,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,5,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1,kpc_source,0.925641025641,9.3,0.5,0.5,0.977941176471,9.09485294118,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,6,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.2,kpc_source,1.11076923077,9.8,0.7,0.7,0.977941176471,9.58382352942,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,7,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.4,kpc_source,1.2958974359,10.6,0.8,0.8,0.977941176471,10.3661764706,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,8,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.6,kpc_source,1.48102564103,11.2,0.9,0.9,0.977941176471,10.9529411765,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,9,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.8,kpc_source,1.66615384615,11.3,1,1,0.977941176471,11.0507352941,0.977941176471,0.977941176471,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,10,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2,kpc_source,1.85128205128,11.3,1.1,1.1,0.977941176471,11.0507352941,1.07573529412,1.07573529412,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,11,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.2,kpc_source,2.03641025641,11.2,1,1,0.977941176471,10.9529411765,0.977941176471,0.977941176471,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,12,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.4,kpc_source,2.22153846154,10.8,0.9,0.9,0.977941176471,10.5617647059,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,13,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.6,kpc_source,2.40666666667,10.5,0.8,0.8,0.977941176471,10.2683823529,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,14,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.7,kpc_source,2.49923076923,10.7,0.9,0.9,0.977941176471,10.4639705882,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,15,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.9,kpc_source,2.68435897436,11.3,1,1,0.977941176471,11.0507352941,0.977941176471,0.977941176471,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,16,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.1,kpc_source,2.86948717949,11.4,0.9,0.9,0.977941176471,11.1485294118,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,17,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.3,kpc_source,3.05461538462,10.9,0.8,0.8,0.977941176471,10.6595588235,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,18,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.5,kpc_source,3.23974358974,10,0.9,0.9,0.977941176471,9.77941176471,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,19,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.7,kpc_source,3.42487179487,9.3,0.9,0.9,0.977941176471,9.09485294118,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,20,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.9,kpc_source,3.61,8.9,0.9,0.9,0.977941176471,8.70367647059,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC7793,blind,21,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,4.1,kpc_source,3.79512820513,8.4,0.8,0.8,0.977941176471,8.21470588236,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
