source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_nb_transits,rv_error
2004036486267748352,-8.708437207762632,1.876825120537387,-0.07978352229685087,8.908386561809316,2.9293214164218457,1.0275247461841865,0.24268836561213902,0.9062842165715719,1.5535964490671674,1.96,0.044,1.0096701,25,1.8272334
2007341583859879424,-9.506621735734635,4.456719248766024,-0.10775179244910299,10.499438236813615,2.7032138099745384,2.0229850695498612,-25.63763454718665,2.2892725030512633,2.622710934928146,4.66,0.059,1.1556047,20,3.0085657
2008548332226448896,-10.302504249956401,6.880678092114847,0.08968109793664508,12.388919437452119,2.5527611558070338,12.304840919996668,-2.659047884844,2.6322253838232523,4.949161996792676,7.21,0.111,1.026493,20,3.16466
2201065259107695104,-10.825523374545602,8.523809119156855,0.33692546946546637,13.778507837667139,2.47459385786146,4.810452097864519,-3.1463788684414737,2.357441672852203,5.024778652727538,8.94,0.11,1.0425724,22,2.2585626
2008283006328679680,-9.752350455069209,5.093922652003739,0.009868885920124745,11.002562764332927,2.6602428606868123,-22.13216836688856,2.4948030750250894,2.9244192986444943,3.2509111902444414,5.34,0.11,1.0950475,15,3.5603116
2200995921154697216,-8.993539022882194,2.67909635701205,0.08905534566302936,9.384098328889145,2.8520716361365968,20.720201103693785,-12.815682537295572,1.414028685219798,2.1614759995515636,2.81,0.047,1.1648867,21,2.4178126
2008504454839717120,-8.580204897614157,1.35323616854104,0.014103571627809893,8.686262960150907,2.985165105446728,13.409796916061298,3.303260998981955,1.1926982697487563,2.4037187866129672,1.42,0.043,1.0556537,15,2.7645068
2008570391179169792,-10.032396093503209,5.906937067425492,0.07385526188055319,11.642202407425483,2.609459348619609,-19.452744924584756,6.559866437992213,3.1813136002979285,3.8330163931359866,6.2,0.108,1.1692287,21,3.7831924
2008577744163053568,-9.055070950759296,2.8074206996052897,0.04712006971597942,9.48029118265136,2.8409518508700553,-14.412101129178705,-10.114506798817075,1.4192258058693965,1.9336088210149873,2.95,0.037,1.0262402,13,2.3722641
2013131813945245184,-9.478351151295435,4.119398012790333,-0.11672234118211705,10.334823681855653,2.731609440312455,13.945311777731563,-13.158088978665887,2.5048212252825612,3.172582468520442,4.33,0.061,0.98406845,24,3.481354
2200771620783330560,-10.873626958497763,8.40740266868356,0.21292817644818912,13.744823857218279,2.483413058789365,21.091604708868072,4.938016610711458,1.9173969595335976,5.658595829238433,8.84,0.114,1.1177177,20,1.8302945
2201874087346121472,-10.020093201662949,5.726027092654163,0.2816488912468053,11.540782210743842,2.6224270128066673,-10.045064924576746,-10.753559874177085,2.5620046737802284,3.4129612113748786,6.03,0.11,1.036926,15,2.7016287
2014609252631258624,-9.116740583473385,2.923760961186856,0.06407386697568679,9.574097191093838,2.8312526463333056,17.808731718197897,-2.669220360412311,2.332682037728869,3.3190987625285624,3.08,0.044,0.97508025,18,3.79333
2202251082398647808,-8.981055148601408,2.477479169717336,0.19481777255399008,9.316504420575518,2.8724306742897423,0.7370834529227922,-6.143668805036668,1.2047010986452114,1.5977248889551032,2.62,0.107,1.0343946,20,1.405485
2013344882984638464,-9.474123912213186,3.805716223661856,-0.05864807374460807,10.209921639219996,2.7596251953830633,25.065128935439546,-25.778808429068675,2.2266009999520833,3.6787325085269114,4.03,0.106,1.0860204,15,3.224116
2013347425605344512,-9.492897699042949,3.8308997238267386,-0.061043906636619134,10.236742617576683,2.758025981640157,37.384730029803826,-20.50390021768993,2.057878432403682,4.065741435401709,4.06,0.11,1.2671655,11,3.0264182
2206880468723863040,-8.750137472791387,1.7066808071670772,0.06183301599674312,8.91502468702698,2.948964897143748,-2.908036434330203,8.260229995020296,1.086373566016873,1.7704782888872188,1.81,0.045,1.0651326,13,2.0309165
1997084819695673856,-8.932181641367663,2.2175068321876212,-0.19562788447976992,9.203325780672131,2.898251946367043,30.484628089376567,8.10422972367212,1.0379998760825386,1.9927892624483832,2.36,0.053,0.94133127,22,1.955636
2211309340220914688,-10.640308472154889,6.9864952326672904,0.5893140408185181,12.728993676591008,2.560587186792644,10.43637147604735,7.132227538929385,2.684431124108423,5.360748583173711,7.44,0.109,1.0681661,14,3.080194
2010285491880986112,-8.900507704506,2.098996156196048,-0.05655268826437027,9.14466086094484,2.90999540222234,8.02689495065096,4.890933013105581,2.1286731897197706,3.3120366278860445,2.23,0.038,1.1231908,18,3.8065977
