4265899816338237696  34.19089  -2.13347    2.23 11.739  0.116  0.17 0.2  1 Gaia_DR3 7.858 0.015
4265990835287053440  34.50971  -1.72816    8.79 14.72   0.196  0.24 0.2  1 P21      7.85  0.015
4283775646336574336  35.12945   5.37482    0.98  9.959  0.072 -0.05 0.01 0 P21      8.022 0.007
4263919256630505856  35.37798  -4.94356   29.58 17.355  0.13  -0.71 0.2  1 Gaia_DR3 8.091 0.016
4280510268611908480  35.38266   3.78228   20.97 16.608  0.121 -0.28 0.2  1 P21      8.305 0.015
4267549637851481344  35.60316  -2.34392    2.02 11.522  0.206  0.16 0.2  1 P21      7.62  0.015
4283630094170056704  35.81167   3.91017   19.88 16.492  0.14  -0.23 0.2  1 Gaia_DR3 8.091 0.015
4268331150080887168  35.88432  -2.04053    2.93 12.338  0.11   0.19 0.2  1 Gaia_DR3 8.592 0.015
4267397694768545920  36.00561  -3.14117    0.97  9.932  0.175 -0.13 0.04 0 P21      7.701 0.008
4280591460669990656  36.02869   3.26623   18.39 16.323  0.116 -0.16 0.2  1 P21      8.162 0.015
4268696016141950464  36.06434  -0.24813    2.64 12.109  0.142  0.18 0.2  1 Gaia_DR3 7.675 0.015
4268629255170482432  36.11563  -0.71582    1.85 11.334  0.121  0.15 0.2  1 Gaia_DR3 7.877 0.015
4280905543011090560  36.74398   0.44646    1.72 11.184  0.127  0.14 0.2  1 Gaia_DR3 7.886 0.015
4268823074161900032  37.03844  -0.82441    2.36 11.866  0.05   0.17 0.05 0 Gaia_DR3 7.938 0.008
4285245349797129216  37.40318   3.69648   17.82 16.255  0.113 -0.14 0.2  1 Gaia_DR3 8.095 0.015
4269164201987809536  37.55622  -1.36981    5.4  13.662  0.115  0.24 0.2  1 Gaia_DR3 8.706 0.015
4281590774975851776  37.69642   0.76749    1.03 10.074  0.129  0.12 0.2  1 Gaia_DR3 7.582 0.015
4268198624632052352  38.03658  -3.67242    2.39 11.893  0.031  0.12 0.03 0 Gaia_DR3 8.257 0.008
4285425566603728512  38.0556    3.55144   17.19 16.176  0.164 -0.11 0.2  1 P21      8.024 0.015
4281352902507704448  38.25695  -0.47611    1.66 11.097  0.13   0.14 0.2  1 Gaia_DR3 7.382 0.015
4269036830424588800  38.53883  -3.1149     1.55 10.949  0.116  0.14 0.2  1 Gaia_DR3 7.787 0.015
4293129741527889024  38.8722   -2.76181    5.26 13.606  0.109  0.23 0.2  1 Gaia_DR3 8.598 0.015
4293157229319068544  39.15493  -2.56966    0.9   9.764  0.044  0.08 0.0  0 Gaia_DR3 7.857 0.007
4285877809475622016  39.17035   3.42837   18.74 16.363  0.216 -0.19 0.2  1 P21      8.22  0.015
4285878256152184832  39.18431   3.43215    2.61 12.08   0.134  0.17 0.2  1 Gaia_DR3 7.591 0.015
4286252395040515840  39.61193   4.1543    19.61 16.462  0.176 -0.24 0.2  1 P21      8.214 0.015
4286015145347873024  39.86692   3.09257   15.19 15.907  0.137 -0.03 0.2  1 Gaia_DR3 7.825 0.015
4311148263204547072  40.62713   4.48212   21.05 16.616  0.128 -0.31 0.2  1 Gaia_DR3 8.222 0.015
4305905413775436928  40.69147  -0.95181    3.16 12.501  0.112  0.18 0.2  1 Gaia_DR3 8.008 0.015
4310265870742547328  40.7576    2.94148   10.76 15.159  0.165  0.14 0.2  1 P21      8.24  0.015
4240272953377646592  40.93431 -13.0727     0.26  7.044  0.099 -0.06 0.01 0 Gaia_DR3 7.877 0.007
4311113353708708864  40.94929   3.90269   19.46 16.445  0.118 -0.24 0.2  1 Gaia_DR3 8.183 0.015
