source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_source,rv_epochs
5338131431105558528,-5.861427039213596,-6.477405192139599,-0.04513866501401293,8.735737230433463,-2.3063139835059667,-8.12987004368204,-0.6674685187363423,2.0415341808462104,4.948091360526745,6.87,0.071,1.3857841,26.8659,3.9210486,gaia_source_rvs,16.0
5338024572321721216,-7.326054228338672,-2.328211298713578,-0.03256011172322821,7.687108585678785,-2.833887710456339,16.64388806164389,-15.246922007179165,0.16195253229464207,0.417444166981574,2.47,0.037,0.9245333,8.534211,0.40069476,gaia_vari_cepheid,19.0
5338148473537341312,-6.757290410355098,-3.9093174295715993,-0.004619437508885997,7.8066469405903876,-2.6171070694488727,-28.359253916413405,11.317259981807041,0.6390867799024827,1.1062254972147803,4.15,0.041,0.8555789,-9.695213,0.6594416,gaia_vari_cepheid,18.0
5338481178878046848,-5.9025136332875645,-6.216167696957441,0.018635320297393617,8.572071396567036,-2.3303184029060353,-10.677290139493321,-30.93661444766198,2.560166660188459,5.944718859840256,6.61,0.112,1.1313906,50.389034,3.5192437,gaia_source_rvs,11.0
5337958876494096256,-5.542414596368218,-7.211948448386279,-0.12567781460302824,9.095634116443819,-2.22603549127462,-16.89251259657065,-7.526276237533153,1.2984081230097047,3.937226375862664,7.67,0.054,1.33215,46.44193,1.7528212,gaia_vari_cepheid,15.0
5338065322962589184,-5.35961946289887,-7.699639334526198,-0.06826268240630601,9.381362729841939,-2.178891340130119,15.232130144685252,0.929203821052397,1.8526607613751858,6.765325875425816,8.19,0.111,1.1336204,27.710266,2.7448747,gaia_source_rvs,10.0
5241157421762533248,-3.294748575818378,-13.2886475057173,-1.087431424106533,13.691001450188509,-1.813832485948342,4.939987614749955,27.731197657543476,2.376705907921409,13.382381488099506,14.19,0.113,0.9949683,81.15496,2.5085728,gaia_source_rvs,18.0
5338461250227877248,-5.27680343953352,-7.861402574729196,0.004178152419292698,9.468173265283626,-2.1619510012649963,30.023570244605537,-7.925910519244212,3.1528569778819806,7.42269693754289,8.37,0.122,1.0023746,27.78654,4.8804097,gaia_source_rvs,11.0
5339394082770287232,-7.7483128681365,-1.0984812691466086,0.035296649990996735,7.825791551095366,-3.0007607870495887,-12.465178606734014,12.75846366922596,0.4155214322966239,0.5607696512778888,1.17,0.046,0.82428074,-18.496717,0.5094745,gaia_vari_cepheid,23.0
5338048963383139456,-5.497731779248659,-7.249662515254828,-0.0737246452037193,9.098497749719543,-2.2196156918187424,-10.410150446260788,6.343750207261564,1.4252632808273933,4.775003243427265,7.72,0.08,1.0252043,31.17997,2.088717,gaia_source_rvs,14.0
5339554336583678464,-7.39916605428497,-2.033708975449828,0.10130697245677195,7.673566999493013,-2.8733598469695067,-8.968107054094451,12.40509704492456,0.3065286123058438,0.17989914135790613,2.17,0.043,0.9021755,-21.747719,0.15496339,gaia_vari_cepheid,16.0
5338036117182452096,-7.262160274403775,-2.4008602727922974,-0.029340601801366276,7.648732045287024,-2.822305343718022,-6.048860086403203,-10.442734081991603,0.9112330332560757,0.9937374125140737,2.56,0.123,1.0491393,1.5,1.0,melnik2015_hrv,
5241804518715438336,-4.880380276902908,-8.742738837546252,-0.32573499286452595,10.012671672871457,-2.079929315929948,-27.618138955163175,17.144982257298665,1.1171184042785598,5.339303502791531,9.34,0.056,1.0791621,55.438038,0.8810139,gaia_vari_cepheid,25.0
5241780677399802624,-6.5097213527001765,-4.379753284899583,-0.16670107656929473,7.845935949674156,-2.5493545582302795,41.44897463341808,-1.0408757352861642,1.6305910679638618,1.9048991607413885,4.68,0.116,0.9022557,-10.8,2.0,melnik2015_hrv,
5241803217391469568,-3.7353860336973197,-11.749760864935258,-0.4504819414077797,12.329233114995642,-1.8786037708566428,30.159377334164375,48.18310360791759,3.4295260697525425,11.220429201579682,12.56,0.109,0.960452,31.597517,4.1943707,gaia_source_rvs,18.0
5337257834740652160,-6.67583058113388,-3.8578497081831657,-0.02143743043766039,7.7103643441105465,-2.617594342944052,26.41028754392734,-19.027223246964382,0.8009563128373954,3.802871891932389,4.13,0.074,0.8699064,7.70658,3.9032931,gaia_source_rvs,16.0
5337634589276921856,-7.131642591228093,-2.661819974073705,-0.007399357016879386,7.612201496505219,-2.7843651884376204,0.5227100847661967,-4.7182141261522474,0.24350223734016044,0.9803369295231895,2.85,0.047,0.8973376,-5.313,1.0,veloce_dr1_vgamma,55.0
5239561450603801856,-6.0913000419926036,-5.346426269062695,-0.4843859801638249,8.1048263431182,-2.4212269431621802,11.269650877095044,18.459090687185608,1.355589998182646,4.553952686710705,5.75,0.106,0.9677365,-14.622674,3.624841,gaia_source_rvs,17.0
5337764640889249536,-6.987761852480924,-3.0134917190314745,0.036716367596253345,7.609858608913763,-2.7344377892941867,32.593912491285565,-5.3320866307572885,0.6938870699168207,0.9476122680174386,3.23,0.062,1.0235187,-6.1387563,0.99432474,gaia_vari_cepheid,12.0
5337250443067178240,-5.295193694156793,-7.39784920219211,-0.07707562474112178,9.097650744945769,-2.192031104417447,-13.049689388413704,-9.519936673155911,2.3629534509933086,8.01774397722768,7.93,0.109,1.0573317,45.625626,3.1513646,gaia_source_rvs,14.0
5337080126165757568,-4.869708767319024,-8.452223639752344,-0.24850225928125852,9.75469876187328,-2.093490889996347,3.8590293191803062,2.0003713752392116,2.529552921905435,10.16571764039389,9.07,0.123,1.110403,40.759937,2.867009,gaia_source_rvs,13.0
5238994102591371776,-2.073427996479099,-15.639777964761702,-1.9296331874387964,15.776620628120238,-1.7026017196981236,-6.702066037052998,12.433384381585881,3.9246791227664626,14.357634235906879,16.89,0.113,0.9359841,118.695335,3.9657192,gaia_source_rvs,17.0
5339149677605627264,-4.7047747159841204,-8.849798734420716,0.2534876813751174,10.022666449998123,-2.0594227332856523,3.6415104577143187,1.0887739109522272,1.9365964833619265,5.706051525799842,9.5,0.068,1.0533009,45.654823,2.867845,gaia_source_rvs,20.0
5238808628736339584,-6.793689076028974,-3.481464880830024,-0.31438747274838336,7.633793878420364,-2.668030187467871,13.490368092767651,1.013401427226995,0.4521193350155481,1.0635742678448823,3.75,0.106,1.0729789,-11.722,1.0,veloce_dr1_vgamma,104.0
5337597240264469376,-3.4193448673327076,-12.11863587279536,0.14580023852850793,12.591793150268833,-1.8458030937705543,9.192669512911172,43.21090328563386,3.7031207505579635,14.260853795207497,13.01,0.119,0.9842951,54.439194,4.706534,gaia_source_rvs,15.0
5240438203718296192,-2.640046239957864,-14.095611001337407,-1.0352115413156553,14.340714544615263,-1.7559468333083845,-18.16444369527641,-12.487919782615592,3.3660474058754306,13.959789271698083,15.17,0.114,1.1881535,127.7882,3.2375035,gaia_source_rvs,15.0
5240441472232302848,-7.111653733167206,-2.6471268271366046,-0.18701089628822093,7.588339690565872,-2.7852581245885877,12.442206479528318,-5.894611860585229,0.23625813983738242,1.0595004529409842,2.85,0.054,1.0744047,-5.61,1.0,veloce_dr1_vgamma,78.0
5337191279937200256,-7.531501375203321,-1.5724053981767545,-0.027711602798412952,7.693891843592872,-2.935771946297454,1.8877883516199525,10.906682334285023,0.3028877757031753,1.5276652075220813,1.69,0.043,1.0755398,-17.855124,1.5909753,gaia_source_rvs,31.0
5337578033169240448,-4.545299679536168,-9.04781069986589,0.10976177845929586,10.125345803349102,-2.0363338151038226,-23.70079564850672,7.396456071632173,3.2798267844162687,10.090332619254637,9.74,0.107,0.9883403,61.487232,4.0717845,gaia_source_rvs,17.0
5337544051384358784,-5.935691313897724,-5.554915699593447,0.018023250889380223,8.12954610070394,-2.389320357756003,2.034869262628336,-7.997685987978514,1.4925834560135256,4.516351138697208,5.98,0.113,1.0642279,12.12224,3.1955235,gaia_source_rvs,14.0
5336975947431567360,-5.268819628033679,-7.10751840206672,-0.09886724787207474,8.847444721978771,-2.208707618650582,-3.8675301277423353,1.1485393331130922,2.666824057748977,7.740654873217139,7.67,0.115,0.96218574,25.333097,4.1424875,gaia_source_rvs,11.0
5342889189698300416,-7.295682424045229,-2.1071298511767758,0.1744628379992182,7.593877681543385,-2.8604251925018915,5.987332866390068,8.247092067303527,0.2987034370058601,1.8584268592123663,2.28,0.046,0.8998252,-18.380508,1.8232254,gaia_source_rvs,21.0
5337484471592090368,-4.836518961617653,-8.141496721464945,0.036914028034933315,9.469735188045732,-2.1068350452140137,-23.127155011909718,15.966305271445975,1.7176922214231505,6.986870955075555,8.79,0.08,1.051719,39.288593,2.1627676,gaia_source_rvs,18.0
5336579363014965376,-4.107224929378288,-9.930294422772507,0.42756327819797807,10.746164150219055,-1.9629763296295446,-71.0107422953005,-3.38256053480103,3.9312816705044944,15.415503052958565,10.73,0.11,0.8701574,114.86364,3.246372,gaia_source_rvs,14.0
5337485016995780992,-4.269540908839229,-9.497785276819991,0.04705093474636917,10.413304218010262,-1.9932594626000544,-17.43595062051027,14.365544565411028,2.256455083397493,11.242617314120732,10.26,0.115,1.0894954,57.698692,2.3325548,gaia_source_rvs,12.0
5337355446425575552,-6.118404603250617,-4.959797237728187,-0.04587163723419214,7.876196006223721,-2.4604000864969726,9.967401004943433,-15.44694149600923,1.0976825694199581,3.680113778531638,5.36,0.063,1.0720541,9.93196,3.7136405,gaia_source_rvs,14.0
5334506135119058304,-7.482148077473305,-1.6066883978030364,0.0168437549443276,7.652711118347037,-2.9300686069021746,2.8300074717184267,5.453791550357948,0.23904704088969675,1.1193467637000332,1.74,0.039,0.94871515,-13.858978,1.090636,gaia_vari_cepheid,11.0
5336171517280056448,-7.301822976670533,-2.039636707056111,0.07318299981452409,7.581341350935494,-2.8692029997265447,18.137464310386807,24.21646652683691,0.5874990102990474,4.3125534734321676,2.21,0.023,0.8194334,-33.188286,4.081626,gaia_source_rvs,9.0
5334361171349250816,-5.4796467203911,-6.4162515185152404,-0.05314916593182246,8.437701803758063,-2.277623152149713,0.30992743793676475,3.620852963555677,1.7812452829382726,7.055433671127822,6.95,0.145,1.0978682,10.340178,2.3223033,gaia_source_rvs,15.0
5240151510388000640,-2.448287604316901,-13.611560588736015,-1.1151762506980512,13.829992547152125,-1.7487616483565225,-5.702450283777152,20.80885826233248,4.560838056665885,14.44315639750166,14.8,0.112,1.2771518,93.93683,4.735774,gaia_source_rvs,16.0
5334449269746243328,-7.3248649611903485,-1.9636668412765255,-0.002732060152317144,7.583510675353666,-2.879669053997581,-3.536791850771601,-0.5507996857731996,0.25284344272853865,0.4143513060671018,2.13,0.036,0.9137133,-11.149433,0.4448105,gaia_vari_cepheid,17.0
5334442260359054464,-4.434483193623516,-8.743052361186319,0.06861942496760148,9.803346662491084,-2.0401879715733906,-8.798095048720512,-1.5131364672105008,2.1669578744033076,10.326797902075796,9.5,0.11,1.0727047,51.13851,2.3464284,gaia_source_rvs,11.0
5334346774618584192,-5.515564982786946,-6.1709454913562,-0.05189042522591298,8.276595032779783,-2.300173084009744,-10.705025091031816,-20.588074568063007,2.315747042923052,6.4485548647990525,6.71,0.111,1.0442896,32.480137,3.618202,gaia_source_rvs,13.0
5335963189825411072,-3.7520323306791283,-10.234043727431072,0.1533028700009384,10.900155853263417,-1.9222023285876693,-11.40732563671077,4.031754542341901,1.421962082409344,9.430288574244996,11.14,0.088,1.1016328,68.811134,0.72922397,gaia_vari_cepheid,16.0
5237085144258188160,-0.8645682822529492,-16.86911854403196,-1.4158554356534263,16.891259241610165,-1.6220030616229837,-174.42131764331094,-111.86131631975861,4.7825065875448685,18.29754552095057,18.43,0.12,0.97703135,328.99554,2.943697,gaia_source_rvs,16.0
5334242213610208384,-6.7711298592899505,-3.140021073741811,-0.05686913824119839,7.463774642559261,-2.707374229751629,-5.178737652970308,32.87003303635396,0.354888879651021,0.8954999088200892,3.43,0.159,1.0113866,-47.92135,0.7985862,gaia_vari_cepheid,18.0
5335753015664095104,-3.473016524943011,-10.603774524810678,0.12343540763606192,11.158040955093826,-1.8873116050944365,-25.071548461628357,50.86302256281837,3.134227142188225,14.276954378560918,11.59,0.108,1.0949445,51.784668,3.6330018,gaia_source_rvs,11.0
5335861351886953856,-6.932492361570143,-2.7522328638593834,0.06021683858250609,7.458836107606602,-2.7636709942791917,22.23567617052068,-0.4587509581750169,0.36661735044507543,2.0026333977628523,3.01,0.042,0.7521853,-14.10231,2.068289,gaia_source_rvs,10.0
5335750301244535168,-4.1011299580638205,-9.132305450461288,0.09361112869324767,10.010907539951287,-1.9928843907031393,-27.351759670933973,22.37339293375223,1.1389057322725218,6.703852512480524,9.99,0.056,1.0663009,49.43953,0.590598,gaia_vari_cepheid,19.0
5335749609693672448,-5.239513398598815,-6.563411110338513,0.061295541697061244,8.39826565770645,-2.244494455179052,1.3312741283315417,-10.364037382273494,1.3804474551693129,4.9343567304989415,7.18,0.085,1.1398621,20.644085,2.6816316,gaia_source_rvs,15.0
5334213012162363008,-5.0934528060306725,-6.881744772536862,0.009913790970886568,8.56163959774062,-2.2079569465027893,-8.473981959053436,-7.150852708015066,2.8954124187730508,8.303234726534276,7.53,0.117,1.0736498,26.790188,4.4763045,gaia_source_rvs,20.0
5336389564126521728,-5.608932468947847,-5.658803456679525,0.29709676416529257,7.9675705207136716,-2.3517685201114,1.617777261206846,3.105859421309958,0.6948519988789309,3.911232035929623,6.21,0.112,1.0265145,-3.174,1.0,veloce_dr1_vgamma,107.0
5333640230992516480,-6.453277038476534,-3.7633598686364254,-0.11762590558386182,7.470452599152988,-2.61363981337155,11.318449848838025,-2.8843022254615676,0.2972847647087898,1.3100837428036038,4.13,0.042,0.9343178,-13.182685,1.3040928,gaia_vari_cepheid,14.0
5333376489975555584,-6.690497720902052,-3.147983464633759,-0.025461603132555913,7.394089507640756,-2.701809549106258,21.85662712045285,10.043602685565844,0.5758022199900393,4.7503914878859685,3.47,0.045,1.1509216,-27.699217,4.6862783,gaia_source_rvs,13.0
5333340824575196800,-7.449864472793566,-1.5048855454661902,-0.021561730352747614,7.600339542937856,-2.9422730920236098,3.1955101932343,2.834467170799826,1.1490248218199741,4.68037219032424,1.66,0.049,1.0599991,-12.920547,4.9117417,gaia_source_rvs,12.0
5334864335384747520,-5.491373578881498,-5.623111489510766,0.03256653594736119,7.85967980303942,-2.344342232432431,0.25971358301359854,-6.759748868402852,0.5560155789382989,2.3303477590438253,6.22,0.064,0.9485452,3.0595396,0.6346017,gaia_vari_cepheid,21.0
5334823516011106944,-4.041861583064414,-8.61006505997183,-0.03442065063224626,9.51156482360288,-2.009693930042762,-18.311523719519467,24.119905007897245,2.0879444767143935,11.660582023997193,9.54,0.112,0.95991427,30.298851,2.1081865,gaia_source_rvs,18.0
5333140782173099520,-4.181714564861483,-8.273891651814186,-0.2549656756992796,9.270599752331838,-2.0387632358415533,20.06512101734591,11.215669305786804,2.8521984748301175,9.887590117802027,9.18,0.141,1.1098613,11.474693,3.971958,gaia_source_rvs,14.0
5334802487848516224,-5.39319724517267,-5.70904765010307,-0.043731414071450266,7.8536489351438075,-2.3277529239029144,2.492971285065639,-9.049909322884844,1.1466052981046755,3.5250627852267638,6.34,0.088,1.2615254,4.255195,2.5705163,gaia_vari_cepheid,19.0
5332618204907438336,-0.8535166478740868,-15.101461290178282,-0.9677546816919979,15.125561932270527,-1.62725507285052,-1.2345378315932631,53.50708577894258,3.004092971491837,17.38943709000096,16.8,0.118,1.0729134,83.545586,2.6729255,gaia_source_rvs,13.0
5333289559841206400,-6.480928481531734,-3.446758203485797,-0.04894582590713987,7.340475195518739,-2.652805750306554,-18.569849589961386,-6.9185025409182686,1.2199366690565137,2.994074550179755,3.83,0.106,1.2304231,-11.623411,2.8040836,gaia_vari_cepheid,12.0
5333066324630293760,-4.685734245340352,-7.020175311079976,-0.15234245613238878,8.440317933363183,-2.15935269332966,9.832655199628757,-7.675610395348542,2.4367524986112583,6.367257893872662,7.83,0.111,1.0472211,14.49848,4.219123,gaia_source_rvs,14.0
5334598494092788736,-4.232751674687252,-7.924121741320988,-0.08976135647095346,8.983757126661635,-2.061397306170996,-7.740662493215051,-6.678580883914378,1.3442365522593573,6.7640353010194,8.84,0.082,1.2883232,35.761433,1.1582841,gaia_vari_cepheid,17.0
5332925862022788096,-6.582221656688254,-3.1606099258343443,-0.11078319746160631,7.301718773073805,-2.6939314898632047,-34.140448010920196,10.807072808911016,1.1409829143469812,2.5735346274337036,3.53,0.076,0.88103706,-31.674147,2.4239569,gaia_source_rvs,26.0
5334591003669216000,-6.665861324571173,-2.991838653125962,-0.037387927996711375,7.30649065726853,-2.719712111976612,7.582586545297359,-7.881823643060187,0.17187300966072364,0.27649334331638703,3.34,0.046,0.8881876,-12.244779,0.23494975,gaia_vari_cepheid,18.0
5334631376367030272,-4.505819691685802,-7.3457096405412905,-0.017155756380499435,8.617532199947082,-2.121006730721253,-5.554963010752144,-2.5586380670981725,1.9904797206648899,7.383704697131764,8.2,0.112,1.3777723,22.104496,3.2120228,gaia_vari_cepheid,19.0
5235910694044165760,-7.460665188413753,-1.3809164567650924,-0.13729291138405625,7.587387911143958,-2.9585710241098453,8.638912625653825,-1.951330637777545,0.3035808447432464,0.9869649625237157,1.55,0.032,0.93878776,-5.5,1.0,melnik2015_hrv,
5332397512328481920,-6.480794529396596,-3.329833984327567,-0.1916419012776423,7.286185016552877,-2.6669658777312453,12.066923116573214,5.41362575903571,0.4923073614816807,1.499593088414055,3.73,0.059,1.0040318,-26.826845,1.4150637,gaia_vari_cepheid,12.0
5236267691745145088,-7.173884972031118,-1.9435678473180937,-0.14331901103426464,7.4325017032667136,-2.8770210703782864,13.999093915445869,-9.006593008827366,0.4400939164163288,2.0761865228455907,2.18,0.034,0.9356,-4.1532893,2.3109407,gaia_source_rvs,11.0
5334575782303770624,-3.241042214001636,-9.742880492989759,-0.0753169225414339,10.26781743768465,-1.8919385029660374,29.552871643637122,-2.152793339040443,3.0081563584306936,10.428111250588895,10.91,0.119,1.0468345,31.57241,3.6558294,gaia_source_rvs,20.0
5334694804437053568,-4.355463683289688,-7.505292496870175,0.019383861282708133,8.67752726069075,-2.096618773016956,-4.165990600799028,-2.9026170974351544,2.700969142158014,8.499406880804987,8.41,0.111,1.0262471,22.919748,4.1180778,gaia_source_rvs,14.0
5332375453374624640,-6.550709642555982,-3.162938711591658,-0.19598199749623318,7.2743369535897235,-2.6917677789276446,16.407091013370263,-1.9180673516001718,0.38477344978203676,1.020602867171798,3.55,0.052,1.0064119,-18.566,1.0,veloce_dr1_vgamma,108.0
5334563996911649408,-5.9929868479681,-4.265492360172122,-0.030237842182863798,7.355971481361613,-2.523026011500639,2.259543987639908,-4.039492458247395,0.44431743280818364,2.161418265553983,4.78,0.049,0.8870299,-15.268242,2.2389326,gaia_vari_cepheid,13.0
5333021343390563072,-5.894284054644126,-4.438557964639041,-0.10106988714791237,7.378575832929595,-2.4961567611533324,5.321325195671198,-7.5795015096845475,0.44717832755247056,1.5902368041338486,4.98,0.052,0.9938993,-11.746844,1.4750587,gaia_source_rvs,22.0
6130351583462729216,-2.7351765064752733,-10.629932157598468,3.0822919911476006,10.976185503020632,-1.8226420683592728,-70.76485671036205,-128.7404045368467,7.150290873935703,11.163406805439838,12.32,0.121,0.9937104,152.2296,4.3637724,gaia_source_rvs,23.0
5334549187863570944,-4.886550070626376,-6.372337426981691,-0.08842756763871412,8.030258767689263,-2.224986908682432,9.58210800662597,-17.667455091859097,1.7830415807032904,5.20475219891054,7.16,0.112,1.0413749,13.272508,3.2673624,gaia_source_rvs,8.0
5332968639886303104,-5.6332392462247345,-4.876382676210323,-0.15856292927191135,7.450670601365408,-2.4280859642741266,-3.3809747353451116,-5.015435715427202,0.6639948670682084,2.3189685537673492,5.49,0.054,0.95032805,-10.1031685,2.184099,gaia_source_rvs,17.0
6057443998268641152,-4.803200625780083,-6.465051771569104,-0.01575939368345797,8.054044366687025,-2.2097691904860417,19.210122428924123,-18.05544271865952,1.603396816572388,5.253320564024557,7.28,0.114,1.010693,9.843166,3.3072014,gaia_source_rvs,10.0
6053141609251524992,-0.9976463659775074,-13.647858830326474,-0.8097995697557835,13.68427378139112,-1.6437656537745333,-35.53146487856993,-5.969109711393884,4.29356724824931,18.886810919359565,15.43,0.133,0.9223203,127.095695,3.8670523,gaia_source_rvs,12.0
6053215207813595392,-1.1048948366703204,-13.418532647826266,-0.656618543657833,13.463944853603646,-1.6529519469496197,-25.98325280173827,24.833783909373864,2.9296937533857137,16.710621328492078,15.17,0.116,0.9654313,100.12121,2.6330779,gaia_source_rvs,18.0
6054279088395910400,-5.521892479527555,-5.0002186742708155,-0.11014525472089037,7.449394830856367,-2.4057327427297968,16.8654844683361,7.5402215409870905,1.1323515864212423,2.8761840287832987,5.65,0.107,1.1127822,-27.330482,2.5395288,gaia_source_rvs,19.0
6054351931048115584,-4.885462550187489,-6.202220999636154,-0.11844364559473869,7.895270081359607,-2.237989460980013,18.331628950887282,-12.906967700673704,1.4440417471048237,4.544669285459385,7.01,0.112,0.95277244,1.9506816,3.3339076,gaia_source_rvs,15.0
6057402526059795072,-5.766256982589571,-4.5199106698082785,-0.011400045354578895,7.3266166852313015,-2.4767739049743143,1.4534209192364531,-12.743667545592956,0.39545538618712556,1.8258699199816373,5.11,0.045,0.90766287,-7.530337,1.7310438,gaia_vari_cepheid,16.0
6054283795680793856,-3.578453701025725,-8.609232506753049,-0.20568013403015467,9.323315678754962,-1.9647234576100414,-13.511963221727427,-3.6146909519547137,3.280548155717523,10.358676435405902,9.75,0.11,1.103244,43.708805,4.048423,gaia_source_rvs,15.0
6057514092119497472,-6.592200124868011,-2.8749933268973664,0.02955621228547572,7.191848796798651,-2.7303407103898842,22.797311585354567,11.914164680413904,0.6180880240305884,0.9609313727039199,3.27,0.044,1.0172426,-34.3,1.0,melnik2015_hrv,
6054133536200367104,-5.82144020294864,-4.230604866039995,-0.08777583720532772,7.196331257597025,-2.5131525977937303,0.7537388749023548,-3.05757557340101,0.34616663868676634,0.9376471253797974,4.83,0.049,0.86482173,-21.10877,0.8171448,gaia_source_rvs,20.0
6053270419577278720,-5.629923907578437,-4.567425870204513,-0.18488582469837628,7.24964980429653,-2.460013421790182,21.15601113146668,-9.088862533222965,0.5401595624924903,1.6722358302369371,5.22,0.058,0.8730579,-17.01508,1.5765572,gaia_source_rvs,20.0
6054453287931249280,-5.773991353147487,-4.28538628996653,0.012988309177943188,7.190515405758828,-2.5031100906662114,14.465215578390596,-8.488382198761627,0.38040125911536493,1.3777469496231713,4.9,0.051,0.91124624,-17.864668,1.4372836,gaia_source_rvs,18.0
6054154603073275648,-4.994668344180228,-5.63623693709455,-0.08575262855203741,7.530861748792432,-2.2959182108937926,-1.1804982862209017,-11.624895605946705,0.8623826253154777,3.6375689079810365,6.46,0.109,1.0173669,-1.979243,1.7274178,gaia_source_rvs,10.0
6054174119406221440,-4.811781713856228,-5.9582675988906155,-0.05975553143573415,7.658602747354828,-2.250142563613761,29.528441675318966,-14.990859307914178,1.9646216016046927,5.167185764989142,6.83,0.117,0.9947502,-6.6363354,4.2845497,gaia_vari_cepheid,15.0
6054808258387455232,-5.067818550240238,-5.494555877663674,0.000534319293626624,7.47481967347223,-2.315814803724329,1.1942830745638817,-46.389153375632986,2.5590851599571725,5.408556427929634,6.3,0.144,1.0063837,28.503176,3.522207,gaia_source_rvs,11.0
6054829806275577216,-7.737118427474029,-0.7315062485813576,0.010880318409568709,7.771621642390459,-3.0473278076852544,-7.852684010861814,-4.032425497863073,0.36413415651509756,0.5439432942497934,0.84,0.043,0.81605566,-5.9365516,0.4385043,gaia_vari_cepheid,23.0
5860785795219397376,1.5284700366369712,-17.13631161580226,-1.0706867306361052,17.204342371819287,-1.4818369314958455,11.247472128820412,-5.797568541220613,2.874381750514217,17.713304643103452,19.71,0.121,1.178084,110.59,2.3663745,gaia_source_rvs,18.0
6054534484323979392,-4.831417130230111,-5.854574018707741,-0.05681463214667166,7.590693540567203,-2.2607379868688646,13.220031067553252,-8.562551384617962,0.9365851738894968,4.19733428779554,6.73,0.113,1.0661438,-8.365162,2.080006,gaia_source_rvs,16.0
6054836506424835840,-6.328538979842066,-3.208944906029255,0.03804385885182076,7.0956136471281726,-2.6723135206455635,-10.13156765239679,-2.5582831199923817,0.5466596029261094,1.795737730112088,3.69,0.121,0.91291666,-25.52676,1.7612141,gaia_vari_cepheid,8.0
6053047704117413248,-6.737450836590989,-2.4848051231436674,-0.09476766101710582,7.181051474225876,-2.7882643034264056,8.276069930415918,7.758043970421539,0.3684279427140799,1.4771157367089878,2.86,0.035,0.8255422,-30.60429,1.4573232,gaia_source_rvs,17.0
6054935874795049216,-7.670446315713044,-0.8429809802880768,0.02319493415185569,7.716629031861209,-3.0321320701624406,-9.527177959318314,0.7252893835340899,1.4800385598228372,3.3062411068977107,0.97,0.043,1.1609027,-12.59806,3.4758174,gaia_source_rvs,25.0
6057943520139661184,-6.962901696530887,-2.0735860672223225,0.061561090074447704,7.265105588615436,-2.85215095025957,3.2110456725487513,-0.13001913423846645,0.6674829380367652,2.682698658814838,2.39,0.031,1.0318077,-21.175219,2.7737992,gaia_source_rvs,8.0
6053428684887800320,-6.165256649274477,-3.4475927685176417,-0.118214594525137,7.063730278610466,-2.631715869513143,6.424791448700907,5.090949322968953,0.36690570569608955,0.9049931536402817,3.98,0.043,0.7942695,-33.35984,0.9818894,gaia_vari_cepheid,19.0
6153387928308811264,-3.0368739682651027,-8.82849288054667,4.602213458537259,9.336213902915327,-1.902103044953,56.93014882099528,-84.33085692332281,0.9816280865604416,4.8600066247974265,11.19,0.094,1.1993675,100.90791,1.3786415,gaia_vari_cepheid,23.0
6054877428876188672,-6.518129866835536,-2.8099157408095192,0.06778527093317116,7.098002777639817,-2.734573092124538,2.4052833837356165,-10.408023071801239,0.595315251828031,2.6011237538543934,3.25,0.148,1.0228183,-17.125246,2.5017967,gaia_vari_cepheid,19.0
6058439910929477120,-7.882109026893765,-0.456274835007498,0.03630090555486062,7.8953042649983605,-3.0837697785110216,-11.460302521070984,11.39608794776808,0.5040110087424948,0.9217743173904008,0.53,0.036,0.8373478,-19.149,1.0,veloce_dr1_vgamma,127.0
6054673950486186496,-6.280015297306549,-3.181019756498194,0.024928360681271296,7.039707296872228,-2.6727342440723123,-31.603975234057398,14.113645497640846,0.5730079388754431,0.36485208442152983,3.69,0.058,0.92841953,-45.325016,0.30078074,gaia_vari_cepheid,18.0
5861196531541297664,-0.47997694745426145,-13.02752981560878,-0.6037140390138293,13.036368779942643,-1.607622951105429,-2.119016878282536,31.226446808880638,3.7182883841918795,17.979692931616295,15.13,0.122,1.2960006,69.33399,3.7452111,gaia_source_rvs,16.0
6054778983886526720,-6.1018868038873535,-3.4351020144117452,0.0783977940925717,7.0023530628546755,-2.6288558393618437,2.462173669553522,11.976028262133184,1.3667597391246677,3.549001955261846,4.0,0.154,0.9212312,-42.518658,3.6752446,gaia_source_rvs,21.0
6054992602724692608,-5.533222841382515,-4.375333772236315,0.14312774517367494,7.054083968232081,-2.472524375198251,21.35010632483564,-4.300707308811781,0.82413700537124,1.4199093693351483,5.1,0.059,1.3865854,-27.439417,1.356062,gaia_vari_cepheid,14.0
6053622679932061056,-7.441132546904181,-1.183893628723817,-0.011976866936081302,7.534723465710574,-2.983813812136388,25.026064804379775,-1.4933422821055728,0.7705483754580722,1.7742907623677737,1.38,0.038,0.8536955,-2.7,2.0,melnik2015_hrv,
6053572995748594304,-6.3248454497511055,-3.044408922673121,-0.048276887210110093,7.019408497280164,-2.692983168128662,-0.08687554609237964,-3.687458586658977,0.5043394726191929,2.336047658815083,3.55,0.111,0.9568272,-26.201336,2.497736,gaia_source_rvs,26.0
