galaxy,distance_mpc,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_ml1_kms,v_bulge_ml1_kms,sb_disk_lsun_pc2,sb_bulge_lsun_pc2,quality_flag,inclination_deg,n_points_galaxy,galaxy_point_index,signed_gas_negative_flag,source_file
UGC02885,80.6,50.71,292,10,71.21,184.25,64.33,4.79,0,1,64,19,12,0,UGC02885_rotmod.dat
UGC02885,80.6,54.58,298,10,79.19,180.41,62.01,3.46,0,1,64,19,13,0,UGC02885_rotmod.dat
UGC02885,80.6,58.46,298,10,83.33,174.83,59.92,1.94,0,1,64,19,14,0,UGC02885_rotmod.dat
UGC02885,80.6,62.34,298,10,83.33,168.07,58.02,1.38,0,1,64,19,15,0,UGC02885_rotmod.dat
UGC02885,80.6,66.21,298,10,82.83,162.78,56.3,1,0,1,64,19,16,0,UGC02885_rotmod.dat
UGC02885,80.6,70.19,298,10,85.86,158.17,54.68,0.71,0,1,64,19,17,0,UGC02885_rotmod.dat
UGC02885,80.6,74.07,298,10,86.26,152.97,53.23,0,0,1,64,19,18,0,UGC02885_rotmod.dat
UGC02916,65.4,0.37,183,47.6,-2.62,11.2,123.59,213.07,8848.49,2,50,43,0,1,UGC02916_rotmod.dat
UGC02916,65.4,0.74,196,40.7,-3.79,21.14,191.42,200.63,5187.42,2,50,43,1,1,UGC02916_rotmod.dat
UGC02916,65.4,1.11,205,14.1,-4.87,30.05,218.87,188.92,3807.55,2,50,43,2,1,UGC02916_rotmod.dat
UGC02916,65.4,1.48,211,7.89,-5.72,38.06,240.05,177.89,2861.06,2,50,43,3,1,UGC02916_rotmod.dat
UGC02916,65.4,1.84,214,1.48,-6.31,45.23,258.74,167.77,2139.16,2,50,43,4,1,UGC02916_rotmod.dat
UGC02916,65.4,2.21,214,1.5,-6.65,51.92,273.65,157.98,1447.96,2,50,43,5,1,UGC02916_rotmod.dat
UGC02916,65.4,2.6,213,2.64,-6.69,58.41,280.2,148.27,808.78,2,50,43,6,1,UGC02916_rotmod.dat
UGC02916,65.4,2.96,211,4.5,-6.41,63.99,275.3,139.85,573.6,2,50,43,7,1,UGC02916_rotmod.dat
UGC02916,65.4,3.17,210,8.68,-6.08,66.97,274.94,135.15,462.34,2,50,43,8,1,UGC02916_rotmod.dat
UGC02916,65.4,3.33,209,3,-5.72,69.15,273.2,131.68,390.24,2,50,43,9,1,UGC02916_rotmod.dat
UGC02916,65.4,3.7,207,1.6,-4.34,74.09,268.56,123.99,254.51,2,50,43,10,1,UGC02916_rotmod.dat
UGC02916,65.4,4.07,206,1.73,0.84,78.64,262.81,116.75,150.84,2,50,43,11,0,UGC02916_rotmod.dat
UGC02916,65.4,4.44,205,3.45,5.14,83.02,255.92,109.94,84.07,2,50,43,12,0,UGC02916_rotmod.dat
UGC02916,65.4,4.81,205,2.77,7.67,87.31,248.41,103.48,50.43,2,50,43,13,0,UGC02916_rotmod.dat
UGC02916,65.4,5.18,206,7.48,9.9,90.63,241.01,89.73,30.04,2,50,43,14,0,UGC02916_rotmod.dat
UGC02916,65.4,5.55,207,5.02,12.08,91.17,233.88,79.83,17.93,2,50,43,15,0,UGC02916_rotmod.dat
UGC02916,65.4,5.92,208,7.7,14.21,91.98,227.13,78.76,10.75,2,50,43,16,0,UGC02916_rotmod.dat
UGC02916,65.4,6.28,210,1.95,16.44,93.75,220.9,77.91,6.52,2,50,43,17,0,UGC02916_rotmod.dat
UGC02916,65.4,6.34,210,4.78,16.75,94.14,219.93,77.94,6.01,2,50,43,18,0,UGC02916_rotmod.dat
UGC02916,65.4,6.65,212,1.96,18.67,96.53,214.9,75.88,3.89,2,50,43,19,0,UGC02916_rotmod.dat
UGC02916,65.4,7.03,214,0.76,20.8,99.17,209.22,70.88,2.31,2,50,43,20,0,UGC02916_rotmod.dat
UGC02916,65.4,7.39,215,2.22,22.73,101.39,204.19,67.18,1.39,2,50,43,21,0,UGC02916_rotmod.dat
UGC02916,65.4,7.77,216,1.76,24.56,103.08,199.24,63.61,0.82,2,50,43,22,0,UGC02916_rotmod.dat
UGC02916,65.4,8.14,217,1.53,26.28,105.18,194.76,60.05,0.49,2,50,43,23,0,UGC02916_rotmod.dat
UGC02916,65.4,8.51,218,7.7,27.91,106.86,190.42,56.59,0.29,2,50,43,24,0,UGC02916_rotmod.dat
UGC02916,65.4,8.88,218,6.86,29.33,108.2,186.31,53.33,0.18,2,50,43,25,0,UGC02916_rotmod.dat
UGC02916,65.4,9.25,218,8.37,30.55,109.65,182.7,50.25,0.11,2,50,43,26,0,UGC02916_rotmod.dat
UGC02916,65.4,9.52,218,3.93,31.16,110.49,180.08,48.1,0.07,2,50,43,27,0,UGC02916_rotmod.dat
UGC02916,65.4,9.62,218,4.05,31.36,110.78,179.14,47.33,0.06,2,50,43,28,0,UGC02916_rotmod.dat
UGC02916,65.4,9.99,217,20.2,32.17,111.77,175.79,44.58,0.04,2,50,43,29,0,UGC02916_rotmod.dat
UGC02916,65.4,10.4,217,4.2,33.08,112.69,172.23,41.71,0.02,2,50,43,30,0,UGC02916_rotmod.dat
UGC02916,65.4,10.71,216,3.16,34,113.45,169.76,39.66,0.01,2,50,43,31,0,UGC02916_rotmod.dat
UGC02916,65.4,11.12,215,6.72,35.01,114.16,166.6,37.11,0.01,2,50,43,32,0,UGC02916_rotmod.dat
UGC02916,65.4,12.67,212,1.82,39.99,115.88,156.1,28.84,0,2,50,43,33,0,UGC02916_rotmod.dat
UGC02916,65.4,12.98,211,16.6,41,116.15,154.24,27.43,0,2,50,43,34,0,UGC02916_rotmod.dat
UGC02916,65.4,15.86,209,8.38,52.47,115.82,139.51,17.17,0,2,50,43,35,0,UGC02916_rotmod.dat
UGC02916,65.4,19.05,215,13.2,66.17,112.66,127.33,10.22,0,2,50,43,36,0,UGC02916_rotmod.dat
UGC02916,65.4,22.14,215,13.9,76.32,108.18,118.11,6.19,0,2,50,43,37,0,UGC02916_rotmod.dat
UGC02916,65.4,25.34,210,10.6,79.67,102.95,110.4,3.68,0,2,50,43,38,0,UGC02916_rotmod.dat
UGC02916,65.4,28.53,196,12.8,78.35,97.69,104.04,2.19,0,2,50,43,39,0,UGC02916_rotmod.dat
UGC02916,65.4,31.72,185,11.5,74.49,92.71,98.67,1.3,0,2,50,43,40,0,UGC02916_rotmod.dat
UGC02916,65.4,34.91,182,10.8,72.76,88.3,94.06,0.78,0,2,50,43,41,0,UGC02916_rotmod.dat
UGC02916,65.4,38,181,10.3,70.63,85.07,90.15,0,0,2,50,43,42,0,UGC02916_rotmod.dat
UGC02953,16.5,0.09,231,52.9,-0.75,12.18,80.49,2863.21,29242.18,2,50,115,0,1,UGC02953_rotmod.dat
UGC02953,16.5,0.17,231,27.9,-0.9,23.29,154.33,2799.34,23293.66,2,50,115,1,1,UGC02953_rotmod.dat
UGC02953,16.5,0.26,231,16.4,-0.97,35.2,203.79,2729.19,15656.33,2,50,115,2,1,UGC02953_rotmod.dat
UGC02953,16.5,0.34,231,11.9,-1,45.31,224.63,2668.31,11345.04,2,50,115,3,1,UGC02953_rotmod.dat
UGC02953,16.5,0.43,232,8.04,-1.04,56.16,236.57,2601.44,8539.84,2,50,115,4,1,UGC02953_rotmod.dat
UGC02953,16.5,0.51,232,6.53,-1.11,65.37,243.18,2543.41,6949.05,2,50,115,5,1,UGC02953_rotmod.dat
UGC02953,16.5,0.6,232,4.75,-1.21,75.35,248.89,2479.67,5592.32,2,50,115,6,1,UGC02953_rotmod.dat
UGC02953,16.5,0.69,232,4,-1.34,84.97,252.61,2417.53,4572.83,2,50,115,7,1,UGC02953_rotmod.dat
UGC02953,16.5,0.77,233,5.69,-1.48,93.17,255.01,2363.6,3849.38,2,50,115,8,1,UGC02953_rotmod.dat
UGC02953,16.5,0.86,233,4.83,-1.64,102.03,256.4,2304.36,3221.94,2,50,115,9,1,UGC02953_rotmod.dat
UGC02953,16.5,0.95,234,10.8,-1.82,110.51,257.17,2246.61,2765.52,2,50,115,10,1,UGC02953_rotmod.dat
UGC02953,16.5,1.03,235,10.3,-2,117.74,258.4,2196.5,2416.65,2,50,115,11,1,UGC02953_rotmod.dat
UGC02953,16.5,1.11,235,10.6,-2.17,124.74,258.76,2147.5,2096.14,2,50,115,12,1,UGC02953_rotmod.dat
UGC02953,16.5,1.2,236,10.2,-2.35,132.45,259.47,2093.68,1752.88,2,50,115,13,1,UGC02953_rotmod.dat
UGC02953,16.5,1.29,237,10.6,-2.54,139.94,259.74,2041.21,1444.87,2,50,115,14,1,UGC02953_rotmod.dat
UGC02953,16.5,1.38,238,14.2,-2.73,147.1,259.48,1990.06,1174.7,2,50,115,15,1,UGC02953_rotmod.dat
UGC02953,16.5,1.46,238,14.1,-2.94,153.23,258.65,1945.67,969.16,2,50,115,16,1,UGC02953_rotmod.dat
UGC02953,16.5,1.55,239,19.6,-3.15,159.87,257.13,1896.9,770.65,2,50,115,17,1,UGC02953_rotmod.dat
UGC02953,16.5,1.63,240,17.8,-3.37,165.58,255.36,1854.59,629.73,2,50,115,18,1,UGC02953_rotmod.dat
UGC02953,16.5,1.72,241,7.14,-3.59,171.83,252.89,1808.11,495.74,2,50,115,19,1,UGC02953_rotmod.dat
UGC02953,16.5,1.8,242,11.9,-3.81,177.21,250.43,1767.23,402.06,2,50,115,20,1,UGC02953_rotmod.dat
UGC02953,16.5,1.89,243,10.9,-4.02,183.03,247.35,1719.56,316.59,2,50,115,21,1,UGC02953_rotmod.dat
UGC02953,16.5,1.98,244,17.6,-4.24,188.55,244.09,1672.1,250.14,2,50,115,22,1,UGC02953_rotmod.dat
UGC02953,16.5,2.07,246,11.4,-4.48,193.82,240.73,1628.43,196.88,2,50,115,23,1,UGC02953_rotmod.dat
UGC02953,16.5,2.15,247,12.9,-4.72,198.33,237.68,1591.58,160.14,2,50,115,24,1,UGC02953_rotmod.dat
UGC02953,16.5,2.23,248,15.4,-4.99,202.68,234.62,1556.82,129.09,2,50,115,25,1,UGC02953_rotmod.dat
UGC02953,16.5,2.32,249,17.6,-5.25,207.44,231.17,1520.1,101.99,2,50,115,26,1,UGC02953_rotmod.dat
UGC02953,16.5,2.4,251,24,-5.52,211.55,228.14,1490.64,82.62,2,50,115,27,1,UGC02953_rotmod.dat
UGC02953,16.5,2.49,252,10.1,-5.8,216.16,224.74,1462.65,65.01,2,50,115,28,1,UGC02953_rotmod.dat
UGC02953,16.5,2.58,253,12,-6.06,220.83,221.41,1439.08,51.48,2,50,115,29,1,UGC02953_rotmod.dat
UGC02953,16.5,2.67,254,6.34,-6.31,225.64,218.17,1415.29,40.48,2,50,115,30,1,UGC02953_rotmod.dat
UGC02953,16.5,2.75,256,6.22,-6.56,230,215.36,1394.11,32.75,2,50,115,31,1,UGC02953_rotmod.dat
UGC02953,16.5,2.83,257,5.6,-6.82,234.46,212.6,1373.66,26.62,2,50,115,32,1,UGC02953_rotmod.dat
UGC02953,16.5,2.92,259,8.73,-7.07,239.57,209.57,1344.19,20.95,2,50,115,33,1,UGC02953_rotmod.dat
UGC02953,16.5,3,260,5.19,-7.31,243.97,206.96,1311.28,16.93,2,50,115,34,1,UGC02953_rotmod.dat
UGC02953,16.5,3.09,262,11,-7.55,248.68,204.14,1269.31,13.39,2,50,115,35,1,UGC02953_rotmod.dat
UGC02953,16.5,3.18,263,16,-7.78,252.98,201.42,1224.91,10.58,2,50,115,36,1,UGC02953_rotmod.dat
UGC02953,16.5,3.27,264,13.1,-8,256.93,198.78,1182.82,8.31,2,50,115,37,1,UGC02953_rotmod.dat
UGC02953,16.5,3.35,266,11.8,-8.21,260.17,196.48,1144.53,6.73,2,50,115,38,1,UGC02953_rotmod.dat
UGC02953,16.5,3.43,267,12.7,-8.4,263.1,194.27,1105.43,5.47,2,50,115,39,1,UGC02953_rotmod.dat
UGC02953,16.5,4.21,280,5.52,-9.93,282.25,175.61,838.68,0.7,2,50,115,40,1,UGC02953_rotmod.dat
UGC02953,16.5,4.29,282,2.35,-10.07,283.7,173.97,817.02,0.56,2,50,115,41,1,UGC02953_rotmod.dat
UGC02953,16.5,4.38,283,5.1,-10.2,285.12,172.2,793.56,0.44,2,50,115,42,1,UGC02953_rotmod.dat
UGC02953,16.5,4.47,285,4.61,-10.32,286.54,170.45,771.06,0.35,2,50,115,43,1,UGC02953_rotmod.dat
UGC02953,16.5,4.8,290,10.8,-10.66,290.98,164.51,698.48,0.15,2,50,115,44,1,UGC02953_rotmod.dat
UGC02953,16.5,5.25,296,2.85,-10.87,296.92,157.31,618.22,0.04,2,50,115,45,1,UGC02953_rotmod.dat
UGC02953,16.5,5.32,298,1.92,-10.98,297.8,156.27,605.44,0.04,2,50,115,46,1,UGC02953_rotmod.dat
UGC02953,16.5,5.41,299,4.29,-10.98,298.79,154.97,589.09,0.03,2,50,115,47,1,UGC02953_rotmod.dat
UGC02953,16.5,5.5,300,4.92,-10.87,299.65,153.7,572.85,0.02,2,50,115,48,1,UGC02953_rotmod.dat
UGC02953,16.5,5.58,301,2.24,-10.87,300.25,152.59,558.57,0.02,2,50,115,49,1,UGC02953_rotmod.dat
UGC02953,16.5,5.67,302,4.59,-10.87,300.59,151.39,543.65,0.01,2,50,115,50,1,UGC02953_rotmod.dat
UGC02953,16.5,5.76,303,5.07,-10.77,301.15,150.21,529.17,0.01,2,50,115,51,1,UGC02953_rotmod.dat
UGC02953,16.5,6,306,7.89,-10.56,302.48,147.17,492.68,0.01,2,50,115,52,1,UGC02953_rotmod.dat
UGC02953,16.5,6.18,307,4.41,-10.25,303.22,145.01,468.31,0,2,50,115,53,1,UGC02953_rotmod.dat
UGC02953,16.5,6.27,308,3.2,-10.11,303.58,143.96,458.48,0,2,50,115,54,1,UGC02953_rotmod.dat
UGC02953,16.5,6.36,309,6.66,-9.94,303.97,142.94,449.61,0,2,50,115,55,1,UGC02953_rotmod.dat
UGC02953,16.5,6.45,310,5.83,-9.76,304.41,141.93,441.7,0,2,50,115,56,1,UGC02953_rotmod.dat
UGC02953,16.5,6.53,310,3.83,-9.58,304.83,141.06,435.47,0,2,50,115,57,1,UGC02953_rotmod.dat
UGC02953,16.5,6.61,311,2.41,-9.37,305.34,140.2,430.01,0,2,50,115,58,1,UGC02953_rotmod.dat
UGC02953,16.5,6.7,312,1.25,-9.15,306.03,139.26,424.77,0,2,50,115,59,1,UGC02953_rotmod.dat
UGC02953,16.5,6.79,312,3.61,-8.91,306.85,138.35,417.48,0,2,50,115,60,1,UGC02953_rotmod.dat
UGC02953,16.5,6.87,313,13.8,-8.64,307.19,137.53,408.19,0,2,50,115,61,1,UGC02953_rotmod.dat
UGC02953,16.5,6.96,313,4.58,-8.36,307.95,136.63,397.12,0,2,50,115,62,1,UGC02953_rotmod.dat
UGC02953,16.5,7.05,314,3.05,-8.05,308.63,135.75,385.39,0,2,50,115,63,1,UGC02953_rotmod.dat
UGC02953,16.5,7.2,315,1.38,-7.43,309.44,134.31,364.37,0,2,50,115,64,1,UGC02953_rotmod.dat
UGC02953,16.5,7.39,316,0.75,-6.59,309.73,132.58,335.1,0,2,50,115,65,1,UGC02953_rotmod.dat
UGC02953,16.5,7.47,316,8.57,-6.16,309.53,131.86,325.32,0,2,50,115,66,1,UGC02953_rotmod.dat
UGC02953,16.5,7.99,318,1.36,-2.38,307.52,127.53,288.76,0,2,50,115,67,1,UGC02953_rotmod.dat
UGC02953,16.5,8.08,318,16,-0.67,307.34,126.82,285.24,0,2,50,115,68,1,UGC02953_rotmod.dat
UGC02953,16.5,8.16,318,5.5,2,307.11,126.2,282.8,0,2,50,115,69,0,UGC02953_rotmod.dat
UGC02953,16.5,8.25,319,2.94,2.92,307.22,125.51,276.89,0,2,50,115,70,0,UGC02953_rotmod.dat
UGC02953,16.5,8.34,319,1.74,3.49,307.32,124.83,270.93,0,2,50,115,71,0,UGC02953_rotmod.dat
UGC02953,16.5,8.4,319,2.2,3.85,307.36,124.38,266.95,0,2,50,115,72,0,UGC02953_rotmod.dat
UGC02953,16.5,9.59,319,3.23,7.94,304.71,116.41,195.24,0,2,50,115,73,0,UGC02953_rotmod.dat
UGC02953,16.5,10.8,317,4.08,12.02,299.89,109.7,155.37,0,2,50,115,74,0,UGC02953_rotmod.dat
UGC02953,16.5,12.02,312,2.62,17.77,298.77,103.98,118.88,0,2,50,115,75,0,UGC02953_rotmod.dat
UGC02953,16.5,13.22,308,0.76,22.79,295.36,99.15,82.4,0,2,50,115,76,0,UGC02953_rotmod.dat
UGC02953,16.5,14.42,303,1.86,24.88,287.38,94.93,50.37,0,2,50,115,77,0,UGC02953_rotmod.dat
UGC02953,16.5,15.63,298,1.34,24.46,274.79,91.19,30.81,0,2,50,115,78,0,UGC02953_rotmod.dat
UGC02953,16.5,16.83,296,1.41,24.25,262.23,87.87,22.51,0,2,50,115,79,0,UGC02953_rotmod.dat
UGC02953,16.5,18.03,294,1.15,25.92,253.58,84.9,18.71,0,2,50,115,80,0,UGC02953_rotmod.dat
UGC02953,16.5,19.23,294,0.59,28.33,245.5,82.21,12.92,0,2,50,115,81,0,UGC02953_rotmod.dat
UGC02953,16.5,20.43,294,0.5,31.05,237.34,79.76,9.23,0,2,50,115,82,0,UGC02953_rotmod.dat
UGC02953,16.5,21.64,292,1.21,33.56,229.62,77.5,6.57,0,2,50,115,83,0,UGC02953_rotmod.dat
UGC02953,16.5,22.84,290,1.21,34.91,222.49,75.43,4.66,0,2,50,115,84,0,UGC02953_rotmod.dat
UGC02953,16.5,24.04,287,0.81,34.6,215.84,73.53,3.32,0,2,50,115,85,0,UGC02953_rotmod.dat
UGC02953,16.5,25.24,283,1.08,32.72,209.67,71.76,2.37,0,2,50,115,86,0,UGC02953_rotmod.dat
UGC02953,16.5,26.44,279,1.87,31.05,203.93,70.11,1.69,0,2,50,115,87,0,UGC02953_rotmod.dat
UGC02953,16.5,27.65,276,1.55,30.52,198.57,68.56,1.2,0,2,50,115,88,0,UGC02953_rotmod.dat
UGC02953,16.5,28.85,273,1.9,30.21,193.62,67.12,0.86,0,2,50,115,89,0,UGC02953_rotmod.dat
UGC02953,16.5,30.05,271,1.12,30,189.02,65.76,0.61,0,2,50,115,90,0,UGC02953_rotmod.dat
UGC02953,16.5,31.25,270,1.41,30.73,184.73,64.49,0.43,0,2,50,115,91,0,UGC02953_rotmod.dat
UGC02953,16.5,32.34,268,1.76,31.88,181.07,63.39,0.32,0,2,50,115,92,0,UGC02953_rotmod.dat
UGC02953,16.5,33.55,267,1.81,33.03,177.28,62.24,0.23,0,2,50,115,93,0,UGC02953_rotmod.dat
UGC02953,16.5,34.75,266,2.18,33.45,173.75,61.15,0.16,0,2,50,115,94,0,UGC02953_rotmod.dat
UGC02953,16.5,35.95,265,3.01,33.24,170.44,60.13,0.12,0,2,50,115,95,0,UGC02953_rotmod.dat
UGC02953,16.5,37.15,264,2.04,32.93,167.32,59.15,0.08,0,2,50,115,96,0,UGC02953_rotmod.dat
UGC02953,16.5,38.35,264,1.58,32.82,164.38,58.21,0.06,0,2,50,115,97,0,UGC02953_rotmod.dat
UGC02953,16.5,39.56,264,3.23,33.03,161.57,57.32,0.04,0,2,50,115,98,0,UGC02953_rotmod.dat
UGC02953,16.5,40.76,264,2.94,33.76,158.94,56.47,0.03,0,2,50,115,99,0,UGC02953_rotmod.dat
UGC02953,16.5,41.96,264,1.62,34.29,156.44,55.65,0.02,0,2,50,115,100,0,UGC02953_rotmod.dat
UGC02953,16.5,43.16,264,2.15,34.29,154.06,54.87,0.02,0,2,50,115,101,0,UGC02953_rotmod.dat
UGC02953,16.5,44.36,262,4.45,34.08,151.79,54.13,0.01,0,2,50,115,102,0,UGC02953_rotmod.dat
UGC02953,16.5,45.57,260,7.43,34.39,149.61,53.4,0.01,0,2,50,115,103,0,UGC02953_rotmod.dat
UGC02953,16.5,46.77,258,7.22,34.81,147.54,52.71,0.01,0,2,50,115,104,0,UGC02953_rotmod.dat
UGC02953,16.5,47.97,257,5.37,34.81,145.56,52.05,0,0,2,50,115,105,0,UGC02953_rotmod.dat
UGC02953,16.5,49.17,258,5.43,34.6,143.67,51.41,0,0,2,50,115,106,0,UGC02953_rotmod.dat
UGC02953,16.5,50.37,260,6.47,34.6,141.84,50.79,0,0,2,50,115,107,0,UGC02953_rotmod.dat
UGC02953,16.5,51.58,263,5.75,34.6,140.1,50.2,0,0,2,50,115,108,0,UGC02953_rotmod.dat
UGC02953,16.5,52.78,265,5.54,34.18,138.41,49.62,0,0,2,50,115,109,0,UGC02953_rotmod.dat
UGC02953,16.5,53.98,266,4.43,33.56,136.79,49.07,0,0,2,50,115,110,0,UGC02953_rotmod.dat
UGC02953,16.5,55.18,266,4.71,33.14,135.22,48.53,0,0,2,50,115,111,0,UGC02953_rotmod.dat
UGC02953,16.5,57.59,262,5.28,32.72,132.24,47.5,0,0,2,50,115,112,0,UGC02953_rotmod.dat
UGC02953,16.5,59.99,263,4.7,31.36,129.47,46.54,0,0,2,50,115,113,0,UGC02953_rotmod.dat
UGC02953,16.5,62.39,272,5.04,30.52,126.87,45.64,0,0,2,50,115,114,0,UGC02953_rotmod.dat
UGC03205,50,0.28,107,30.2,-1.6,13.69,91.46,618.49,5800.33,1,67,48,0,1,UGC03205_rotmod.dat
UGC03205,50,0.55,121,15.6,-2.32,26,143.82,603.26,3274.79,1,67,48,1,1,UGC03205_rotmod.dat
UGC03205,50,0.83,134,8.69,-3.04,37.95,161.88,587.86,1870.98,1,67,48,2,1,UGC03205_rotmod.dat
UGC03205,50,1.39,157,12.5,-4.39,60.02,171.18,558.23,849.89,1,67,48,3,1,UGC03205_rotmod.dat
UGC03205,50,1.65,168,11.7,-4.98,69.62,173.79,544.98,599.88,1,67,48,4,1,UGC03205_rotmod.dat
UGC03205,50,3.04,207,8.04,-7.06,115.86,156.1,470.23,10.13,1,67,48,5,1,UGC03205_rotmod.dat
UGC03205,50,3.32,213,6.53,-7.33,124.12,149.78,462.95,3.88,1,67,48,6,1,UGC03205_rotmod.dat
UGC03205,50,3.59,218,11.2,-7.54,132.68,144.22,455.55,1.53,1,67,48,7,1,UGC03205_rotmod.dat
UGC03205,50,3.87,222,6.05,-7.69,142.15,138.97,450.84,0.59,1,67,48,8,1,UGC03205_rotmod.dat
UGC03205,50,4.15,226,5.41,-7.79,153.48,134.27,445.2,0.23,1,67,48,9,1,UGC03205_rotmod.dat
UGC03205,50,4.43,229,5.96,-7.83,164.2,129.95,417.46,0.09,1,67,48,10,1,UGC03205_rotmod.dat
UGC03205,50,4.7,232,7.41,-7.81,172.5,126.18,387.64,0.03,1,67,48,11,1,UGC03205_rotmod.dat
UGC03205,50,4.97,234,6.1,-7.72,178.86,122.67,357.56,0.01,1,67,48,12,1,UGC03205_rotmod.dat
UGC03205,50,5.25,235,3.89,-7.58,184.4,119.35,339.44,0.01,1,67,48,13,1,UGC03205_rotmod.dat
UGC03205,50,5.52,236,9.03,-7.35,190.48,116.43,324.46,0,1,67,48,14,1,UGC03205_rotmod.dat
UGC03205,50,5.8,237,10,-7.05,196.76,113.55,303.79,0,1,67,48,15,1,UGC03205_rotmod.dat
UGC03205,50,6.08,237,7.36,-6.7,202.21,110.91,281.08,0,1,67,48,16,1,UGC03205_rotmod.dat
UGC03205,50,6.36,237,10.2,-6.27,207.12,108.43,256.11,0,1,67,48,17,1,UGC03205_rotmod.dat
UGC03205,50,6.63,236,10.4,-5.76,210.37,106.22,231.86,0,1,67,48,18,1,UGC03205_rotmod.dat
UGC03205,50,6.91,236,5.83,-5.16,212.88,104.02,209.52,0,1,67,48,19,1,UGC03205_rotmod.dat
UGC03205,50,7.19,235,5.43,-4.56,214.54,101.99,188.62,0,1,67,48,20,1,UGC03205_rotmod.dat
UGC03205,50,7.27,234,8.36,-4.39,214.82,101.43,183.32,0,1,67,48,21,1,UGC03205_rotmod.dat
UGC03205,50,7.46,234,7.88,-3.95,215.36,100.13,171.57,0,1,67,48,22,1,UGC03205_rotmod.dat
UGC03205,50,8.02,231,8.17,1.42,216.46,96.57,142.56,0,1,67,48,23,0,UGC03205_rotmod.dat
UGC03205,50,8.29,229,5.82,3.82,216.57,94.99,129.68,0,1,67,48,24,0,UGC03205_rotmod.dat
UGC03205,50,8.56,228,7.21,5.49,216.49,93.48,117.85,0,1,67,48,25,0,UGC03205_rotmod.dat
UGC03205,50,8.84,226,18.2,7.01,215.92,91.98,106.56,0,1,67,48,26,0,UGC03205_rotmod.dat
UGC03205,50,9.12,224,9.11,8.51,215.26,90.56,96.24,0,1,67,48,27,0,UGC03205_rotmod.dat
UGC03205,50,9.69,221,5.56,11.96,213.03,87.86,78.11,0,1,67,48,28,0,UGC03205_rotmod.dat
UGC03205,50,12.11,216,3.21,24.01,197.34,78.59,33.45,0,1,67,48,29,0,UGC03205_rotmod.dat
UGC03205,50,14.58,220,1.89,33.03,180.81,71.62,16.19,0,1,67,48,30,0,UGC03205_rotmod.dat
UGC03205,50,14.68,220,7.66,33.34,180.14,71.38,15.84,0,1,67,48,31,0,UGC03205_rotmod.dat
UGC03205,50,15.2,221,9.52,34.96,176.93,70.15,14.51,0,1,67,48,32,0,UGC03205_rotmod.dat
UGC03205,50,15.5,221,13.6,35.77,175.4,69.47,13.84,0,1,67,48,33,0,UGC03205_rotmod.dat
UGC03205,50,15.71,221,8.15,36.68,174.35,69,13.25,0,1,67,48,34,0,UGC03205_rotmod.dat
UGC03205,50,16.02,221,4.11,37.49,172.9,68.33,12.42,0,1,67,48,35,0,UGC03205_rotmod.dat
UGC03205,50,16.32,221,5.37,38.3,171.46,67.7,11.67,0,1,67,48,36,0,UGC03205_rotmod.dat
UGC03205,50,16.53,221,5.06,39.11,170.51,67.27,11.18,0,1,67,48,37,0,UGC03205_rotmod.dat
UGC03205,50,16.84,221,11.4,39.92,169.21,66.64,10.5,0,1,67,48,38,0,UGC03205_rotmod.dat
UGC03205,50,16.94,221,2.56,40.33,168.81,66.45,10.27,0,1,67,48,39,0,UGC03205_rotmod.dat
UGC03205,50,19.4,218,1.7,47.22,157.9,62.09,4.85,0,1,67,48,40,0,UGC03205_rotmod.dat
UGC03205,50,21.77,216,1.13,52.28,148.59,58.61,2.49,0,1,67,48,41,0,UGC03205_rotmod.dat
UGC03205,50,24.23,215,1.77,54.82,138.99,55.56,0.86,0,1,67,48,42,0,UGC03205_rotmod.dat
UGC03205,50,26.69,212,2.47,55.53,130.82,52.94,0.4,0,1,67,48,43,0,UGC03205_rotmod.dat
UGC03205,50,29.06,208,1.44,54.01,124.32,50.73,0.19,0,1,67,48,44,0,UGC03205_rotmod.dat
UGC03205,50,31.52,209,2.88,51.78,118.54,48.71,0.09,0,1,67,48,45,0,UGC03205_rotmod.dat
UGC03205,50,36.34,220,4.09,47.22,109.34,45.37,0.02,0,1,67,48,46,0,UGC03205_rotmod.dat
UGC03205,50,40.04,220,6.32,42.76,103.66,43.22,0,0,1,67,48,47,0,UGC03205_rotmod.dat
UGC03546,28.7,0.63,262,73.6,-0.79,82.82,389.26,1981.83,3538.94,1,55,30,0,1,UGC03546_rotmod.dat
UGC03546,28.7,0.79,250,55.5,-0.85,98.9,366.12,1833.29,1444.35,1,55,30,1,1,UGC03546_rotmod.dat
UGC03546,28.7,0.95,241,42.9,-0.88,113.48,343.54,1695.88,614.37,1,55,30,2,1,UGC03546_rotmod.dat
UGC03546,28.7,1.11,234,31.9,-0.87,126.74,322.48,1568.78,245.76,1,55,30,3,1,UGC03546_rotmod.dat
UGC03546,28.7,1.27,228,28.8,-0.8,138.83,303.96,1451.19,56.22,1,55,30,4,1,UGC03546_rotmod.dat
UGC03546,28.7,1.43,225,24.2,-0.68,149.76,286.96,1332.14,9.44,1,55,30,5,1,UGC03546_rotmod.dat
