CNAME,GaiaEDR3,Rbirth,rguidmean,b_Rbirth,B_Rbirth,s_Rbirth,migration_delta_r_kpc
 , ,kpc,kpc,kpc,kpc,kpc,
----------------,-------------------,-------------------,-------------------,-------------------,-------------------,-------------------,
16584511-6500496,5816770661072927872, 9.1965591436434000, 5.7041412230537354, 8.7347813396607972, 9.7540995880916341, 0.5408072851039404,-3.4924179205896637
16595936-0507280,4365276808287384576,15.6568174539102003, 7.7160311170205524,10.6923483044828682,22.5340360583322585, 5.5450305025510600,-7.940786336889648
17001366-0511474,4365272375881036800, 4.3378979522890297, 7.9526070851001762, 2.6647965609440414, 6.2481364116910871, 2.7850290835878204,3.6147091328111465
17001603-6510489,5816752622209823104, 4.3558780769138314, 6.5649081510681127, 3.5431624908428119, 4.6613716915359822, 0.6321329164508678,2.2090300741542803
17015892-6501540,5816714723417047424, 5.1569540051776297, 8.2867953393400100, 4.7068512838045287, 5.6504720379307889, 0.4895135414803608,3.1298413341623803
17182255-6453292,5813961305775769984, 3.3465228918586902, 7.8667910438595197, 3.0315064289738203, 3.6996125820496539, 0.3205302721711104,4.5202681520008285
17190342-6504507,5813579637803497216, 4.2184307697230050, 8.0131069193094344, 3.4527048848379760, 5.0164179316497854, 0.7819452952186369,3.7946761495864294
17193238-6457274,5813957045168082304, 7.4800776795337747, 5.3899837413532001, 6.9477665725849107, 8.0290517242650772, 0.5518837154720736,-2.0900939381805745
17194293-6001351,5915548754174283904, 5.2216063575738900, 7.4140407827362598, 4.7663560977101902, 5.6887504134293438, 0.5118368668411949,2.192434425162369
17194741-6458595,5813956220534329984, 8.5546086369742262, 7.2336282673685535, 8.2207935599374817, 9.0480780440814907, 0.4936268106913334,-1.3209803696056728
17194744-6504160,5813953849712329728, 5.3967615248852354, 7.0944083773109750, 4.7219554733360267, 5.9859432040513498, 0.7087242177293122,1.6976468524257395
17200935-5951268,5915557279698048000, 5.5844370762398654, 6.9086042144153224, 4.9756059728640549, 6.1085636314329266, 0.5652966325736091,1.324167138175456
17345383-4300502,5958846422565813376, 6.7889788499734696, 6.8363767476810358, 6.4686028183221156, 7.3087046192585916, 0.4377950532334476,0.047397897707566194
17390151-6835022,5810715719247698944, 6.3936531411434405, 6.9495713650294615, 5.9206656377858220, 6.8203241427803860, 0.4646614771371120,0.555918223886021
17390751-5951521,5912693395504463744, 6.3618228621261856, 7.1227279766504488, 5.6873458478210921, 6.9673133633667153, 0.6358604630390406,0.7609051145242631
17392549-6002314,5912684805569587072, 7.2205729054379351, 6.8299526274878328, 6.8914949316859211, 7.8391003826175334, 0.4827809252415793,-0.39062027795010135
17394494-5458354,5921217668637794816, 3.9572443027562150, 5.6824492000679632, 3.7453163447393578, 4.0737715381884660, 0.4267515153887826,1.7252048973117478
17395359-5955026,5912692158553840000, 4.3076538398855151, 7.8590256459268755, 3.8871080564670337, 5.1365553576106038, 0.8232409759544645,3.5513718060413604
17395755-6456005,5909098817107986688, 5.4148492502642895, 7.1892456315908815, 4.5440103186923562, 5.8110118939513731, 0.6810330178761850,1.774396381326592
17395992-6449508,5909105414178056448, 7.6462727165314401, 7.7859111496170588, 7.2890823537659593, 8.1127574633619481, 0.4093179029217219,0.13963843308561863
17401017-5454078,5921216878363812736, 5.8017983364110650, 7.4334098127728296, 5.0277553164172266, 6.3418409636945539, 0.7476664499782346,1.6316114763617637
17401097-6835222,5810735647896420480, 2.0613254906764600, 5.8119438899984823, 1.5448888657223421, 2.8126424212396093, 0.5692761497592520,3.7506183993220215
17404294-6827557,5810738121797594240, 4.1901630125970097, 6.8556499010213336, 3.8710457934064961, 4.6196924600479070, 0.6512076382850978,2.665486888424324
17405509-6453139,5909101325369159296, 9.0879817287580558, 7.3872879764279897, 8.6621208209107046,10.1079208352464480, 0.7010027303814756,-1.7006937523300687
17541607-4108081,5957029793200936448,10.1422601416728995, 7.1782219840905261, 9.4171210597818096,11.1909689536369434, 1.0551412924496260,-2.9640381575823733
17550136-4136119,5956998594556601984, 5.2816495362066203, 7.2275411299595671, 4.5409350568762044, 5.8237770314459247, 0.6532454876786671,1.945891593752946
17583518-4218175,5956722239163348608, 4.3154796128315596, 6.5068624742632553, 3.6737975740577271, 5.1938792376966054, 0.7388727219000466,2.1913828614316957
17592371-4455019,5954510674583229056, 2.6704749154606047, 8.0737089060319143, 2.6400521236461638, 3.8095239890938566, 0.5051398795462805,5.40323399057131
17593198-6501381,5908908395437707392,13.0172362879844492, 7.7610077840116887,11.3760491835429001,14.5713649624545951, 1.5896152606402238,-5.25622850397276
18000322-5451474,6653241964594450176, 7.4562196548472350, 6.8379245242412789, 6.9611208088930994, 7.7770204075012082, 0.4520416057870797,-0.6182951306059561
18001418-4501434,6720870794537656960, 3.9211595835308199, 6.0586315750483788, 3.0166777616870211, 4.0433927960040696, 0.4813266444116713,2.137471991517559
18002704-5955164,6647387988588272768, 6.4126973378901209, 5.5997563934397832, 5.8592533261666304, 7.0151346604935627, 0.5988605929384270,-0.8129409444503377
18003772-5450187,6653242273832344576, 4.7711778785056751, 5.8166125437355563, 4.1522076984323402, 5.3350512492734898, 0.6060224746183890,1.0454346652298812
18010063-6453437,6629674551328244480, 4.3020272551890546, 7.0683223782002722, 2.8175637438098020, 4.8468702509714898, 0.9195921550095012,2.7662951230112167
18010557-5449112,6653232034630354304, 8.6558856954680206, 7.7854193740621973, 8.1189021305975544, 9.1433906929836457, 0.5139674754593930,-0.8704663214058224
18011787-6500528,6629669088131528832, 4.5405944276897792, 7.0568079211832666, 3.1734777809788404, 6.2135746038376256, 1.2710195987186523,2.5162134934934874
18050404-2734549,4062936777475256576, 7.2571169946114953, 6.5148658763736513, 6.8103271248571566, 7.6280974520195288, 0.4411622724659927,-0.7422511182378431
18065440-3116597,4049115843198554752, 6.6306045917869447, 6.7382001751498759, 6.1006036990706152, 7.1172073503434792, 0.5708015902266776,0.10759558336293118
18081971-3115067,4049125120323618688, 8.0340385507279493, 6.4910109524190345, 7.5413860089044071, 8.6903811952033045, 0.5712390432507670,-1.5430275983089148
18112883-4503493,6720683602676166144, 8.4715884341234151, 7.2703059480327044, 7.9549228690488274, 9.1619421218067458, 0.7297784978012978,-1.2012824860907108
18124216-4230514,6724532511852023424, 5.9619003942764452, 7.0549757692932387, 5.4944250610245708, 6.4632448901248587, 0.4957809317065092,1.0930753750167952
18130320-4238002,6724521241857484928, 4.7895159332489250, 6.3013628799002728, 4.0810843430636679, 5.3571463570111453, 0.6591347133341261,1.5118469466513478
18160963-4230566,6724499629580923776, 6.3393773537250304, 7.0736601471459517, 5.7697662569081816, 6.9689178625515673, 0.5644280898971469,0.7342827934209213
18164618-4237510,6724483819785464192, 6.7430469929796351, 7.3712984815682958, 5.8423764346762681, 7.4332594081793824, 1.1492152896419994,0.628251488588659
18170175-4231308,6724485542088371968, 3.9631253830093134, 7.6250617799959102, 3.0019206658809452, 5.0315464223230144, 0.8448706133967613,3.661936396986597
18174287-4230245,6724578691339345024, 4.8932401123971250, 5.8913110913123488, 4.0756032106828481, 5.4660360155554883, 0.7348132958071949,0.9980709789152238
18174703-4459170,6720262111761965568, 2.8864899858223700, 5.5876613875754160, 2.7215892586392982, 3.1780654819873915, 0.3656849324890933,2.701171401753046
18190495-4503583,6720152843483772288, 8.1598312142342095, 7.3291102094285074, 7.6275826695629192, 8.6905570258720477, 0.5220297990933950,-0.8307210048057021
18193806-4704542,6707697408268960896, 5.1542748336574657, 8.7989695346107766, 3.9202268837685810, 5.8512453005584604, 0.9275043983652380,3.644694700953311
18195755-4703269,6707697305189712384, 7.6330630229404548, 6.1876948667601432, 7.0728325237384171, 8.0757533865906908, 0.5214353644995917,-1.4453681561803116
18200505-6513540,6437314373572645120, 7.1331399047960451, 6.9450534725260296, 6.6768967582679757, 7.6249547583774628, 0.4822262022403368,-0.18808643227001554
18203141-4656232,6707715859448425088, 5.2385440159927752, 6.4645439886700267, 4.6179938436588888, 5.7634167538918142, 0.5711039341388130,1.2259999726772515
18211719-6504407,6437703257092065280, 7.3670717555214651, 6.2409651551675234, 6.7818235281579291, 7.7801157469957172, 0.4917505647007626,-1.1261066003539426
18212877-6455517,6437708033095707648, 6.8512612248810445, 8.0606041762021761, 5.6880775529204524, 7.4875769805316992, 0.9902329741803508,1.2093429513211316
18221453-2934327,4051015631917762560,15.2493446126243004, 6.7868002335243141,13.6273985962218358,17.4319901025135842, 2.1405948038629932,-8.462544379099988
18250786-2440060,4077199637911441792, 7.9166743765861245, 6.9491660532077990, 7.4475418124209813, 8.3384062514983430, 0.4573114379625619,-0.9675083233783255
18295014-4500586,6709565890841630336, 5.8191238974167945, 4.8793826266788152, 5.4072545731994808, 6.1304499983570215, 0.4105992778377753,-0.9397412707379793
18295271-4216198,6722902554571183360, 9.9465494003936143, 7.2868909164114735, 8.9923704063592123,11.2862595627372961, 1.2021393258813502,-2.659658483982141
18301967-4222504,6722147568040935296, 5.6754788396432954, 6.7004451424025318, 5.1522251225423403, 6.2177826851253490, 0.5346570485778750,1.0249663027592355
18303203-4234446,6722130010214539776, 3.6038060915606351, 6.4042964867037950, 2.6034006671349950, 4.4138074330197403, 0.8639750357721304,2.80049039514316
18303899-4505302,6709467003512720384, 2.7815962661624702, 6.2945993082283813, 2.0032864873904082, 3.5792539719578409, 0.7539298577325128,3.51300304206591
18304459-4501217,6709468137375915008, 2.9182911370483646, 6.7437608399714977, 2.7482604531759507, 3.1725585030074410, 0.1991553078337140,3.825469702923133
18351350-2713216,4072758435568985088, 6.3301083606880750, 7.9042409525172692, 5.8863072632880824, 6.9738015124612778, 0.6011498045567688,1.5741325918291942
18355860-2703060,4072785201805159424,13.2516873107890500, 7.5465472703829413,11.9641869156545759,15.1045202809600223, 1.8573931381022744,-5.70514004040611
18384234-3503196,6733946289891869056, 4.0527687994367643, 5.9188033215623879, 3.1816663964155070, 4.5495985195733200, 0.6932869774723621,1.8660345221256236
18393770-4659564,6705592118374757248, 3.9721438704824497, 6.8006913328240364, 2.9298019311225123, 4.3510786615204697, 0.6586684716484066,2.8285474623415867
18394615-4704029,6705588029565875072, 3.4902262944102702, 5.7077552919813979, 3.1120345226635164, 4.1048805321227499, 0.4831691868712031,2.2175289975711276
18394828-4237354,6722232161711590656,12.8741361120366502, 5.9656522917023196,11.1635106320310644,14.5671813191298281, 1.9400464001998217,-6.908483820334331
18394930-4226474,6722237861126778880, 7.4580755129729202, 6.3567757564382141, 7.0624024954517219, 7.9697444167117393, 0.4967850409696833,-1.101299756534706
18401681-4456473,6709012905208702464, 4.6097594926870347, 6.5680911051435764, 3.7554272032123599, 5.1730277702381464, 0.6905336698675031,1.9583316124565417
18402197-4225077,6722331186477117952, 3.2854764096263400, 5.8002873860267208, 2.5113297841723545, 3.7549205086890369, 0.6546085047251087,2.5148109764003808
18402671-4239313,6710312665390978048, 4.8184625777756649, 7.7487581526261797, 4.4904833692074169, 5.6152087651395446, 0.7621046425900448,2.930295574850514
18404095-4700085,6705402143382136960, 7.1827378520542853, 8.4892726836809853, 6.1300428217477316, 7.7355503375386077, 1.0516516525172452,1.306534831626701
18410219-4456360,6709006308138816000,10.7328393940347002, 6.5493701670423903, 9.9325256951007663,12.1065406259769599, 1.1022328072086531,-4.18346922699231
18410627-4225459,6722329017517274240, 4.3873660977476314, 6.4057070047347588, 3.5827768188792848, 5.0615615053195935, 0.7137159437915993,2.0183409069871265
18411816-4233590,6710314658256738176, 5.3854651099740654, 8.1837010723214885, 4.4771106896818660, 6.3059867111701138, 0.8538345347764863,2.798235962347423
18494153-4233016,6716049947126023808, 7.5294629697374686, 7.0636539807068894, 7.2781290788618112, 7.8629710177375864, 0.3514651536116925,-0.4658089890305792
18500156-4237406,6716042701519004032, 4.6858717103247152, 5.6652399757469141, 3.8466652035059932, 5.4600527082394796, 0.7304905105127603,0.979368265422198
18591556-4501360,6711675952431103872, 2.6744680907243952, 7.5036370954588678, 2.6525962185443963, 2.8189195001555563, 0.3259023061648586,4.829169004734472
18592041-4700124,6662477381229575936, 7.2064266507434507, 6.3706301281119044, 6.7405442124333481, 7.5524872767068167, 0.4989761672902004,-0.8357965226315454
18595128-6459005,6438091762652330368, 4.6273125452575048, 5.9989761544028344, 3.8283301392776479, 5.7547012907477972, 1.0195751118268790,1.3716636091453287
19000496-6505517,6438078499793282560, 4.7436431977383098, 8.3667599293808959, 4.0538141807628412, 5.2251105063344081, 0.6116449323768631,3.623116731642586
19000591-4459398,6711301641737385856, 8.9885161999730094, 6.7259058146903499, 8.6006687104556434, 9.6845422029983119, 0.6195788940500692,-2.2626103852826596
19000611-4508155,6710921691750707968, 7.2532634458483649, 6.9224071472686219, 6.8052218355174441, 7.6367695086582499, 0.4363066922637865,-0.33085629857974475
19001347-6503116,6438079427506219904, 3.2646314840104962, 5.6522422958740961, 2.5853259928323595, 3.8383551376272775, 0.6349446452125984,2.3876108118636
19002549-6454516,6438093137041846912, 3.3908929328240700, 8.7628482567487733, 3.0433092434252158, 4.1556098070488972, 0.9332653616897912,5.371955323924704
19004208-4508180,6711284595012499968, 5.2552467253997897, 6.8536079036968349, 4.5944813757890550, 5.7116570411069754, 0.6027192207077936,1.5983611782970444
19011312-6509021,6435072091405212672, 5.1952529143036452, 7.1656346933567523, 4.4630194741991538, 5.8897234270555447, 0.7254557172746628,1.970381779053107
19191967-4705272,6663188971411924736, 4.1786305390662157, 5.4380378236777540, 3.1270038872946166, 4.8677975883814097, 0.8041089370772366,1.2594072846115383
19192192-4705166,6663188937052185344, 7.3927483197291801, 7.5016013822382464, 7.0098189508349007, 7.8240688841703276, 0.3983342695344931,0.10885306250906535
19195390-4655126,6663207903627767424, 4.9746594244167301, 5.5437263128944529, 3.9399249605752495, 6.0811552740878110, 0.9976036589798636,0.5690668884777237
19200495-4706144,6663191101715645184, 4.0179746919526345, 5.8465489389522611, 3.8012521196609810, 4.3903370469160734, 0.4263496393359062,1.8285742469996267
19204189-4705207,6663143753996138880, 2.3524889312084296, 5.1614519702060679, 1.8346703061630063, 2.8859958804402361, 0.4943841372027820,2.8089630389976383
19395820-4658589,6659674416851218560, 3.4079065516620402, 7.3351314755375094, 2.5353633927855204, 3.8689722152257513, 0.7085117286560376,3.9272249238754684
19401605-2005532,6868496139102225408, 8.9901670964772205, 7.4517846276501629, 8.4935636940620398, 9.5452816398060421, 0.5755150859333296,-1.5383824688270558
19404042-2005207,6868494592913953152, 6.5382771668583652, 7.4502096804103326, 6.1906650528268887, 7.0418195745614929, 0.4629358673387160,0.9119325135519674
20024226-4535361,6673493315210065024, 7.2936596598383154, 8.0581446545523860, 6.2140285237573369, 7.9990228145021316, 0.9165684083313516,0.7644849947140706
20024435-4542464,6673304444024735616, 2.6719374927864203, 8.7973155264091911, 2.6169781685075235, 2.7374557325478523, 0.0687020733672083,6.125378033622771
20025919-6001270,6443786442608059776, 4.0906456512129949, 7.1991079163457892, 3.2817843117483889, 4.3098191791233864, 0.5343466874607778,3.108462265132795
20030737-6006355,6443782182000498944, 8.2630827361025538, 5.3283056673068234, 6.5812879479453548, 9.7502339984124564, 1.4010902089413853,-2.9347770687957295
20031913-4540048,6673309907223083136, 4.1542684698586347, 8.2163712844427987, 2.6691750050073222, 6.1453385800743252, 1.4185223753569891,4.062102814584164
20032866-5958269,6443787370321032064, 6.8588962779750551, 8.5262715132008413, 6.4288658505991041, 7.1328364802970370, 0.4352427040217939,1.6673752352257862
20034327-6012211,6443733666049680512, 7.2690620240464101, 8.2706707313599175, 6.9190303264121722, 7.5973989403193931, 0.3759532935492396,1.0016087073135083
20035849-6000222,6443784514165729664, 3.4057316230842098, 5.3864896294996614, 3.2364412851817841, 3.6646118678985991, 0.2111678785105793,1.980758006415451
20042853-6008292,6443735006079712000, 2.8279612174628448, 6.3657828639564968, 2.7432016427664663, 3.7760049618408629, 0.5895065417002704,3.537821646493652
20183458-1455214,6876161040817854080, 3.1890210188255699, 5.9205921777699757, 2.8869418945688921, 3.5466837898723766, 0.3786753021754974,2.7315711589444063
20184620-1501141,6875965980584164736, 3.4904090633954499, 5.8829420448714691, 2.8871162077693029, 3.7605708266516471, 0.5007008765227154,2.3925329814760197
20184998-1455298,6875973608446125696, 5.3642581472810047, 7.2501121519672189, 4.9088915948188827, 6.0369935467223010, 0.5777833181141973,1.8858540046862142
20191949-1453166,6875974330000601344, 4.4769016105228605, 5.2856950419955631, 4.1918945443444038, 4.8456104740148787, 0.4401030892147698,0.8087934314727026
20192901-4701081,6669563115192569600, 7.5041882611820299, 7.0163431596636086, 4.5320979304024469, 8.7346246280820541, 1.8943020709240064,-0.4878451015184222
20194704-1457221,6875970275551633920, 3.1148288713163050, 6.7263725520546096, 2.7432965960323639, 3.4659542574206879, 0.4245086740624507,3.611543680738305
20194752-5406190,6472631786565017984, 3.1473933191863250, 8.2219502125439803, 2.9024224247204256, 3.7087621662722769, 0.6168041125905533,5.074556893357656
20195351-4706084,6669558751505765504, 8.3150298576744053, 6.1068318604281124, 7.5685382490897801, 9.1302393150773273, 0.8173402959401519,-2.208197997246293
20200639-5401326,6472633126594808192, 4.2520075204547894, 7.0670617129242350, 3.8933394777333268, 4.9916186833653056, 0.6846835314156712,2.8150541924694465
20203483-4658502,6669561392909051264, 7.4695906672084202, 7.9633305855269532, 6.9507824061689245, 8.0077125732935439, 0.5418872034757461,0.4937399183185338
20204353-5954245,6443237511427426816, 5.3153539121465601, 7.3890880230167557, 4.8140001859514889, 5.8934328245584560, 0.5753018071892980,2.0737341108701948
20204565-5353402,6472635531776609024, 7.2484172927902204, 7.1636814381724330, 6.6492136961372239, 7.6733514648722094, 0.5076405625576924,-0.08473585461778743
20371228-1453156,6863457146028336512, 7.5490369810061306, 5.7305129320969570, 6.9636104646189212, 7.9652011620541074, 0.4741527771513049,-1.8185240489091727
20383716-5958586,6455047022225545344, 2.6663848389731699, 6.7452988231554976, 2.5734520915294290, 2.7597812931342460, 0.2218515347343417,4.0789139841823285
20392032-5953087,6455423020842094976, 2.6735503407778149, 5.8124684435003129, 2.6451617391902658, 3.0775077105865369, 0.4416644775457261,3.138918102722498
20393425-5503226,6470597037218341632,13.1796436639037999, 6.1194777410956203,10.8767427942136159,15.4679990350362200, 2.5306831178999407,-7.06016592280818
20394076-4714301,6482325768269832320, 6.5415366213951449, 8.5002234654050106, 4.6148262796110346, 9.2350190273686312, 3.3514750653779446,1.958686844009864
20394336-4711228,6482328104732148096, 5.1042552884179804, 5.2290872370741370, 4.2506286925522510, 6.9532114689706415, 1.8083331144730423,0.12483194865615665
20395232-4717250,6482313673641873792, 5.2396391303627201, 5.8557252329831986, 3.3874265586931736, 6.4882781135790042, 1.5859355113331606,0.6160861026204794
20395686-5500497,6470597861852055040, 3.1154335036638496, 8.0062193705407090, 2.6872502716592663, 3.7748818286756229, 0.5426390901461893,4.890785866876859
20401793-5956088,6455418519716339456, 5.5815712100941095, 8.4371738697385652, 5.0293965234890710, 6.1064179338741065, 0.5936603728983235,2.8556026596444557
20401833-5502392,6470594971337739008, 5.4678973693746800, 7.2876014612844582, 4.7950831228070712, 5.9338264224879671, 0.6639651314003027,1.8197040919097773
20403066-4707128,6482351297555528960, 2.8638163662264899, 8.3304742778185066, 2.1691949367149523, 4.1203106547871791, 1.0516469899677003,5.466657911592016
20410509-5506130,6469936952287664000, 5.5922050851456504, 7.8010893649469404, 4.5128976482305569, 6.7021384455878064, 1.0624401598380131,2.208884279801291
20413060-6000479,6455368904254096000, 7.3314830518720200, 6.9540896541945516, 6.5716117272667818, 8.1051537361536621, 0.8136996429183587,-0.3773933976774675
20585412-5453069,6458144552638054016, 2.6432212405189950, 7.5428489341108529, 2.5642803060775892, 2.8342124540898204, 0.3536562118395160,4.899627693591858
20590947-5459144,6458108577991975168, 2.6934501348761453, 6.8105487246393857, 2.6339569801899798, 3.8975660762743809, 0.6344947470497209,4.11709858976324
20591817-1508429,6883692214427429888, 5.4558454473128100, 5.6075447007515775, 4.8300119592551987, 6.0183860708410366, 0.5958269924344146,0.15169925343876756
20591877-4658220,6483058382315881728, 4.2538687240223600, 7.6879002670583603, 3.9179888220416270, 4.8602420840986928, 0.4745042194360437,3.4340315430360002
20591981-4703240,6483055740912384896, 6.0142600713294350, 8.0899589031983403, 5.6048149557624702, 6.4013703483519979, 0.4436396422769581,2.0756988318689036
20592779-5500289,6458107615919293312, 9.0855090562840903, 7.0978595830027063, 8.6458973937738133, 9.5801185185735100, 0.5447071003938215,-1.987649473281385
20593426-0057232,6917406676908534784, 6.2635706853001896, 6.9760584039305753, 5.5784242503543142, 6.8203451265867479, 0.7092939289070124,0.7124877186303857
20594235-1505293,6883693554457217280, 6.7084964917067644, 6.6315633914864680, 6.1060796162477766, 7.3680260727611593, 0.6385510759797012,-0.07693310022029642
20595129-4649186,6483065602157295488, 7.1459844979475351, 7.7519392199389436, 6.0090092988906632, 7.8645652576115070, 0.9674340668423590,0.6059547219914077
20595203-0101330,6917393684632259328, 3.8432215109781400, 7.6144572058677298, 2.6665012321137809, 4.8774708539740237, 1.0377635642493399,3.7712356948895915
20595392-1457566,6883718873288899584, 5.8929539293004503, 6.8669437478037674, 4.8636390530495150, 6.3746401582733165, 0.7787317997689859,0.9739898185033189
21001213-1501212,6883717606274059904, 4.1676595137190100, 5.3635725325020802, 3.3489996180184800, 4.3815339571292764, 0.5843076667131202,1.1959130187830702
21003634-5957024,6455938657434935296, 3.1634660482563453, 8.2362426218771585, 2.9950016057364897, 3.3852176949980430, 0.2043047399922805,5.072776573620813
21011423-6001085,6455925600734339712, 6.0436989947727007, 7.6260208975043362, 4.2664908744505468, 7.8766198904470466, 1.8404225255307167,1.5823219027316355
21035156-4643032,6483125491181259904,14.8662386880097994, 7.5610688367192687,12.8149636362490842,17.1054270395347210, 2.1145931762975070,-7.3051698512905325
21035399-4639191,6483126831211058688, 4.4289960481253399, 6.9163454713734520, 2.9071802741428461, 5.8277673505236978, 1.2839110311942017,2.487349423248112
21040597-4646438,6483113190394915072, 2.9861738626063552, 7.0599944440008677, 2.7400952950411939, 3.3302939203503081, 0.4741038119872745,4.0738205813945125
21094323-0156596,2688724435821357952, 3.0143381531470848, 8.2613256039184986, 2.1023376655439483, 4.0854371578892419, 1.1183497172005716,5.246987450771412
21094370-0158568,2688721339149680896, 5.8452220673799946, 7.8342213914463983, 3.4616285284101425, 7.6078031965927888, 2.0992940339167210,1.9889993240664037
21101291-0157358,2688721991984709120, 5.3601936977882048, 8.0998130532981172, 3.0093981685158857, 7.0584740421746313, 1.8607420706329281,2.7396193555099124
21183478-0003269,2689436296585155328, 4.0370200520022053, 8.5340216980715873, 2.9107486645532035, 4.3618658408803839, 0.6536881219302292,4.497001646069383
21184809-0009539,2689425889880358784, 2.6643288641185352, 7.8357561285934141, 2.6298492455502358, 2.9816775668269835, 0.4649598667548409,5.171427264474879
21190550-0003313,2689432864907247360, 4.6342700142899353, 8.9467577253988892, 4.3020836700482556, 5.1880119193514158, 0.6058392214688603,4.312487711108954
21190625-0008547,2689384864352739328, 5.5000210475180307, 7.7908899366830697, 4.7722053970691967, 6.1407795238404157, 0.7018009900887963,2.2908688891650373
21191815-0002005,2689434342375992832, 5.0092736679773999, 6.1890988456136222, 4.0626630519564966, 5.5287253838748116, 0.6882476633484419,1.1798251776362223
21193968-0011036,2689381011766127872, 6.1613583298722503, 7.3189530450162428, 5.4685086895594619, 6.7871039721246511, 0.8171588374392429,1.1575947151439934
21194489-4758046,6479416048186174848, 2.6586995512278300, 7.8315282501562002, 2.6134662038134322, 2.7326775639644119, 0.0707506768708917,5.17282869892837
21200837-4804424,6479226554229206656, 2.6837824631580149, 6.7258797380000628, 2.6536374702811600, 2.7627657050932184, 0.3142739530635435,4.042097274842048
21201413-6002028,6452380019332163840, 5.6719202896122347, 7.6516169089221124, 4.9637580400939649, 6.1112182422736501, 0.6189463290413122,1.9796966193098777
21201693-5458045,6463324042678453632, 4.3124552625245114, 6.3860431786578644, 3.7195994362582812, 4.9805906045887269, 0.5857647982637783,2.073587916133352
21241403-4322468,6577176925546335232, 2.8552471309881646, 7.8994003084267836, 2.7266355874557453, 3.0268393806103906, 0.2140496770676463,5.044153177438618
21244587-4322462,6577170191037609216, 4.2498774240491546, 5.5228157883377405, 4.0985716749035443, 4.5761753080141112, 0.2943286702370762,1.2729383642885859
21264979-5656038,6459559624102640128, 5.9560876854418350, 7.3959021496876129, 5.6507827718047183, 6.2614281688862805, 0.3151885480539972,1.4398144642457797
21271019-5428579,6463422311530010368,12.0139370478659515, 7.2772637820040460,10.2824381374409928,14.0452096260803607, 1.9484701015821413,-4.7366732658619055
21274692-0200306,2685161330952728064, 5.5387232866281400, 7.4856324977778232, 4.0952414190314776, 8.0324009364148807, 2.2940019362748942,1.9469092111496824
21274966-5427076,6463412312846134272, 4.7835134438898006, 7.2991060221826061, 4.3882500227781813, 5.1681345134793384, 0.5804611211295414,2.5155925782928055
21280640-5424039,6463412862602016384, 2.7497555412488852, 8.0951089474205631, 2.6574255561939801, 2.9072007614772191, 0.1443572448195532,5.345353406171679
21281376-0200093,2685157860619136896, 3.0827077599927151, 7.4680145164741552, 2.6960157473878668, 4.2143077531475504, 1.0075962757778067,4.38530675648144
21283475-5430323,6463408086598303488, 4.0997620495668849, 7.1963063270169414, 3.8808974533470142, 4.9473177699813444, 0.6499534240719037,3.0965442774500556
21314929-4241044,6578021900233178752, 4.7865636386439752, 6.5215110979116364, 3.9455221407923320, 5.4641960884802749, 0.7596346214955277,1.7349474592676613
21385364-5453196,6461654193753419520, 4.7871517312597751, 6.9353343829266905, 4.3295682820870258, 5.1309576699033501, 0.4234226808665221,2.1481826516669154
21390194-6008255,6410154443498010368, 2.9450310060224298, 8.3803836008962449, 2.7699776969017802, 4.2436309899245899, 0.6852248234944568,5.435352594873816
21392567-4656212,6563597956943531648, 3.5681400615858401, 7.9307040416218912, 2.9401375540583210, 5.6486007544727617, 1.2863398920842952,4.362563980036051
21393428-1505590,6841589165420362752,11.1311508741375000, 7.2770719367480217, 9.1543816327730383,13.2000884264476959, 2.0049049351907451,-3.8540789373894793
21394808-4710567,6563498107543782912, 5.5629461192816745, 5.8497563797839529, 5.0234436378342080, 6.0083458798067957, 0.4943179388445312,0.2868102605022784
21395138-1507556,6841588134628201856, 3.2741955454221450, 6.9562695935200978, 3.0226899244533949, 3.4824464265096005, 0.2483037956326617,3.682074048097953
21395397-0056397,2686970542976312576, 6.1657615701914796, 7.9635709598831488, 5.5940917925609677, 6.6537276821152389, 0.6790451358932076,1.7978093896916691
21395411-5458483,6461602688505654016, 4.9964147760660600, 7.4756576421016039, 2.7015283302699764, 6.1720783091397520, 1.3133614708169803,2.479242866035545
21401292-1504188,6841587344354213888, 4.2399497873838801, 7.3363857103688384, 2.7832778366748885, 5.0818410816279531, 1.1621800393633297,3.0964359229849583
21401369-6002226,6410149908012607104, 3.6447977585517153, 5.4850495226911189, 3.2128444256487194, 4.1823999071301641, 0.5184880976957478,1.8402517641394036
21401581-1459286,6841591227004653184, 2.7526549623393750, 6.2788959762809053, 2.0473601245570081, 3.4148426743864482, 0.6496375560339135,3.5262410139415294
21401918-0056231,2686971401969770112, 6.0375137072819101, 7.2000044181504848, 4.5948919078838442, 7.5269452376519137, 1.3936234632237852,1.1624907108685747
21403953-0101249,2674958859479190400, 2.6963931119214699, 7.7629891040291836, 2.6636624489780272, 2.7947795304964238, 0.3962892482064056,5.066595992107713
21404311-6007075,6410148430543769216, 6.0352808947489551, 7.6876423318016842, 4.6686598942926905, 7.0654857102494830, 1.0858713109353912,1.6523614370527282
21513534-0322143,2673458816381121280, 4.2382811640520544, 7.5665210097569799, 3.7006149964229529, 4.9095496439640813, 0.6283832267659507,3.3282398457049265
