vxbin,vybin,vzbin,n_quality
9,2,-9,1
9,3,-21,1
9,3,-20,4
9,3,-19,1
9,3,-16,1
9,3,-15,1
9,3,-12,3
9,3,-11,6
9,3,-10,1
9,3,-8,3
9,3,27,1
9,4,-46,1
9,4,-40,1
9,4,-20,3
9,4,-19,1
9,4,-12,2
9,4,-11,7
9,4,-10,1
9,4,-8,1
9,4,7,1
9,4,50,1
9,5,-39,1
9,5,-17,1
9,5,-12,3
9,5,-11,4
9,6,-11,1
9,6,26,1
9,6,32,1
9,9,-40,1
9,9,-12,1
9,10,46,1
9,11,-8,1
9,12,-70,1
9,12,-64,1
9,13,21,1
9,13,27,1
9,15,20,1
9,17,-11,1
9,18,-58,1
9,18,-57,1
9,18,-42,1
9,31,-76,1
9,32,-98,1
10,-38,30,1
10,-37,-104,1
10,-33,42,1
10,-27,-29,1
10,-23,-16,1
10,-23,27,1
10,-22,-28,1
10,-22,22,1
10,-19,-21,1
10,-19,-18,1
10,-19,51,1
10,-18,-37,1
10,-18,-10,1
10,-18,-7,1
10,-18,13,1
10,-17,-23,2
10,-17,-19,1
10,-17,-6,1
10,-17,7,1
10,-17,12,1
10,-17,27,1
10,-17,44,1
10,-16,-36,1
10,-16,-32,1
10,-16,-29,1
10,-16,-27,1
10,-16,-19,2
10,-16,18,1
10,-16,28,1
10,-16,50,1
10,-15,-25,1
10,-15,-19,1
10,-15,-18,1
10,-15,24,1
10,-15,45,1
10,-14,-31,1
10,-14,-24,1
10,-14,-22,1
10,-14,-20,1
10,-14,-16,1
10,-14,14,1
10,-14,15,1
10,-14,45,1
10,-13,-29,1
10,-13,-21,1
10,-13,-17,4
10,-13,-16,3
10,-13,-15,3
10,-13,-11,1
10,-13,11,1
10,-13,14,3
10,-13,15,2
10,-13,16,1
10,-13,21,1
10,-13,23,1
10,-13,27,1
10,-12,-39,1
10,-12,-19,1
10,-12,-14,1
10,-12,-13,3
10,-12,-9,1
10,-12,-8,1
10,-12,7,1
10,-12,15,1
10,-12,16,1
10,-11,-54,1
10,-11,-17,1
10,-11,-14,1
10,-11,-7,1
10,-11,13,2
10,-11,14,1
10,-11,22,1
10,-11,33,1
10,-10,-42,1
10,-10,-40,1
10,-10,-19,1
10,-10,-18,1
10,-10,-16,1
10,-10,-14,2
10,-10,-13,1
10,-10,-6,1
10,-10,13,2
10,-10,14,2
10,-10,15,1
10,-10,29,1
10,-10,31,1
10,-10,34,1
10,-9,-24,1
10,-9,-22,1
10,-9,-14,1
10,-9,-13,1
10,-9,12,1
10,-8,-22,2
10,-8,-21,1
10,-8,-18,2
10,-8,-12,1
10,-8,-11,4
10,-8,-8,1
10,-8,16,1
10,-8,22,1
10,-8,25,1
10,-7,-47,1
10,-7,-45,1
10,-7,-23,1
10,-7,-21,2
10,-7,-20,1
10,-7,-18,1
10,-7,-8,1
10,-7,15,1
10,-7,16,1
10,-7,23,1
10,-7,24,1
10,-7,25,1
10,-6,-53,1
10,-6,-16,1
10,-6,-13,2
10,-6,-11,3
10,-6,11,1
10,-6,19,1
10,-6,22,1
10,-5,-55,1
10,-5,-37,1
10,-5,-36,1
10,-5,-32,1
10,-5,-31,1
10,-5,-23,2
10,-5,-22,2
10,-5,-21,1
10,-5,-18,3
10,-5,-17,3
10,-5,-15,5
10,-5,-14,2
10,-5,-12,1
10,-5,-10,1
10,-5,-9,1
10,-5,-7,1
10,-5,19,1
10,-5,20,2
10,-5,21,2
10,-5,24,1
10,-5,28,1
10,-5,31,2
10,-5,38,1
10,-4,-33,2
10,-4,-23,1
10,-4,-19,2
10,-4,-17,1
10,-4,-16,1
10,-4,-15,4
10,-4,-14,2
10,-4,-11,3
10,-4,9,1
10,-4,10,1
10,-4,11,2
10,-4,12,1
10,-4,14,1
10,-4,19,2
10,-4,20,1
10,-4,21,1
10,-4,23,1
10,-4,28,1
10,-4,30,1
10,-4,38,1
10,-3,-44,1
10,-3,-40,1
10,-3,-38,2
10,-3,-37,1
10,-3,-27,1
10,-3,-26,1
10,-3,-24,1
10,-3,-20,2
10,-3,-19,4
10,-3,-18,1
10,-3,-17,1
10,-3,-16,1
10,-3,-15,1
10,-3,-14,1
10,-3,-13,1
10,-3,7,1
10,-3,10,1
10,-3,11,1
10,-3,12,1
10,-3,25,1
10,-3,47,1
10,-2,-49,1
10,-2,-28,1
10,-2,-24,1
10,-2,-14,1
10,-2,-13,4
10,-2,-12,2
10,-2,-11,2
10,-2,-10,1
10,-2,12,1
10,-2,46,1
10,-1,-31,1
10,-1,-14,1
10,-1,-13,1
10,-1,-11,3
10,-1,-10,5
10,-1,-8,1
10,-1,-7,1
10,-1,18,1
10,-1,25,1
10,0,-39,1
10,0,-30,1
10,0,-17,2
10,0,-16,3
10,0,-12,1
10,0,-11,3
10,0,-10,3
10,0,-9,1
10,0,-8,2
10,0,6,1
10,0,7,1
10,0,10,2
10,0,11,1
10,0,12,1
10,0,15,2
10,0,16,2
10,1,-48,1
10,1,-15,1
10,1,-14,2
10,1,-13,3
10,1,-11,2
10,1,-10,2
10,2,-14,1
10,2,-12,8
10,2,-11,4
10,2,-10,2
10,2,-8,1
10,2,17,1
10,3,-20,2
10,3,-19,6
10,3,-18,1
10,3,-16,1
10,3,-15,1
10,3,-12,2
10,3,-11,9
10,3,-10,3
10,3,-7,1
10,3,7,1
10,3,33,1
10,4,-39,1
10,4,-19,1
10,4,-15,3
10,4,-11,3
10,4,-10,3
10,5,-32,1
10,5,-18,1
10,6,-6,1
10,6,31,1
10,7,37,1
10,8,-11,1
10,8,41,1
10,9,-62,1
10,9,-11,1
10,10,37,1
10,11,-7,1
10,13,20,1
10,14,21,1
10,15,14,1
10,15,18,1
10,15,19,1
10,16,-7,1
10,17,-11,1
10,19,-65,1
11,-48,-28,1
11,-36,-23,1
11,-32,167,1
11,-26,-67,1
11,-25,-15,1
11,-23,-25,1
11,-23,20,1
11,-23,34,1
11,-23,36,1
11,-22,-44,1
11,-21,-23,1
11,-21,35,1
11,-21,39,1
11,-21,88,1
11,-20,-57,1
11,-20,60,1
11,-19,-67,1
11,-19,-65,1
11,-18,-51,1
11,-18,-49,1
11,-18,-37,1
11,-18,-25,1
11,-18,-16,1
11,-18,19,1
11,-18,34,1
11,-17,-60,1
11,-17,-51,1
11,-17,-14,1
11,-17,6,2
11,-16,-53,1
11,-16,-22,1
11,-16,-20,1
11,-16,-13,1
11,-16,18,1
11,-16,36,1
11,-15,-41,1
11,-15,-26,1
11,-15,-18,3
11,-14,-26,1
11,-14,-24,1
11,-14,-21,1
11,-14,-17,1
11,-14,-14,1
11,-14,-9,1
11,-14,-4,1
11,-14,14,1
11,-14,37,1
11,-14,40,1
11,-13,-47,1
11,-13,-21,1
11,-13,-19,1
11,-13,-15,2
11,-13,-14,1
11,-13,-12,1
11,-13,-11,1
11,-13,9,1
11,-13,13,4
11,-13,14,2
11,-13,16,2
11,-13,18,2
11,-13,20,1
11,-13,26,1
11,-13,31,2
11,-12,-28,1
11,-12,-24,1
11,-12,-21,1
11,-12,-17,1
11,-12,-16,1
11,-12,-14,1
11,-12,-13,3
11,-12,-12,1
11,-12,-11,2
11,-12,-8,1
11,-12,10,1
11,-12,13,1
11,-12,14,3
11,-12,16,1
11,-12,20,1
11,-11,-53,1
11,-11,-19,1
11,-11,-18,2
11,-11,-17,3
11,-11,-13,4
11,-11,-12,1
11,-11,-7,1
11,-11,7,1
11,-11,13,1
11,-11,14,3
11,-11,19,1
11,-10,-39,1
11,-10,-17,1
11,-10,-13,1
11,-10,-11,2
11,-10,2,1
11,-10,13,5
11,-9,-37,1
11,-9,-29,1
11,-9,-19,2
11,-9,-13,3
11,-9,-12,1
11,-9,-9,1
11,-9,23,1
11,-9,28,1
11,-8,-26,1
11,-8,-25,2
11,-8,-23,1
11,-8,-22,1
11,-8,-20,1
11,-8,-19,2
11,-8,-16,1
11,-8,-12,1
11,-8,-11,9
11,-8,21,1
11,-8,33,1
11,-8,35,1
11,-8,42,1
11,-7,-25,1
11,-7,-24,1
11,-7,-21,1
11,-7,-19,1
11,-7,-18,3
11,-7,-17,2
11,-7,-11,1
11,-7,-10,1
11,-7,8,1
11,-7,14,1
11,-7,15,1
11,-7,16,3
11,-7,17,1
11,-7,24,1
11,-7,28,1
11,-6,-54,1
11,-6,-39,1
11,-6,-37,1
11,-6,-34,1
11,-6,-30,1
11,-6,-18,2
11,-6,-17,2
11,-6,-15,1
11,-6,-12,1
11,-6,-10,2
11,-6,-9,1
11,-6,11,1
11,-6,13,1
11,-6,17,1
11,-6,18,3
11,-6,20,1
11,-6,21,2
11,-6,22,1
11,-6,26,1
11,-6,27,2
11,-6,28,1
11,-5,-52,1
11,-5,-36,1
11,-5,-25,1
11,-5,-20,1
11,-5,-16,2
11,-5,-14,6
11,-5,-13,2
11,-5,-7,1
11,-5,-6,1
11,-5,18,1
11,-5,19,1
11,-5,20,1
11,-5,27,1
11,-5,28,2
11,-5,29,1
11,-5,30,1
11,-5,32,1
11,-5,33,1
11,-4,-34,1
11,-4,-25,1
11,-4,-24,1
11,-4,-20,1
11,-4,-19,1
11,-4,-15,5
11,-4,-14,3
11,-4,-13,1
11,-4,-10,1
11,-4,6,1
11,-4,10,1
11,-4,11,1
11,-4,14,2
11,-4,15,1
11,-4,17,2
11,-4,18,2
11,-4,19,2
11,-4,20,1
11,-4,21,2
11,-4,25,1
11,-4,26,1
11,-4,27,1
11,-4,28,1
11,-4,34,1
11,-4,36,1
11,-3,-38,1
11,-3,-34,2
11,-3,-29,1
11,-3,-28,1
11,-3,-27,1
11,-3,-26,2
11,-3,-25,1
11,-3,-19,4
11,-3,-17,2
11,-3,-16,2
11,-3,-15,1
11,-3,-14,1
11,-3,-13,5
11,-3,19,3
11,-3,20,1
11,-3,22,1
11,-3,30,1
11,-3,31,1
11,-2,-57,1
11,-2,-41,1
11,-2,-36,1
11,-2,-28,1
11,-2,-27,1
11,-2,-13,1
11,-2,-12,2
11,-2,-11,3
11,-2,-10,4
11,-2,12,1
11,-2,17,1
11,-2,23,1
11,-1,-45,1
11,-1,-44,1
11,-1,-35,1
11,-1,-29,2
11,-1,-20,1
11,-1,-18,1
11,-1,-12,2
11,-1,-11,1
11,-1,-10,4
11,-1,-9,1
11,-1,-8,2
11,-1,-7,2
11,-1,22,1
11,-1,37,1
11,0,-44,1
11,0,-41,1
11,0,-36,1
11,0,-15,2
11,0,-13,1
11,0,-12,1
11,0,-11,2
11,0,-10,8
11,0,-9,2
11,0,-8,3
11,0,7,1
11,0,10,1
11,0,11,1
11,0,13,1
11,0,15,1
11,0,16,1
11,1,-39,1
11,1,-32,1
11,1,-31,1
11,1,-16,1
11,1,-15,2
11,1,-14,1
11,1,-13,5
11,1,-11,1
11,1,-10,1
11,1,-9,2
11,1,10,1
11,1,12,1
11,1,28,1
11,2,-11,1
11,2,-10,1
11,3,-19,3
11,3,-18,7
11,3,-17,1
11,3,-15,3
11,3,-14,4
11,3,-13,1
11,3,-11,5
11,3,-10,16
11,3,-9,2
11,3,-7,4
11,3,-6,1
11,3,30,1
11,3,31,1
11,4,-41,1
11,4,-30,1
11,4,-17,1
11,4,-11,2
11,4,23,1
11,5,-62,1
11,5,-17,1
11,5,-16,1
11,5,-11,3
11,6,-40,1
11,6,-29,1
11,6,20,1
11,7,-60,1
11,7,-41,1
11,7,-7,1
11,8,-55,1
11,9,15,2
11,10,-64,1
11,10,-50,1
11,10,-11,1
11,10,22,1
11,11,-66,1
11,12,-13,1
11,12,15,1
11,14,-29,1
11,15,-52,1
11,15,-38,1
11,15,-10,1
11,16,-10,1
11,18,-61,1
11,19,-9,1
11,24,-86,1
11,25,-63,1
11,30,-62,1
11,46,-116,1
12,-99,-172,1
12,-95,-171,1
12,-50,27,1
12,-39,19,1
12,-34,43,1
12,-29,18,1
12,-28,20,1
12,-26,-23,1
12,-26,21,1
12,-24,16,1
12,-24,29,1
12,-24,49,1
12,-23,-67,1
12,-23,-51,1
12,-23,16,1
12,-23,34,1
12,-23,87,1
12,-22,20,1
12,-21,-28,1
12,-20,-22,1
12,-20,-8,1
12,-20,25,1
12,-19,-16,1
12,-19,82,1
12,-18,-46,1
12,-18,-16,1
12,-17,-45,1
12,-17,-15,1
12,-17,-14,2
12,-17,-13,1
12,-17,18,1
12,-16,-64,1
12,-16,-22,1
12,-16,-20,1
12,-16,-13,1
12,-16,-10,2
12,-16,10,1
12,-15,-33,1
12,-15,-20,2
12,-15,8,1
12,-15,12,1
12,-15,16,1
12,-15,17,1
12,-15,28,1
12,-15,39,1
12,-14,-71,1
12,-14,-62,1
12,-14,-48,1
12,-14,-25,1
12,-14,-17,3
12,-14,-16,2
12,-14,17,1
12,-14,19,1
12,-14,20,1
12,-13,-43,1
12,-13,-38,1
12,-13,-21,1
12,-13,-19,2
12,-13,-16,1
12,-13,-12,1
12,-13,13,2
12,-13,19,1
12,-13,29,2
12,-13,33,1
12,-12,-28,1
12,-12,-27,2
12,-12,-20,1
12,-12,-16,1
12,-12,-15,1
12,-12,-14,5
12,-12,-6,1
12,-12,6,1
12,-12,7,1
12,-12,10,1
12,-12,13,2
12,-12,14,2
12,-12,15,1
12,-12,18,1
12,-12,20,3
12,-12,21,1
12,-12,23,1
12,-12,68,1
12,-12,69,1
12,-11,-45,1
12,-11,-40,1
12,-11,-36,1
12,-11,-25,1
12,-11,-24,1
12,-11,-18,1
12,-11,-17,1
12,-11,-14,1
12,-11,-13,1
12,-11,-12,5
12,-11,13,2
12,-11,14,4
12,-11,15,1
12,-11,18,1
12,-10,-45,1
12,-10,-28,1
12,-10,-17,2
12,-10,-14,3
12,-10,-13,1
12,-10,-11,1
12,-10,-7,1
12,-10,10,1
12,-10,12,2
12,-10,13,5
12,-10,14,2
12,-10,17,1
12,-9,-56,1
12,-9,-36,1
12,-9,-28,1
12,-9,-21,2
12,-9,-19,1
12,-9,-15,2
12,-9,-14,1
12,-9,-12,1
12,-9,-11,3
12,-9,-10,3
12,-9,12,1
12,-9,13,5
12,-9,16,1
12,-9,17,1
12,-9,28,2
12,-9,39,1
12,-8,-60,1
12,-8,-37,1
12,-8,-36,2
12,-8,-35,2
12,-8,-34,1
12,-8,-23,1
12,-8,-22,1
12,-8,-19,1
12,-8,-12,1
12,-8,-11,2
12,-8,-10,5
12,-8,-8,1
12,-8,19,1
12,-8,22,1
12,-7,-57,1
12,-7,-37,1
12,-7,-24,1
12,-7,-21,1
12,-7,-18,1
12,-7,-17,6
12,-7,-16,2
12,-7,-11,4
12,-7,-10,6
12,-7,2,1
12,-7,15,2
12,-7,20,1
12,-7,22,2
12,-7,23,1
12,-7,28,1
12,-6,-36,1
12,-6,-24,2
12,-6,-19,1
12,-6,-17,1
12,-6,-16,1
12,-6,-15,1
12,-6,-12,1
12,-6,-9,1
12,-6,-8,2
12,-6,11,1
12,-6,13,2
12,-6,14,2
12,-6,17,2
12,-6,19,3
12,-6,20,2
12,-6,21,1
12,-6,22,2
12,-6,25,1
12,-5,-25,1
12,-5,-19,1
12,-5,-15,2
12,-5,-13,1
12,-5,-11,2
12,-5,-7,2
12,-5,10,1
12,-5,16,1
12,-5,19,1
12,-5,27,1
12,-5,28,1
12,-5,29,1
12,-5,34,1
12,-5,37,2
12,-4,-53,1
12,-4,-22,2
12,-4,-18,1
12,-4,-17,2
12,-4,-15,2
12,-4,-14,8
12,-4,-13,9
12,-4,-12,1
12,-4,-11,2
12,-4,-10,1
12,-4,-7,1
12,-4,-6,2
12,-4,8,1
12,-4,11,1
12,-4,13,3
12,-4,14,2
12,-4,15,2
12,-4,16,1
12,-4,17,8
12,-4,18,2
12,-4,19,2
12,-4,20,1
12,-4,22,1
12,-4,25,3
12,-4,27,1
12,-4,34,1
12,-3,-39,1
12,-3,-38,1
12,-3,-33,2
12,-3,-30,1
12,-3,-29,1
12,-3,-24,1
12,-3,-23,1
12,-3,-21,1
12,-3,-18,1
12,-3,-17,2
12,-3,-16,1
12,-3,-15,1
12,-3,-14,2
12,-3,-13,2
12,-3,-12,2
12,-3,6,1
12,-3,19,3
12,-3,20,3
12,-3,22,1
12,-3,23,1
12,-3,24,1
12,-3,28,2
12,-2,-40,1
12,-2,-35,1
12,-2,-34,2
12,-2,-33,2
12,-2,-31,1
12,-2,-28,1
12,-2,-21,3
12,-2,-17,3
12,-2,-14,1
12,-2,-12,2
12,-2,-11,4
12,-2,-9,1
12,-2,11,1
12,-2,20,1
12,-2,22,1
12,-2,23,1
12,-2,30,1
12,-1,-37,2
12,-1,-34,1
12,-1,-33,1
12,-1,-32,1
12,-1,-18,2
12,-1,-12,1
12,-1,-10,5
12,-1,-9,5
12,-1,-7,1
12,-1,15,1
12,-1,20,1
12,-1,21,1
12,0,-52,1
12,0,-33,1
12,0,-17,1
12,0,-16,1
12,0,-15,3
12,0,-14,2
12,0,-11,4
12,0,-10,2
12,0,-9,2
12,0,-8,1
12,0,-7,1
12,0,-6,1
12,0,9,1
12,0,11,2
12,0,12,2
12,0,16,1
12,0,17,1
12,1,-49,1
12,1,-48,1
12,1,-34,1
12,1,-30,1
12,1,-28,1
12,1,-14,1
12,1,-13,2
12,1,-12,4
12,1,-11,2
12,1,-9,2
12,1,-8,2
12,1,12,2
12,1,54,23
12,2,-47,1
12,2,-43,1
12,2,-35,1
12,2,-15,1
12,2,-11,1
12,2,-10,1
12,2,-9,1
12,2,-8,1
12,2,11,1
12,3,-48,1
12,3,-19,1
12,3,-18,4
12,3,-17,7
12,3,-14,2
12,3,-13,1
12,3,-11,1
12,3,-10,20
12,3,-9,6
12,3,-7,2
12,3,5,1
12,3,14,2
12,3,24,2
12,4,-15,1
12,4,-10,1
12,4,-9,1
12,5,-10,3
12,5,23,2
12,7,-28,2
12,7,-10,2
12,7,-9,1
12,7,36,1
12,8,-59,1
12,8,-10,1
12,8,-5,1
12,8,40,1
12,9,19,1
12,10,-62,9
12,10,-59,1
12,10,-11,1
12,10,20,1
12,10,22,1
12,11,-56,1
12,11,23,3
12,12,14,1
12,13,-39,1
12,13,-38,1
12,13,-28,1
12,13,-27,1
12,13,18,1
12,15,-40,1
12,15,-8,1
12,16,-48,1
12,17,-20,1
12,21,-47,1
13,-129,-202,1
13,-47,24,1
13,-39,43,1
13,-35,12,1
13,-30,58,1
13,-29,27,1
13,-29,33,1
13,-27,-13,1
13,-27,25,1
13,-27,37,1
13,-25,11,1
13,-24,-16,1
13,-24,-11,1
13,-24,21,1
13,-24,30,1
13,-24,48,1
13,-22,-22,1
13,-22,-19,2
13,-22,26,1
13,-21,-29,1
13,-21,-27,1
13,-21,-15,1
13,-21,-14,1
13,-21,19,1
13,-20,-22,1
13,-20,-20,1
13,-20,13,1
13,-19,20,1
13,-19,24,1
13,-19,37,1
13,-18,23,1
13,-17,-21,1
13,-17,-20,1
13,-17,-16,1
13,-17,-14,1
13,-17,-13,1
13,-17,21,1
13,-17,31,1
13,-17,34,1
13,-17,66,1
13,-16,-56,1
13,-16,-16,2
13,-16,-14,1
13,-16,-9,1
13,-16,9,1
13,-16,31,1
13,-15,-44,1
13,-15,-24,1
13,-15,-21,2
13,-15,-16,1
13,-15,-12,1
13,-15,-10,1
13,-15,-9,1
13,-15,-7,1
13,-15,-6,1
13,-15,11,1
13,-15,24,2
13,-15,48,1
13,-14,-68,1
13,-14,-45,1
13,-14,-25,1
13,-14,-19,1
13,-14,-18,1
13,-14,-17,3
13,-14,-16,3
13,-14,-15,3
13,-14,-14,1
13,-14,-13,1
13,-14,-9,1
13,-14,7,1
13,-14,14,1
13,-14,15,1
13,-14,18,1
13,-14,19,1
13,-14,27,1
13,-14,32,1
13,-14,46,1
13,-13,-23,1
13,-13,-19,2
13,-13,-17,1
13,-13,-16,2
13,-13,8,1
13,-13,13,1
13,-13,18,1
13,-13,20,1
13,-13,26,1
13,-13,30,1
13,-13,33,1
13,-13,44,1
13,-12,-56,1
13,-12,-46,1
13,-12,-21,2
13,-12,-19,1
13,-12,-17,1
13,-12,-16,2
13,-12,-14,2
13,-12,-13,1
13,-12,-12,1
13,-12,-10,2
13,-12,12,2
13,-12,13,1
13,-12,14,2
13,-12,16,1
13,-12,17,2
13,-12,20,1
13,-11,-22,1
13,-11,-21,1
13,-11,-18,1
13,-11,-15,1
13,-11,-14,3
13,-11,-13,2
13,-11,-12,3
13,-11,-11,3
13,-11,-10,1
13,-11,-8,1
13,-11,12,4
13,-11,13,4
13,-11,14,4
13,-11,15,1
13,-11,16,1
13,-11,18,1
13,-11,23,1
13,-11,24,1
13,-11,52,1
13,-10,-36,1
13,-10,-34,1
13,-10,-17,2
13,-10,-16,8
13,-10,-15,2
13,-10,-12,4
13,-10,-11,2
13,-10,-6,1
13,-10,-5,1
13,-10,13,3
13,-10,14,1
13,-10,16,1
13,-10,17,3
13,-10,29,1
13,-9,-39,1
13,-9,-37,1
13,-9,-21,1
13,-9,-17,1
13,-9,-14,4
13,-9,-13,3
13,-9,-12,1
13,-9,-10,2
13,-9,11,2
13,-9,12,5
13,-9,13,3
13,-9,24,1
13,-9,28,2
13,-8,-58,1
13,-8,-35,1
13,-8,-25,1
13,-8,-23,1
13,-8,-18,1
13,-8,-17,2
13,-8,-16,1
13,-8,-14,2
13,-8,-13,1
13,-8,-12,1
13,-8,-11,1
13,-8,-8,1
13,-8,20,1
13,-8,22,1
13,-8,27,1
13,-7,-32,1
13,-7,-28,1
13,-7,-27,1
13,-7,-22,1
13,-7,-21,2
13,-7,-20,1
13,-7,-18,1
13,-7,-17,5
13,-7,-16,2
13,-7,-15,1
13,-7,-14,2
13,-7,-11,2
13,-7,-10,5
13,-7,-9,1
13,-7,-8,1
13,-7,-7,2
13,-7,14,2
13,-7,20,2
13,-7,23,2
13,-7,24,1
13,-6,-38,1
13,-6,-35,1
13,-6,-32,2
13,-6,-31,2
13,-6,-18,2
13,-6,-15,3
13,-6,-11,1
13,-6,-10,2
13,-6,-9,1
13,-6,-7,1
13,-6,10,1
13,-6,13,3
13,-6,15,1
13,-6,16,4
13,-6,17,3
13,-6,18,1
13,-6,19,1
13,-6,20,2
13,-6,21,1
13,-6,24,1
13,-6,34,1
13,-5,-33,1
13,-5,-28,2
13,-5,-16,1
13,-5,-15,1
13,-5,-12,1
13,-5,-10,1
13,-5,-8,1
13,-5,-7,1
13,-5,16,1
13,-5,17,2
13,-5,18,2
13,-5,19,2
13,-5,20,1
13,-5,24,1
13,-5,26,1
13,-4,-40,1
13,-4,-19,1
13,-4,-18,2
13,-4,-17,2
13,-4,-16,5
13,-4,-15,2
13,-4,-14,2
13,-4,-13,7
13,-4,-12,2
13,-4,-10,4
13,-4,-9,1
13,-4,-6,1
13,-4,-3,1
13,-4,11,1
13,-4,12,3
13,-4,15,3
13,-4,16,4
13,-4,18,2
13,-4,19,3
13,-4,20,2
13,-4,21,1
13,-4,24,2
13,-4,25,3
13,-4,28,2
13,-4,29,1
13,-4,33,1
13,-3,-53,1
13,-3,-41,1
13,-3,-37,1
13,-3,-26,1
13,-3,-23,1
13,-3,-21,3
13,-3,-18,1
13,-3,-17,1
13,-3,-16,2
13,-3,-15,2
13,-3,-14,4
13,-3,-13,1
13,-3,-12,1
13,-3,-11,1
13,-3,6,1
13,-3,8,1
13,-3,9,1
13,-3,17,1
13,-3,18,3
13,-3,19,1
13,-3,20,2
13,-3,21,1
13,-3,22,3
13,-3,24,1
13,-3,26,1
13,-3,28,3
13,-3,30,1
13,-3,31,1
13,-2,-37,1
13,-2,-33,2
13,-2,-24,1
13,-2,-22,1
13,-2,-21,1
13,-2,-16,2
13,-2,-15,1
13,-2,-12,1
13,-2,-11,2
13,-2,-10,1
13,-2,-9,5
13,-2,10,1
13,-2,20,1
13,-2,22,2
13,-2,23,1
13,-2,24,1
13,-2,38,1
13,-1,-49,1
13,-1,-46,1
13,-1,-40,1
13,-1,-31,1
13,-1,-27,1
13,-1,-26,1
13,-1,-19,1
13,-1,-16,1
13,-1,-12,4
13,-1,-11,2
13,-1,-9,6
13,-1,-8,1
13,-1,-7,3
13,-1,-6,1
13,-1,-4,1
13,-1,14,2
13,-1,20,2
13,-1,34,1
13,0,-41,1
13,0,-38,1
13,0,-35,1
13,0,-33,1
13,0,-30,1
13,0,-25,1
13,0,-15,1
13,0,-14,1
13,0,-11,3
13,0,-10,5
13,0,-9,6
13,0,-8,2
13,0,-7,4
13,0,-5,1
13,0,10,2
13,0,11,2
13,0,12,1
13,0,13,1
13,0,14,1
13,0,17,1
13,1,-28,1
13,1,-12,1
13,1,-11,1
13,1,-10,2
13,1,-9,3
13,1,-8,1
13,1,-2,1
13,1,9,1
13,1,11,1
13,1,12,1
13,1,14,1
13,1,51,1
13,2,-44,1
13,2,-32,1
13,2,-28,1
13,2,-22,8
13,2,-21,3
13,2,-17,2
13,2,-11,1
13,2,-10,3
13,2,-9,2
13,2,-8,1
13,3,-39,1
13,3,-28,1
13,3,-22,8
13,3,-21,4
13,3,-18,2
13,3,-17,7
13,3,-16,6
13,3,-13,1
13,3,-12,1
13,3,-10,12
13,3,-9,23
13,3,-7,1
13,3,-6,2
13,3,11,1
13,3,30,1
13,4,-33,1
13,4,-28,1
13,4,-15,1
13,4,-10,1
13,4,-9,3
13,5,-55,1
13,5,-10,1
13,5,22,1
13,5,26,1
13,6,-47,1
13,6,-33,1
13,6,-32,1
13,6,-28,1
13,6,-27,1
13,6,32,1
13,6,33,1
13,7,-34,2
13,7,-33,1
13,7,-10,1
13,7,-9,1
13,7,-6,1
13,7,37,1
13,8,33,1
13,9,-38,1
13,9,-5,1
13,9,13,1
13,9,19,1
13,9,31,1
13,9,32,1
13,9,33,1
13,10,-53,1
13,10,-7,1
13,11,11,1
13,11,13,1
13,11,23,1
13,12,-60,1
13,12,-25,1
13,12,12,1
13,12,13,1
13,13,-38,1
13,14,-37,1
13,15,-44,1
13,15,-8,1
13,15,-2,1
13,16,-31,1
13,16,-30,1
13,16,-19,1
13,16,-8,1
13,17,-14,1
14,-39,74,1
14,-33,19,1
14,-32,39,1
14,-30,-19,1
14,-30,38,1
14,-29,28,1
14,-28,16,1
14,-28,18,1
14,-27,-13,1
14,-27,26,1
14,-26,-62,1
14,-26,-57,1
14,-26,20,1
14,-26,25,1
14,-25,16,1
14,-25,21,1
14,-25,27,1
14,-25,28,1
14,-24,-23,1
14,-24,-10,1
14,-24,27,1
14,-23,29,1
14,-22,-13,1
14,-22,-11,1
14,-22,3,1
14,-21,-21,1
14,-21,-19,1
14,-21,14,1
14,-21,16,1
14,-21,23,1
14,-21,25,1
14,-21,31,1
14,-20,-61,1
14,-20,-19,1
14,-20,-18,1
14,-20,21,1
14,-20,24,1
14,-19,-84,1
14,-19,-46,1
14,-19,-40,1
14,-19,-21,1
14,-19,-17,1
14,-19,16,3
14,-19,25,1
14,-19,32,1
14,-19,70,1
14,-18,-40,1
14,-18,-16,2
14,-18,17,1
14,-18,26,1
14,-18,28,1
14,-18,30,1
14,-18,34,1
14,-17,-16,1
14,-17,-15,2
14,-17,-14,1
14,-17,-11,1
14,-17,12,3
14,-17,14,1
14,-17,24,1
14,-17,43,1
14,-17,82,1
14,-16,-41,1
14,-16,-23,1
14,-16,-11,1
14,-16,10,1
14,-16,14,1
14,-16,15,1
14,-16,16,1
14,-16,17,1
14,-16,20,1
14,-16,21,1
14,-15,-20,1
14,-15,-17,1
14,-15,-12,2
14,-15,-10,1
14,-15,-9,1
14,-15,-8,1
14,-15,-7,1
14,-15,8,1
14,-15,9,1
14,-14,-19,1
14,-14,-18,2
14,-14,-16,2
14,-14,-15,1
14,-14,-14,1
14,-14,-12,1
14,-14,-7,1
14,-14,14,1
14,-14,19,1
14,-14,21,1
14,-14,28,1
14,-14,36,1
14,-14,44,1
14,-13,-39,1
14,-13,-38,1
14,-13,-16,2
14,-13,-15,4
14,-13,-14,1
14,-13,14,1
