R_bin_kpc,absZ_bin_kpc,n,age_median_gyr,age_q25_gyr,age_q75_gyr,old_fraction_age_gt_8gyr,FeH_median,aFe_median,Vphi_median_kms,Vr_sigma_kms,Vz_sigma_kms,ecc_median,zmax_median_kpc,radial_excursion_median_kpc,present_minus_orbit_mid_median_kpc
6.0,5.75,31,10.461587897262184,9.951113456334022,10.865104313528363,1.0,-1.5450781502296085,0.2500330265392684,-47.431028024058726,185.9039663607608,144.60365036822986,0.6126410726836323,7.179861207469433,7.537741612582562,-0.6042832200159047
6.5,0.25,37,6.3825097647207425,5.180934818869286,10.906569689113972,0.2972972972972973,-1.1200084234190701,0.4434488443669626,-55.39501792601387,81.09359561922962,41.02069020513334,0.7536272197601357,0.47406771065120495,5.839605261080278,2.1519518320829096
6.5,0.5,36,10.92446022886626,9.047600638222974,12.288798450724766,0.7777777777777778,-0.7111449735339617,0.3855338958573375,-185.83501335205068,89.61937823990819,67.65082794641728,0.20426871021174925,0.7904966762005396,2.441645975028162,0.7196740480432902
6.5,0.75,44,9.396512077966847,7.334622856418517,11.867530452697789,0.7045454545454546,-1.5322049073542823,0.39317314654385527,-90.02661780079275,122.0239898559926,59.58826909271386,0.5712363620178321,0.9976066114136167,5.384227585502462,1.356528482271795
6.5,1.0,100,8.989443408670986,6.773118489459122,10.82707601491862,0.58,-1.6767019304928026,0.3961378874870686,28.26234444381504,133.05070637007114,66.78540176934199,0.6896721020426564,1.4468932953806553,5.864965383071066,1.8842771524784259
6.5,1.25,99,9.218210369271779,7.364925853269113,11.196370876515113,0.6868686868686869,-1.6365663168432072,0.3926827005461545,14.982796574346995,99.00630826515109,75.78533870678906,0.5514473033920054,1.7292997259695433,5.04456893288849,1.8923698070792652
6.5,1.5,112,8.711115332163564,6.2703443678737,10.506503291592253,0.5446428571428571,-1.5845354770502535,0.35847032905930576,-50.99075221700981,102.49038531774845,78.02778531541928,0.4744464018034815,2.0507614529687457,4.528617767940701,1.6312231884155017
6.5,1.75,101,9.037666728240392,6.532791963812076,11.218933648622714,0.5841584158415841,-1.419837693713082,0.399844271765399,-97.37755139297495,126.98321264415668,84.39747327545494,0.4885940387134834,2.0177489142702316,4.943008401328904,1.1322714543824413
6.5,2.0,93,9.687459684159997,7.911651545955419,11.041786075253256,0.7311827956989247,-1.3959113598215849,0.37119442888571375,-89.25809641172238,120.14375419146603,73.80883337373197,0.5455512181777011,2.2651558122910487,5.3204457047445075,1.516368083693286
6.5,2.25,122,10.009583865089963,8.646744605996806,10.64672914517866,0.7950819672131147,-1.4533535402806588,0.3498474155446317,-59.38013393278206,118.02843596877565,75.15741601415046,0.5788640424788379,2.46908810146223,5.6774247499650485,1.2522042524027195
6.5,2.5,106,9.455985972238434,8.775584434355551,10.429948826639272,0.8301886792452831,-1.3661943107380266,0.3518102167577448,-77.22567942746912,122.96081710983744,91.24181772481633,0.5465117988159991,2.7787242774206584,5.259071212644967,1.3422836287304953
6.5,2.75,87,10.046298243301672,9.299849101610842,10.58784280964251,0.9080459770114943,-1.4985797455679473,0.3240338439214605,-45.33372535708724,130.76237520448188,80.52162518859537,0.6044630744163852,3.012041966781502,5.966911597726162,1.2776412280975764
6.5,3.0,89,10.073966684143649,9.196611502471143,10.540766985124298,0.9438202247191011,-1.4756857467526743,0.3436246348748262,-36.65143606612682,153.815257400797,98.07350182875123,0.6472797221709992,3.543388212765384,6.103081503854486,1.3468564201518154
6.5,3.25,82,10.325322815016964,9.718724377113487,10.889023550260644,0.975609756097561,-1.4401016187256244,0.3046834877419575,-46.05761785366577,127.51607380105884,82.09082842990153,0.5706983509599499,3.588519991202809,5.3106190697265845,1.4692601364953277
6.5,3.5,64,10.245967142810024,9.735058419014152,10.787005584542339,1.0,-1.5674177341440843,0.34734827622074926,-56.55407018587516,150.07055249874008,115.21866002355753,0.613276463086285,4.18998657990042,6.392514046776284,1.1406929972453805
6.5,3.75,67,10.203360764158406,9.599922309287876,10.801664697020339,0.9850746268656716,-1.3540292624055008,0.330439580885107,-21.419929393417096,127.47285006006967,108.1356981146317,0.6879050905111476,3.5857199391628747,5.805251751532227,1.7477883111011963
6.5,4.0,73,10.506549384581136,10.149849568437036,10.86560502824837,1.0,-1.6372048835697584,0.3123631642319366,-27.350806712692354,165.79174558672622,118.80420424970264,0.6738701456438483,4.6373578754728015,6.014774907748983,1.0570608338753615
6.5,4.25,49,10.405780779250168,9.85311621411436,10.65335628061816,1.0,-1.5327342290401749,0.32167170306483034,-44.08215249555753,152.67506319095352,102.02006848222861,0.6544768884037635,4.474650646432083,5.8201777919442845,1.087717377427424
6.5,4.5,45,10.340148920743092,10.070581847043465,10.777408505171405,1.0,-1.5706923136960438,0.32008302825801754,-45.33535295849823,128.40135638572704,105.75567685374233,0.47163329212904515,4.718083800582594,4.842823397040573,1.2743294554534188
6.5,4.75,40,10.591650633875611,10.06708837602996,10.852305871134533,1.0,-1.4427484027401358,0.29829103376670263,-34.57808657540253,146.65488961598513,115.40186701062498,0.6105464679602965,4.442094837540263,5.821779437890772,1.3385653474277985
6.5,5.0,51,10.356562433637636,10.016920950052636,10.6859991667138,1.0,-1.4702354348741922,0.2879715228678676,-15.691163672877773,163.49714448749825,140.7762043026234,0.6783640877466356,5.584530616893478,7.2982251157142715,0.700012756700028
7.0,0.75,34,11.06042507495033,9.411131991567569,13.044836165797502,0.7941176470588235,-1.460056063173007,0.4103502717942591,-30.730986238288395,127.01459638456961,75.08879904429575,0.6227995357249332,1.2077351531558542,6.236057646510464,1.5316298117417904
7.0,1.0,45,9.7822192192212,8.374818283439572,11.823229260459494,0.7777777777777778,-1.4220256590902987,0.4452932748512526,-98.03374916121885,109.12048919371723,64.72577999527654,0.47819889060575493,1.7048625054782152,5.249945757421476,1.4059534881606544
7.0,1.25,55,9.440849482946515,7.12606828551306,11.329954264601913,0.6363636363636364,-1.447113180296812,0.41223947276225786,-63.06750725808136,124.22897036697594,77.2756526270915,0.6215484161580918,1.5790474683626494,6.139300171629663,1.3523460831743055
7.0,1.5,59,9.750410992946598,7.868990856992742,11.112035444531141,0.7288135593220338,-1.3698746327267706,0.39113587986040393,-94.57685090721473,114.16887026347379,58.087188170451,0.5627267869546226,1.676509864890606,5.748122671661449,1.207687082824048
7.0,1.75,54,9.331784234291781,8.052778991790356,10.862065858469903,0.7592592592592593,-1.5519386024083506,0.39809487412999467,-79.15744474951771,117.41321953532537,80.35806141642799,0.5081972204054117,2.308026346299517,5.4402758659386095,1.3006451876931409
7.0,2.0,67,9.765484966219557,7.649977104149114,11.227296577233297,0.6865671641791045,-1.5300385854010743,0.3515558094570351,-80.59165164851906,121.67774710139877,72.33896900699429,0.4948542934760545,2.3309417745375653,5.3827883922285835,0.9993356945313003
7.0,2.25,77,9.791605446904697,8.412202740929073,10.654240877595972,0.7662337662337663,-1.1947812260905473,0.3661124638225497,-90.35762710090752,132.73912465882424,77.4049664214538,0.5114424918874718,2.5077974756278603,5.4885382135940795,0.7468211858295746
7.0,2.5,141,9.476924296013692,8.568659421186249,10.387973027052134,0.8014184397163121,-0.8927666959980242,0.3700831089436529,-179.1795121088964,89.35022625773007,61.9223320905756,0.21399679268649535,2.641331918079259,2.74420701636323,0.8537930122438153
7.0,2.75,282,9.146596355416678,8.456575165119187,9.97934029268081,0.8049645390070922,-0.8484283925972518,0.3757185876645335,-182.32017158129787,59.62469453553996,63.25857265247119,0.1330803881161613,2.8758301016346843,1.7482143203628353,0.8074832385099211
7.0,3.0,202,9.560708339847437,8.895048624318854,10.360557313402934,0.905940594059406,-0.8472438225832648,0.3730742422252511,-176.40130156630457,69.02225147711935,53.74086833418623,0.14471470088920402,3.08042314562618,1.8884110599293726,0.8773712766335016
7.0,3.25,100,10.436458364767919,9.988899005368696,11.056277728845297,0.98,-1.3467549729501704,0.31617752760334084,-68.86222772416323,135.95819110847282,87.68450615113905,0.5978374763287794,3.289552357039675,5.834322436949286,1.301635973234887
7.0,3.5,65,10.28344204818776,9.768801003572847,10.691989829732229,1.0,-1.4734715810025711,0.32412773181672627,-35.60777000261373,134.0193264229519,99.89381844317037,0.6042040218650593,3.711688513964813,6.113138166901715,0.9660998067050262
7.0,3.75,57,10.216362955285833,9.659343957049076,10.753953233569398,0.9649122807017544,-1.5761886976622972,0.30875538078018455,-19.049327114367085,156.83818906453138,103.02389615950544,0.6302688201907806,4.3231761570953235,7.591581639096903,1.4368946950413433
7.0,4.0,51,10.390070194519474,9.898699514968468,10.891346221794949,1.0,-1.5459520240572147,0.28640577201026635,-43.74444747136488,142.63988870425186,99.14001133619587,0.6206254792758696,4.361380492561701,6.187965141990562,1.2339039536170278
7.0,4.25,49,10.371346125084978,9.929212509548819,10.75393581928082,0.9795918367346939,-1.6341833744730971,0.27621916979333117,-48.57775500536181,144.80051699417533,119.62450440936144,0.5932033180572392,4.755133903950455,6.418469209645718,0.9114798966298068
7.0,4.5,32,10.713903535986033,10.13375751968881,11.092214657970699,1.0,-1.5582142389858906,0.3282751436961907,-49.043818393064754,163.42345544204338,125.13340766608808,0.6477496963713391,4.734104323339405,6.940747410776909,1.4371327978317323
7.0,5.0,32,10.764547971558667,10.401882650168591,11.217597586517725,1.0,-1.5626882411728755,0.2965016371874586,-28.499167271085984,139.15617468856993,128.91880083221898,0.6410525169054266,4.958956319557652,6.5897856918423745,1.4299110746991963
7.0,5.25,34,10.857181746762631,10.299332973056153,11.107730852589818,1.0,-1.5699100256265224,0.24596639735381343,-21.543818878098158,146.51785621576633,152.97276172060515,0.5949865018113762,5.751634063173901,7.0006718692961805,0.7509440018969258
7.5,0.25,51,4.381599571339068,4.198638404745282,4.638570070675213,0.17647058823529413,-0.14787047894327596,0.09504949876788904,-239.19887942798968,61.482149280566624,26.282725573104468,0.061028506102401195,0.48215815744587437,1.0107575640944164,-0.4193635835863363
7.5,0.5,37,11.312564414756864,6.853029686396307,12.61966706443221,0.6486486486486487,-1.2296533857014051,0.4073140304187087,-123.17809577566568,144.52901959686042,73.71129483733525,0.4160121785855591,1.0098266279739678,5.828162524895436,0.9852328190934445
7.5,0.75,75,11.294654804883095,7.931969907315848,12.96357142648878,0.7333333333333333,-1.40297959329743,0.4075083469337754,-99.61513369981964,113.98311465148997,64.4845920085647,0.5019115800145536,0.9636966715699644,5.545717609849024,1.0818033386454973
7.5,1.0,54,9.392666172466901,7.423256335608846,11.213822318072587,0.7037037037037037,-1.5718016446918872,0.4059796574500748,-95.78277606384563,137.24947183753392,55.64232310406992,0.5422327564010843,1.3253856053435022,6.274871532672956,1.2640568581033582
7.5,1.25,76,9.675924119003021,6.911638675946688,11.503763953054326,0.631578947368421,-1.425550033570365,0.4162705650393894,-66.5609146916618,117.60165022829099,77.03808082106445,0.5872469410125031,1.7075521764152024,6.468094438171724,1.34144045198041
7.5,1.5,78,8.534806750396788,6.701841388737014,10.643016621487591,0.5897435897435898,-1.3913727818016035,0.3991404410511148,-106.78690106713063,122.31579974733275,79.76059276715208,0.5119010747860138,1.7601045948434089,6.234941197349423,1.3671002728114048
7.5,1.75,82,9.110574372913868,7.663870997189054,11.160527588063111,0.6951219512195121,-1.4579044787996511,0.3881798780125383,-86.1361505537306,111.19737862808402,75.56642843455525,0.5183486198457121,2.0987414007931777,5.783308487604705,1.8913995191593238
7.5,2.0,63,9.110466328900605,7.182303454575124,10.415029947222802,0.6031746031746031,-1.4906332227046797,0.3766458621934423,-40.5132573772315,130.9783117896044,70.4399278363759,0.6017835261736301,2.064966725041667,6.621421062972698,1.490775910321748
7.5,2.25,69,9.452428528490172,7.405379266775253,10.5746127152568,0.7101449275362319,-1.3908037732965888,0.36191321491442835,-48.22482486026577,127.1015795037845,94.17791298600088,0.6456945187541803,2.240779813229313,7.035910840765124,1.5406562945464701
7.5,2.5,55,10.420245404155278,9.482050093560169,11.521533198358306,0.8909090909090909,-1.4802125771100785,0.36677705711931363,-30.98395459766294,158.7644022083505,106.17530310906692,0.6413918039179821,3.0461838556733896,7.01461647046633,1.5691695392134424
7.5,2.75,51,10.334659335581966,9.692222565367198,10.736719370998815,1.0,-1.257702142154394,0.33980854645415554,-58.39765327714308,134.03455163979328,82.10157924695666,0.5613919782390249,2.767851522061918,6.788867635932348,1.957875671279556
7.5,3.0,67,10.203817507540936,9.200567942792823,10.73667642151284,0.9701492537313433,-1.0085597500724086,0.3553619382051104,-127.88774973969589,92.4099340954328,78.32055157289615,0.4732743333679615,3.1100557410313563,5.317577020576309,1.2650345194264379
7.5,3.25,192,11.041889389623645,9.879454622533272,11.942976329042752,0.9635416666666666,-0.8353678730797922,0.29586067756338047,-174.34877846354232,76.88961004630576,56.02592460817362,0.15292230060030806,3.3211749629355714,2.0008019708382294,0.9497518944170915
7.5,3.5,68,10.294180771593545,9.749591371444557,10.851968169367344,1.0,-0.9321994404990688,0.36420366644419455,-126.79564637196448,95.33802539986974,74.72861104775225,0.32799229531698315,3.442765346950444,4.077360988931607,1.0290073785933798
7.5,3.75,50,10.636157251017222,9.771566167064659,11.031010594418174,0.98,-1.4465820562357665,0.30897716154482974,-64.73025258499754,135.7693332475026,84.40290418403663,0.6138121034451172,3.7231046299286246,6.142946765858869,1.381236936367853
7.5,4.0,47,10.563654107610605,10.177001658237268,10.871853619391782,0.9787234042553191,-1.4728152237339944,0.3678574889807024,-26.42556956555537,136.9520766291864,77.90303965432001,0.6377999389598468,4.669028581762567,6.62785272500036,1.5197064468963344
7.5,4.25,44,10.536965308606796,10.142047720762612,10.926717210049915,1.0,-1.6500443659144608,0.29214679438019864,-30.709006934018497,149.22425681694676,104.45881061914513,0.6632909997374421,4.21499173857909,6.93747256964184,1.7441108232819982
7.5,4.75,32,10.75940403045034,10.24123693967892,11.313037774060831,1.0,-1.5791941694184968,0.30216510218972303,-1.451323314953147,148.25775151905913,118.41666272142119,0.7212642803709011,5.320898103147634,7.9096706201868985,1.4522097175070239
7.5,5.25,36,10.869667901980923,10.633686248003293,11.16314461014385,1.0,-1.773156018249781,0.3310255335094262,-13.112393822841774,135.88724506640472,129.18342236463923,0.6379142174040369,5.281221763246492,6.872257233631171,1.3356029681595478
7.5,5.5,38,10.55495961934881,10.31571363252468,11.162220722475633,1.0,-1.6346209452978897,0.2878069903911644,-32.57075875676997,151.90923248548327,136.31585663596925,0.6063327742848523,5.420088138961999,6.98005730763901,1.1838089237930998
8.0,0.0,161,8.050282899078612,4.913581513909516,12.147069004634675,0.5031055900621118,-0.2144904736619406,0.053686601518764324,-231.06912353885704,8.383641947197052,7.271079578201895,0.03638245606029494,0.09104739482592361,0.5990380031724456,-0.08129412992096974
8.0,0.5,64,10.79314726425595,7.215815880106119,12.920492792071466,0.65625,-1.2817951202904165,0.4194943375167636,-147.60748416980857,124.24712001499886,52.41519052954798,0.40167312995609383,0.9730939295743182,5.695988768819962,1.3704382180699564
8.0,0.75,94,9.573292599639274,6.487431120947434,12.261443576456607,0.6702127659574468,-1.3880906438259046,0.42122839922212085,-117.85146594860441,125.74532098612559,53.19489578910253,0.5054352251378713,1.1119325193654943,6.418103872910526,1.663565511464511
8.0,1.0,98,9.237089563876498,6.404053015917853,12.108772477969294,0.5918367346938775,-1.550765888678136,0.40906101027984526,-49.848776244811404,138.12528655777888,75.44439373370133,0.6633306761660855,1.6804994031910976,7.417954249679933,2.004219125274184
8.0,1.25,105,9.684024884269794,6.940221264741269,11.668527733615344,0.6666666666666666,-1.5097509209619802,0.3973166799698198,-60.031467468524816,126.38143344587532,70.29859407954054,0.6299494566666454,1.6531989698084697,6.809287834237087,1.9181362486933082
8.0,1.5,121,8.705681002303685,6.237062106334562,11.431163095531842,0.5619834710743802,-1.3629244090608956,0.37328313366467925,-127.26109428089701,99.14136885317969,64.70315079760725,0.4350389388063837,1.723300414028076,5.590185165405741,1.758295288250106
8.0,1.75,133,8.844612272419054,6.509914276957758,11.063289000067556,0.5864661654135338,-1.303842222916233,0.366800205317081,-91.48789037325916,121.70371336771387,63.93031263744945,0.5028591810322729,1.9225669353203187,6.217965209993935,1.8481551051316094
8.0,2.0,88,9.597194492204451,7.415904627236358,11.050942668261102,0.6931818181818182,-1.5675272964979117,0.3434875724571682,-94.28228030301534,125.9770430176046,74.2958055809564,0.48468593796918236,2.193551441929463,6.499729555025783,1.4240084018397
8.0,2.25,79,9.388315333406366,8.066418492762502,10.656575187035672,0.7721518987341772,-1.4509298089171896,0.36982069986134714,-65.23946289348818,118.71953063892866,76.55022722515359,0.5981330234730551,2.2953377747616432,6.889364044234446,2.1207281948245287
8.0,2.5,60,10.033952068895378,9.211267601525673,10.968138273620546,0.8833333333333333,-1.4297874161861213,0.3496565526708774,-62.527285988818164,121.35917792003711,72.59195327280263,0.5972051303909282,2.567674074830684,6.8891180839746236,1.9003092779176467
8.0,2.75,66,10.307153225303303,9.13735020119135,10.87432593008765,0.8939393939393939,-1.3998635764144303,0.368895684894042,-68.21740374206962,121.0787457529627,72.46852145022825,0.5901585770305997,2.783542716896006,6.809268456126607,1.7671648054487323
8.0,3.0,56,10.38636896591945,9.713141207280195,11.116712688750141,0.9821428571428571,-1.4083256167438685,0.32433266075764144,-53.01068864373484,130.880390738793,71.71486073461975,0.596243721042101,2.9583525440256353,6.40984072998325,2.072712298273996
8.0,3.25,55,10.446074397154616,9.844707127426663,11.13502133561468,0.9636363636363636,-1.595384335448495,0.3344248320018118,-52.56407089041031,143.80940159932757,86.91176699484653,0.6411102905535487,3.285918746632237,7.624931280400642,1.5841981640036025
8.0,3.5,46,10.544665286327925,10.196960368653437,10.884827861093827,1.0,-1.5476921746045846,0.3423598889831011,-27.771459372306463,132.2281634637128,95.74568665192652,0.6065085157282465,3.9294157603544106,7.225314364647327,1.959874042336426
8.0,3.75,36,10.89611709019647,10.465451305533334,11.053039009333695,1.0,-1.5788066359578319,0.32303154011660473,-17.783196105579098,159.6633550409323,92.83797241495498,0.7066791844471934,3.9005026501697184,8.411796543622348,1.6826391568495787
8.0,4.0,38,10.929188852754674,10.6126440048599,11.211274552711107,1.0,-1.663758266583172,0.28807664724728266,-9.935992312096069,155.38785765773497,118.11862558892095,0.740195035985386,4.437677223314026,9.149751459763888,1.4000078301781076
8.0,4.25,46,10.886401149042701,10.356075216404303,11.243647226477025,1.0,-1.4986345101018912,0.30103172604869044,29.237596912695075,112.68571918558197,121.42093545434851,0.6099627898109563,4.679128113563827,6.707912060148848,1.9941671023685528
8.0,4.5,48,10.700835213039184,10.126866337842293,10.956947645801334,1.0,-1.5911203877934441,0.2856207530218803,2.9356710902497607,141.24531379193053,118.66525224784007,0.648255758040069,5.037888423477717,6.84373544905036,1.5434633561122002
8.0,4.75,36,10.768966872456259,10.343329603441244,11.125909697291695,1.0,-1.6181330632697914,0.31224267683978,-41.03602952574781,133.57638502979702,95.8944779796814,0.6389270260566912,5.2815224119513795,7.189024808095592,1.9634129754492586
8.0,5.0,32,10.787910405776163,10.19008827255124,11.005211567288413,0.96875,-1.3968841479087546,0.2952145986472798,-33.22183507719635,129.87672708214416,117.75177204134958,0.6560701943099982,5.1004424598006715,7.7859607429035655,1.5953533987706159
8.0,5.25,34,10.721658361767062,10.405179191380956,11.157701562360085,1.0,-1.6269878256514494,0.32354479330229446,-22.331384755443715,165.4186158111056,128.6250973351806,0.6272273698352102,5.762319562032425,7.189251038545811,1.7048958924246436
8.5,0.0,128,8.131083564861171,5.655168947853365,11.292788452665,0.5078125,-0.22747807368853062,0.057123731890728946,-230.84070553651168,12.980782422736105,7.078933016114218,0.04081181126054479,0.18357426195278354,0.7089420707784093,-0.11243605220596464
8.5,0.25,98,6.8590794554303995,4.627862542628752,8.571686424694816,0.29591836734693877,-0.18137970144089982,0.0908860319206592,-222.81851744033008,62.81999271730568,23.621577627202736,0.07855654770990592,0.5157607723584612,1.3425638854878263,0.11865621127712611
8.5,0.5,87,6.371543526893025,5.126370281323833,7.76024954864763,0.21839080459770116,-1.327231909151619,0.26066748937384765,290.0854697082927,95.18852135209856,84.26984135821321,0.543695441614812,6.429881827869626,18.16616250596169,-8.153666787034213
8.5,0.75,70,7.2569581961368606,5.672149648068499,10.254507213232266,0.42857142857142855,-1.326523647495046,0.3718243574230693,-49.47736782531403,115.09664476249394,71.53438514293525,0.5792898737081849,1.4679387585071018,7.222537392302195,1.1588045807937801
8.5,1.0,106,9.13938814732276,6.2685476010507575,11.878254966105166,0.5660377358490566,-1.4898263475029652,0.39924039088814356,-57.19058603563535,130.07346600973517,68.52204522231568,0.5979010074938319,1.4874314120124112,7.263798594860683,1.9262185588648144
8.5,1.25,138,8.197040150904002,5.837557336786849,11.206348191701151,0.5217391304347826,-1.307990646268468,0.37280426704137304,-79.40723614968196,131.29064635070276,67.79161929741979,0.5656003931683711,1.6941961765806703,6.885796386398475,1.7548517705202151
8.5,1.5,133,8.419040194781639,5.96452334485578,10.622754283658832,0.5639097744360902,-1.2790906196199403,0.37038198453586174,-80.62725598304496,128.58925096325575,66.92305200002401,0.5545637993862887,1.835754488138017,7.128373963945454,1.8318562074017795
8.5,1.75,148,8.21650039558338,6.064420858775325,9.595835011886209,0.5608108108108109,-1.3897020175896064,0.3773529219332764,-89.1350473914894,117.8629147574177,68.35482677875639,0.5448509541076134,1.9755315218800527,6.826415590612974,2.1096218686299975
8.5,2.0,147,8.921309222475362,7.1878699673714905,10.428075114826076,0.6462585034013606,-1.4052682286109084,0.38292661989288296,-97.58362040147433,115.68866646967489,68.06984668908675,0.540742826623818,2.1528754048303087,7.096088671862539,2.0781341885541487
8.5,2.25,91,9.968551664677044,8.724628733571416,10.632890416588392,0.8241758241758241,-1.433246318758456,0.3450980834767416,-59.84177840411162,134.43261798721286,76.01638123271442,0.6392248764253216,2.3709407382949115,7.606893314881356,2.133271452235057
8.5,2.5,87,9.909698864661141,9.240822185294753,11.006039411588938,0.8850574712643678,-1.5133711046272675,0.3819202348672955,-32.843812701248204,128.90882122209848,63.9971718365121,0.6907111496132835,2.3717168177892565,7.910115778099224,2.1800565692660605
8.5,2.75,61,10.12660393408633,9.18606932908365,10.98242988491459,0.8688524590163934,-1.6673624546931505,0.34118598876354095,-9.909596053959435,149.59870482892038,95.79282534160573,0.7093150021298716,2.984208655290558,8.400052991584777,2.321263175599004
8.5,3.0,51,10.563666277231116,9.592601412056057,10.976226628453976,0.9803921568627451,-1.500773717220301,0.3371632762569799,-42.57098140263792,137.95007831112946,92.13349100930496,0.6659082759378671,3.1952971466492324,8.307396724422178,2.2426276986670857
8.5,3.25,55,10.607001801547115,10.082090598342464,11.601373263731928,0.9272727272727272,-1.5460249907460977,0.37102381894230263,-49.65891932296401,135.80765902398588,82.97126721472382,0.6500293830539788,3.15988096679095,7.819101178044293,2.1716719978175254
8.5,3.5,59,10.57162964828574,9.800022668239826,11.165991278617133,0.9491525423728814,-1.4716302045336707,0.29857948432265957,-28.663187233305848,145.28515200717166,94.91743093040165,0.763696890895999,3.3727566307443784,8.067933721126746,2.356783405074906
8.5,3.75,38,10.759973916135388,9.918460556721886,11.098112912948359,0.9736842105263158,-1.5601810932995308,0.29183828845602916,2.4623809278202433,157.22884609590704,104.99588524625986,0.7538410372830768,3.954171774131351,8.810061677682981,2.068930338112168
8.5,4.0,37,10.744743081157058,10.40167320197123,11.113756497486607,1.0,-1.6551300556995905,0.3125876275095834,-19.01644713896102,144.31150579616497,106.74929906743677,0.7178902459947204,4.12157524028737,8.013193517025375,2.568923060914652
8.5,4.25,34,10.803763236384537,10.36563313386938,11.237092229174817,1.0,-1.614252747806483,0.30371216358954956,-58.720463961622386,158.00497959702486,103.90459404224374,0.6100189323882901,4.966582578727184,7.561166662233098,1.2903935434877938
8.5,4.5,41,10.86237550408115,10.49203012741395,11.17419702568359,1.0,-1.5512412733451526,0.3394094020390511,-4.820621796732619,151.58917372007497,97.894962585976,0.653056554578678,4.695831371356649,7.3244331250194765,2.2968015069132566
8.5,4.75,50,10.915206917264445,10.589523252640829,11.185182729019973,0.98,-1.5797711443790452,0.30664798642658686,-5.131574012811974,116.94256763291321,81.8543526100347,0.6709608462902209,4.753620196406025,7.245516991121415,2.90924820419937
8.5,5.0,33,10.800057280185888,10.289947128140536,11.093384305871105,1.0,-1.5290523559067482,0.2798787974101976,-23.85000926410505,125.32867164586901,108.44647508042141,0.6317921074086207,4.8764046786664315,7.421582894168879,2.4043009980918786
9.0,0.25,34,5.911717964884935,4.17045853388205,9.97542387822337,0.38235294117647056,-0.9531198847129945,0.17747152470732494,-200.06989519572602,113.58684633884877,46.218796787663145,0.18650483578647795,0.5266100720014705,3.511148177789704,0.0562262327094345
9.0,0.5,46,6.546174036142716,4.493800140361717,11.042951997112713,0.391304347826087,-1.238879719023525,0.3592034077123015,-143.13297155562398,90.02518393363177,74.58785519489109,0.47280808444629885,0.8532739464235439,6.46433377450659,0.9274270851744095
9.0,0.75,63,8.114686187321531,5.682746436402637,11.521855485383877,0.5238095238095238,-1.4309201988242197,0.3566314763062687,-48.69693489931599,113.61112349540826,89.77347649015856,0.6225497921692849,1.7400185602264167,8.54114833744332,0.9114843038891145
9.0,1.0,79,7.7872515553436195,5.951773072492042,9.948151668355926,0.4430379746835443,-1.3089929490460008,0.3407745900640148,-60.74736972036533,133.52141719540802,67.43143687624188,0.6276776943196991,1.7043137084270055,7.891671126223244,1.3114884352040992
9.0,1.25,107,7.766751706736774,6.284245168502432,10.293064976288116,0.4672897196261682,-1.4188119149701686,0.40081187021199355,-65.17297830512832,117.82053716254286,63.5391974792092,0.5986232947998442,1.6602429357246622,7.770352887920259,1.9603519270521002
9.0,1.5,124,7.655328044744511,5.94840233813416,9.477268090265465,0.43548387096774194,-1.1982056192315644,0.33761734792717063,-105.43197256241,111.96393429521255,59.39338565558391,0.44822215456854253,1.819962987960213,6.451541589443536,1.5756935762063344
9.0,1.75,152,8.118195591805312,6.361300425480557,10.545747466549678,0.5197368421052632,-1.15908551708235,0.35537235351541757,-103.92802162027871,115.64008640105408,67.98202868024791,0.5132830212051563,1.8966331768613358,6.908109186621976,1.8624908353122551
9.0,2.0,150,8.520114492924382,6.48219942385362,9.550302062875591,0.56,-1.105245991591184,0.34660425722814847,-109.1726279275965,110.09370634037043,55.38811053155303,0.4994259229452176,1.9945228425572494,7.059290045552698,1.9478159630934813
9.0,2.25,118,9.156223968069414,7.834662995878473,10.236779434161145,0.7372881355932204,-1.3774301695223672,0.33978872191762177,-46.831578344925944,141.8898616241445,69.41629129335426,0.6476664505767455,2.3743314954637613,8.313568910837738,1.9335820166142814
9.0,2.5,101,9.737088330485559,8.094087647593648,10.577044995858143,0.7623762376237624,-1.433036477144804,0.34623861137779055,-59.04784360390316,124.97619207821104,75.94177321763729,0.6094455825921321,2.5335621588908706,7.728161262605436,2.5515718237726164
9.0,2.75,90,10.14576878328532,9.245519655471877,10.845090349694622,0.9111111111111111,-1.5755798541550345,0.33365717636037084,-33.591902137325334,128.75424610309457,69.75122145636146,0.6938227057006272,3.035309071401235,8.347046419994797,2.4815005668996895
9.0,3.0,80,10.385862388799392,9.734142750391696,10.962018740039767,0.975,-1.5372291898875043,0.32742625112432194,-21.43888024303557,129.99490094342096,86.96053979804317,0.6960115850909334,3.1907099995235924,8.484908284157608,2.3122536715766757
9.0,3.25,71,10.659430582865943,10.01581110683335,10.868693926231309,0.971830985915493,-1.5816845531266348,0.31312167806777297,-24.29774840634177,120.3102115713874,93.06454783136873,0.6671275717412307,3.6743698273771033,8.316582338451266,2.7163008375180677
9.0,3.5,61,10.449489321203222,9.80369087127365,11.196974850244777,0.9672131147540983,-1.4782577698188828,0.33013069435375253,-23.810014529222027,139.2416334414228,87.59459297311996,0.7106956240822124,3.6758056116263544,8.493698521137281,2.3325468643601237
