source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_epochs,rv_source
5530071831587999744,-9.61322018909766,-6.746580787182758,0.3067124321119436,11.744375450489413,-2.5296580636576214,-0.816402964486801,5.655381613314944,1.812480657477994,3.290220545531381,6.91,0.057,1.3469827,84.06564,2.4443932,28,gaia_vari_cepheid
5521402358507492352,-9.42648068182565,-6.47765650351673,-0.4792252350678559,11.437594669439234,-2.539524975599635,-13.234488815813187,-25.892078977047078,1.0060561070977707,5.769691243782631,6.62,0.115,1.1671535,111.673904,1.324939,21,gaia_vari_cepheid
5529090109446895616,-9.343932414890789,-6.09169539067049,0.17832425896287257,11.154273876266572,-2.5638539374658174,3.6081988649523677,9.446490434970002,1.0111018344953324,2.910232327986111,6.21,0.065,1.3634974,69.152824,1.4286336,27,gaia_vari_cepheid
5527800347943672832,-8.615997788930633,-2.4050636657124684,-0.026329152582704466,8.945375852080664,-2.869382247610231,13.489551557598297,-0.3645690891840445,0.9007275651344254,1.7408171623953366,2.45,0.039,1.0995845,28.651669,1.851651,17,gaia_vari_cepheid
5521354838988727296,-10.171189381548174,-10.607055186197702,-0.8276063911100949,14.695669877836869,-2.335220538907158,-6.790654493216589,-4.034465506113236,1.450234527546049,6.943881231239739,10.83,0.103,0.82205576,128.65619,1.639426,30,gaia_vari_cepheid
5521352536886238208,-10.168960552891617,-10.65599227984318,-0.8593811040240699,14.729491851192396,-2.3328118219947584,-5.759554009789723,1.598599553627821,3.9147989327922863,7.366549821532319,10.88,0.113,1.0807244,126.61916,4.416071,21,gaia_vari_cepheid
5527242758108169216,-8.801447212756909,-3.557553599079104,-0.14885835163219002,9.49324289425205,-2.757469995372321,-18.515379206095595,22.369905973697996,0.5454581816358607,1.9308381933248497,3.62,0.051,1.1096582,38.342655,0.36414027,26,gaia_vari_cepheid
5526978119406751744,-8.853273943228583,-3.896094536080584,-0.0808163737869832,9.672642459427887,-2.7270238913663047,-1.6712899471765574,-0.7845439655820314,0.3236681150862954,2.2743783147762535,3.96,0.079,1.145482,52.77866,0.3012122,27,gaia_vari_cepheid
5528389583094695936,-8.472877101221012,-1.8620589066886304,0.029703452567890695,8.675074048351048,-2.9252645888463857,11.551666278080504,-1.9790709597866964,0.577936094027516,1.3188753504289163,1.89,0.064,1.1066321,24.584494,1.4040669,27,gaia_vari_cepheid
5526454476992052224,-9.059504869423682,-5.318004243347827,-0.22171880304164177,10.50503677344239,-2.6107806719653643,-0.7255334665569665,-4.416928956144943,1.0041788781144887,4.146664874381715,5.4,0.11,1.0238252,71.24218,1.4036059,26,gaia_vari_cepheid
5525825109665030144,-9.036822172470377,-5.481072945878594,0.29701758915994286,10.569120853452972,-2.5963880042207736,-19.92329729539426,6.1394028321355165,0.4688171076079862,2.118795243859115,5.56,0.045,1.1386589,76.15371,0.48029473,28,gaia_vari_cepheid
5526625622848470016,-8.79918346238519,-4.199065693419957,-0.08887014866707893,9.749758063786478,-2.696342019882545,-11.837067672388217,-19.282838393022814,0.9235340024537079,4.764846833434747,4.25,0.153,1.2106779,75.39524,1.0802423,19,gaia_vari_cepheid
5524866266801248256,-8.674359099843569,-3.88460596327317,-0.030306399836720403,9.504455233359586,-2.7205478648517607,4.552564259753553,-0.018541115751588677,0.9747874648902398,3.0298196672924984,3.92,0.109,1.1495717,44.913677,1.8854061,20,gaia_vari_cepheid
5519380081746386944,-8.251915511638412,-0.7675240561495369,-0.08894402278805691,8.287532973568604,-3.04884786624243,-1.605218200323031,-10.056516282984916,0.22981714907438877,0.16981204614685544,0.78,0.042,0.82932216,26.3365,0.1041077,16,gaia_vari_cepheid
5523162573544337408,-8.348187165463223,-1.5867857449767389,-0.047717585233386435,8.497653673224525,-2.9537578507629325,-5.288436112690952,-2.950925731844933,0.5599261201297286,0.9078685525427578,1.6,0.094,1.2444108,26.492722,0.34113732,21,gaia_vari_cepheid
5522522863932402688,-8.85070136336003,-5.867136864610627,-0.11205854093131601,10.618766859266481,-2.556201733654994,-5.176280335679563,-2.976194367397653,1.1427008239116874,5.7070064488245755,5.91,0.13,1.1732066,75.30517,1.374046,14,gaia_vari_cepheid
5436296928693979136,-8.44571550022495,-3.0963127276189484,0.6172995898279943,8.995402315514024,-2.790194787991159,-42.30897802459392,27.82538870559634,1.1450498294570592,2.118221883686538,3.17,0.043,1.1837863,27.567387,1.7790985,24,gaia_vari_cepheid
5329974119937794048,-8.512134307507855,-4.102745492595936,-0.09811863822596073,9.449283096937487,-2.6924583019073247,15.784167590234645,-3.1380413245267675,0.5489060201946928,1.8184106426026536,4.12,0.076,1.0928073,40.60861,0.8844863,18,gaia_vari_cepheid
5329838158460391424,-8.321214383316644,-2.171688928946889,-0.0772779882730465,8.59993265190061,-2.886304797408174,-0.7528858084381288,-3.8895875726134648,0.349010352819353,0.7207157637299731,2.18,0.05,1.022172,28.534386,0.52599883,19,gaia_vari_cepheid
5521459979795304448,-8.24306381927044,-1.193774588317417,-0.07350007851878182,8.329057503480078,-2.9977708560876337,3.380801927626721,10.680364280559786,0.2413541036973578,0.8240310102287757,1.2,0.036,0.9258762,6.640944,0.86217266,24,gaia_vari_cepheid
5329899043907713024,-8.541477377205808,-5.043134972480043,-0.12539560516545195,9.919175678249172,-2.608240462052442,-3.7978464215653283,-18.757683331214395,0.8832670556683003,2.633190474372256,5.06,0.071,1.110868,73.46057,1.3334726,22,gaia_vari_cepheid
5329352998951582720,-8.32306848080535,-2.6006696412938908,-0.1311165269276558,8.71991694451978,-2.838739447429665,-0.5769817408030353,3.606331070141124,1.1279585397113767,3.4660217549217385,2.61,0.121,1.048974,24.849442,2.8202949,22,gaia_vari_cepheid
5328248672646356992,-8.366253672963667,-5.267375314719233,-0.28842318750535406,9.886326073243366,-2.5796938502547753,-2.9620800192305294,-22.13826308623129,0.4803037505911523,3.037566137334955,5.28,0.087,0.94168276,75.276146,0.46884724,25,gaia_vari_cepheid
5330212537852848128,-8.273419618706221,-3.2776378583795385,0.02153773490496341,8.899010176299148,-2.764396825461401,0.18472939100620675,5.482374098097409,0.46052728212625416,1.2454978709707047,3.28,0.048,1.0500028,26.908464,0.90085983,21,gaia_vari_cepheid
5321764135331264512,-8.195628445811781,-3.3145020803014775,-0.3121378995796969,8.840489220745765,-2.7572790196292543,23.410260379227218,5.970135377450248,0.26818742855691396,0.48595275230451807,3.33,0.03,0.7591149,17.614065,0.36820197,22,gaia_vari_cepheid
5327245711883214848,-8.16109161399291,-1.409744432342195,0.029945253271440816,8.281956030824194,-2.9705409709777477,3.2862493517104476,-20.107689063327882,0.333826657783439,0.6309537036162957,1.41,0.052,0.97421634,33.775482,0.6157576,21,gaia_vari_cepheid
5324581084123092992,-8.036960968681775,-11.755185232436869,-0.7503060254162018,14.239983197357226,-2.1704952911986304,2.7055697514651706,-9.321619551283078,3.886064760102606,10.231728046069993,11.78,0.127,1.0839856,119.879036,4.831001,21,gaia_vari_cepheid
