source_id_1,source_id_2,passes_pair,passing_h,best_min_neff,best_h_kpc,best_neffU,best_neffV,sum_abs_phase_kpc
2162679246615275264,1871915630021420672,True,5.0;7.0;10.0,4.186690876077139,7.0,4.403915984821239,4.186690876077139,20.382309806863432
2059995546465811968,4513281175196176512,True,4.0;5.0;7.0;10.0,4.186481225130736,7.0,4.52552191477108,4.186481225130736,8.05083404926361
2025179884408158464,2022722274099045376,True,3.0;4.0;5.0;7.0;10.0,4.186089900752918,7.0,4.186089900752918,4.383409223126555,5.650440432908443
1873298884367855872,2165006259882192128,True,7.0;10.0,4.1853152376662175,7.0,4.1853152376662175,4.318637613262708,20.513929585884746
2022722274099045376,1861245556872133504,True,3.0;4.0;5.0;7.0;10.0,4.183081763289824,10.0,4.522248680710257,4.183081763289824,7.602710840469624
2072235820984829312,4320461195449352064,True,4.0;5.0;7.0;10.0,4.18271153375739,7.0,4.18271153375739,4.624577530484976,8.824141179699259
2031745858613175040,1873298884367855872,True,5.0;7.0;10.0,4.182479718987762,7.0,4.182479718987762,4.421711715821249,13.115753889336272
2162679246615275264,2022722274099045376,True,5.0;7.0;10.0,4.180929929327932,10.0,4.871993420475974,4.180929929327932,13.022270018288385
2022722274099045376,4512885247948565376,True,2.0;3.0;4.0;5.0;7.0;10.0,4.1782335885818505,10.0,4.747314932492996,4.1782335885818505,3.0022426070790202
1873298884367855872,4160906424545920128,True,5.0;7.0;10.0,4.176405838672615,7.0,4.367954733767654,4.176405838672615,19.194175740794638
2022722274099045376,1871915630021420672,True,5.0;7.0;10.0,4.17511986124307,7.0,4.18252770255741,4.17511986124307,11.309937242349507
2059995546465811968,4160906424545920128,True,5.0;7.0;10.0,4.174136298202458,7.0,4.439029726028522,4.174136298202458,17.98817166592577
2072235820984829312,2031982665929461504,True,5.0;7.0;10.0,4.1730913422768845,7.0,4.388628377926897,4.1730913422768845,12.129043913063853
2031745858613175040,4320165285017783168,True,3.0;4.0;5.0;7.0;10.0,4.172905396948584,7.0,4.34927223945097,4.172905396948584,5.732313055903602
2025179884408158464,2031982665929461504,True,4.0;5.0;7.0;10.0,4.172677898472655,7.0,4.294789408143336,4.172677898472655,8.546412407611243
2072235820984829312,4320165285017783168,True,4.0;5.0;7.0;10.0,4.170607695528302,7.0,4.56464369273735,4.170607695528302,8.57613835863826
2022722274099045376,2062016551910446592,True,4.0;5.0;7.0;10.0,4.1705841100028485,10.0,4.4405497783437555,4.1705841100028485,9.191639880314574
2025179884408158464,4320165285017783168,True,2.0;3.0;4.0;5.0;7.0;10.0,4.170195243147651,7.0,4.474046043143933,4.170195243147651,4.993506853185648
2031745858613175040,2031982665929461504,True,4.0;5.0;7.0;10.0,4.168614067791069,7.0,4.168614067791069,4.175440238655973,9.285218610329196
4513281175196176512,2195158098523149312,True,5.0;7.0;10.0,4.163851847792127,7.0,4.163851847792127,4.33019297122895,15.177590288286488
2072235820984829312,4310507179195737984,True,5.0;7.0;10.0,4.162924293377682,10.0,4.2249975565393285,4.162924293377682,11.380098090524758
2165006259882192128,2195158098523149312,True,7.0;10.0,4.159328105838741,10.0,5.430298619510078,4.159328105838741,26.434681750038756
2031745858613175040,4512885247948565376,True,3.0;4.0;5.0;7.0;10.0,4.157842806663757,7.0,4.157842806663757,4.5762753947612875,5.441591788930959
2031745858613175040,2021540814501736320,True,3.0;4.0;5.0;7.0;10.0,4.155949304879468,7.0,4.231079538225358,4.155949304879468,7.71210562901299
2072235820984829312,2021540814501736320,True,4.0;5.0;7.0;10.0,4.154005903532684,7.0,4.451867374858649,4.154005903532684,10.555930931747648
2025179884408158464,2021540814501736320,True,3.0;4.0;5.0;7.0;10.0,4.153600293483304,7.0,4.35792260749778,4.153600293483304,6.9732994262950365
